[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     XDI.esm
[0A]     ArmorKeywords.esm
[0B]     WorkshopFramework.esm
[0C]     SS2.esm
[0D]     SS2_XPAC_Chapter2.esm
[0E]     FrozenValley.esm
[0F]     CWPointLookoutFO4.esm
[10]     TheWilderness.esm
[11]     TheSewers.esm
[12]     ProjectZeta.esm
[13]     TheForest.esm
[14]     ExtendedWeaponSystem.esm
[15]     Kermie's Explosives Complex.esp
[16]     Armament.esp
[17]     CALIBER-COMPLEX.esm
[18]     TacticalReload.esm
[19]     Arbitration - Resources.esm
[1A]     DamnApocalypse_CORE.esm
[1B]     Fallout 4 Fixes.esm
[1C]     RE_Pack_BSAA.esp
[1D]     outlawer MetroLL.esp
[1E]     PlayerComments.esp
[1F]     DamnApocalypse_Loot.esp
[20]     M8r_Item_Tags_Vanilla_EN.esp
[21]     EAMR.esp
[22]     Armorsmith Extended.esp
[23]     Better Landscape Grass.esp
[24]     PiperCaitCurieDialogueOverhaul.esp
[25]     PlayerComments_PiperCaitCurieDialogueOverhaul_Patch.esp
[26]     Concord Revised.esp
[27]     Boston_Police_Department.esp
[28]     CombinedArmsNV.esp
[29]     CombinedArmsEXPack.esp
[2A]     subwayrunnnernodynamic.esp
[2B]     DamnApocalypse_PowerArmor.esp
[2C]     DamnApocalypse_Radiation.esp
[2D]     FLORA - The Fungal Forest.esp
[2E]     OutcastsAndRemnants.esp
[2F]     MosesSubmarine.esp
[30]     Reverb and Ambiance Overhaul.esp
[31]     LOST Audio Tweaks.esp
[32]     PollutedClimate.esp
[33]     AGNISNikaCola01.esp
[34]     Wasteland Illumination Shadow.esp
[35]     sectorv.esp
[36]     DamnApocalypse_Loot_PointLookout.esp
[37]     America Rising - A Tale of the Enclave.esp
[38]     Eli_Armour_Compendium.esp
[39]     ECO.esp
[3A]     BetterFarHarbor_Open.esp
[3B]     FBFH_EE_Acadia_Cleanup.esp
[3C]     Underground RailroadALLDLC.esp
[3D]     jsrs.esp
[3E]     SS2CaravanSnatex.esp
[3F]     AA FusionCityRising.esp
[40]     ZombieWalkers.esp
[41]     DiamondCitywithoutTrash0.5.esp
[42]     DiamondCitywithoutTrash0.21.esp
[43]     M8r_FIS_Tags_ECO.esp
[44]     Diamond City Enhanced.esp
[45]     AtlasSummit.esp
[46]     SS2Extended.esp
[47]     MaxwellsWorl.esp
[48]     InstituteSettlements2.esp
[49]     EnclaveFactionItems.esp
[4A]     InstituteReformation.esp
[4B]     AGNISNikaCola01-XDI patch.esp
[4C]     MaxwellsWorl XDI Patch.esp
[4D]     PowerArmorImpactEffects.esp
[4E]     NZ41.esp
[4F]     SideAim.esp
[50]     SancBridgeRestore1.esp
[51]     CheatTerminal.esp
[52]     Gas Masks of the Wasteland.esp
[53]     WerefullsRealisticBloodMod.esp
[54]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[55]     Recoil Overhaul - Controller Edition.esp
[56]     FG_ReloadSounds.esp
[57]     GR123 RE Samurai Edge Beretta.esp
[58]     M24 Stielhandgranate.esp
[59]     Boston Bandits.esp
[5A]     LR Ultimate Edition.esp
[5B]     Immortal Cats 2.esp
[5C]     TWH_TheWayHome.esp
[5D]     SS2_FDK_TinyLiving.esp
[5E]     ProjectValkyrie.esp
[5F]     TraumaOverrideHarness.esp
[60]     LimaOutpost.esp
[61]     Combinedarms_CC_V1.esp
[62]     Better LOD.esp
[63]     Gas Mask ArmorKeywords.esp
[64]     Gas Mask Climate.esp
[65]     radmeter.esp
[66]     NZ41LL.esp
[67]     PlayerComments_UFO4P_Patch.esp
[68]     RussianAssaultPack.esp
[69]     3dscopes.esp
[6A]     3dscopes-framework.esp
[6B]     DamnApocalypse_CombatTweaks.esp
[6C]     Lasers Have No Recoil.esp
[6D]     Recoil Overhaul - Combined Arms.esp
[6E]     QMW-CAE-ALLINONE.esp
[6F]     QMW-3DM82A3.esp
[70]     QMW-3DSCOPEAUG.esp
[71]     QMW-3DSCOPEM249.esp
[72]     QMW-3DSCOPEMK12.esp
[73]     QMW-3DSCOPESPAS12.esp
[74]     QMW-3DSCOPEVSS.esp
[75]     QMW-CAG36.esp
[76]     QWM-3DSCOPE550.esp
[77]     QWM-CAAKM.esp
[78]     Scopes.esp
[79]     AKSounds.esp
[7A]     Synth Overhaul.esp
[7B]     Actor Scale Remover.esp
[7C]     AzarPonytailHairstyles.esp
[7D]     BOCW Outfit Pack.esp
[7E]     KSHairdos.esp
[7F]     KSHairdos_oel.esp
[80]     LookingStranger.esp
[81]     PowerArmorLite.esp
[82]     Synth Overhaul - White Patch.esp
[83]     AIO SS.esp
[84]     BetterCompanions.esp
[85]     BobbleGirl.esp
[86]     DCWestSuperMutants.esp
[87]     LooksMirror.esp
[88]     ManufacturingExtended.esp
[89]     ManufacturingExtendedFH.esp
[8A]     ScrapDeadThings.esp
[8B]     SettlementMenuManager.esp
[8C]     TNR Shoulder Lamp.esp
[8D]     TNR Shoulder Lamp - Alternate Slot.esp
[8E]     TNR Shoulder Lamp - Settings.esp
[8F]     Vault-Tec Workshop Overhaul Redux.esp
[90]     Locky Bastard.esp
[91]     MopGun.esl.esp
[92]     NegativeAffinityIsPositiveAffinity.esp
[93]     NoAffinityCooldown.esp
[94]     Passive Camera Shake - Reduced.esp
[95]     RemoteHack.esp
[96]     STEALTH AND DETECTION SYSTEM(base).esp
