[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     FactionDistributionFramework.esm
[0A]     HUDFramework.esm
[0B]     WorkshopFramework.esm
[0C]     TrueStormsFO4.esm
[0D]     SS2.esm
[0E]     SS2_XPAC_Chapter2.esm
[0F]     DEF_WIDGETS_CORE.esm
[10]     XDI.esm
[11]     BaseIDforUniques.esm
[12]     LegendariesTheyCanUse.esp
[13]     PD_LowerWeapon.esp
[14]     Immersive HUD.esp
[15]     HoloTime.esp
[16]     CompanionStatus.esp
[17]     PowerArmorHUD.esp
[18]     def_w_PA1.esp
[19]     R88_SimpleSorter.esp
[1A]     Fixed Alpha Maps.esp
[1B]     Better_Notes.esp
[1C]     Nuka-MixUniqueTextures.esp
[1D]     ImmersiveSupermutantsOrders.esp
[1E]     chem redux.esp
[1F]     LoreFriendlySurvivalChems.esp
[20]     LunarFalloutOverhaul.esp
[21]     Lunar-WhenFreedomCalls.esp
[22]     ScalingTweakLunar.esp
[23]     AdrenalineRush.esp
[24]     HARDCore.esp
[25]     SCM.esp
[26]     BetterLegendaryMutations.esp
[27]     Complex Vendors.esp
[28]     EveryonesBestFriend.esp
[29]     RecycleBottles.esp
[2A]     CompanionTracker.esp
[2B]     CompanionWhistle.esp
[2C]     RandomValuablesRedux.esp
[2D]     Journey_CaravanTravel.esp
[2E]     Creative Perks (Companion Perks).esp
[2F]     Creative Perks (everything).esp
[30]     CreativePerksPlus.esp
[31]     Freeze.esp
[32]     Locky Bastard.esp
[33]     CreativePlus - JourneyCaravanTravel.esp
[34]     Creative Perks Plus - MrSandman Sneaky Kills.esp
[35]     Unique NPCs - Creatures and Monsters.esp
[36]     SuperMutantRedux.esp
[37]     D.E.C.A.Y.esp
[38]     Vertibird Faction Paint Schemes.esp
[39]     PlutoniumCreatures.esp
[3A]     CourserCrusher.esp
[3B]     GunmetalWeaponSkins.esp
[3C]     GWS-HandmadeRiflePaints.esp
[3D]     UniqueUniques.esp
[3E]     3dscopes-replacer.esp
[3F]     SPTFIRE-ALLDLC.esp
[40]     Meleebangs.esp
[41]     F4NVServiceRifleRedux.esp
[42]     McMillanCS5.esp
[43]     Makeshift SMG.esp
[44]     T6M_PumpShotgun.esp
[45]     vsq_PipeAssaultRifle.esp
[46]     T6M_SS-MG.esp
[47]     RailwayPistol.esp
[48]     PJARPistol.esp
[49]     WattzLaserGun.esp
[4A]     spacefiddle_WattzSoundAndReverb.esp
[4B]     HomemadeLasRevolver.esp
[4C]     Zapgun.esp
[4D]     pulsecarbine.esp
[4E]     skewer.esp
[4F]     BullpupHmar.esp
[50]     RadiumPistol.esp
[51]     PipeShotgun.esp
[52]     GravityFist.esp
[53]     Plasma Saber.esp
[54]     Crossbow.esp
[55]     HandmadeAntiMaterielRifle.esp
[56]     YogCrowbar.esp
[57]     Battleaxe.esp
[58]     YogMadCan.esp
[59]     Buzz_Axe.esp
[5A]     WMW_TS.esp
[5B]     ConcreteSledgehammer.esp
[5C]     Fireaxe.esp
[5D]     BowieKnifes.esp
[5E]     FryingPanSA.esp
[5F]     BullDozierStandalone.esp
[60]     BoxcutterSA.esp
[61]     Butcher.esp
[62]     RoadSignAxe.esp
[63]     NONE - Ballistic Weave Overhaul.esp
[64]     Armor_Modifications_Overhaul_RoboArmor.esp
[65]     Armor_Modifications_Overhaul_Synth.esp
[66]     AtomsGloryThreads.esp
[67]     Gunmetal-Clothing-Variaty.esp
[68]     GunmetalArmorSkins-RaiderArmorPack.esp
[69]     GunmetalArmorSkins.esp
[6A]     FDF - CombatArmorDecals.esp
[6B]     GreaseRatGarbs.esp
[6C]     DCGuard Extended Wardrobe.esp
[6D]     Backpacks of the Commonwealth.esp
[6E]     Minutemen Paint Job.esp
[6F]     DT_GunnerOutfitPack.esp
[70]     LBPAC.esp
[71]     Consistent Power Armor Overhaul.esp
[72]     LBPAC CPAO Patch.esp
[73]     RaiderPAChopShop.esp
[74]     ExcavatorPA.esp
[75]     RedShiftPowerArmor.esp
[76]     PARepairs - RedShift.esp
[77]     Ketaros_Magazines.esp
[78]     UnbogusLunchboxes.esp
[79]     HuntingRifleSounds.esp
[7A]     FG_ReloadSounds.esp
[7B]     Laser Weapon Reanimated.esp
[7C]     ImmersiveAnimationFramework.esp
[7D]     LooksMenu.esp
[7E]     LooksMenu Customization Compendium.esp
[7F]     AzarPonytailHairstyles.esp
[80]     Orphans.esp
[81]     Guards.esp
[82]     Facials.esp
[83]     RustDevilRedux.esp
[84]     Vault4.esp
[85]     SaveAcadiaFromBoS.esp
[86]     FaceMaxson.esp
[87]     InstituteReformation.esp
[88]     BoSStory.esp
[89]     InstituteStory.esp
[8A]     3DNPC_FO4.esp
[8B]     3DNPC_FO4_DLC.esp
[8C]     DCGuard_Overhaul.esp
[8D]     DocDrumlin.esp
[8E]     AttackSpawnsOutsideSettlement.esp
[8F]     SettlementMenuManager.esp
[90]     SS2Extended.esp
[91]     PiperCaitCurieDialogueOverhaul.esp
[92]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[93]     SS2_ruined_simsettlement_addonpack.esp
[94]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[95]     SS2_FDK_TinyLiving.esp
[96]     SS2WastelandVenturers.esp
[97]     SKKRedRocketWorkshopsFaction.esp
[98]     UniqueNPCSettlers.esp
[99]     Faded Glory - Soundtrack Expansion.esp
[9A]     Fallout Suite.esp
