[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     XDI.esm
[0A]     ArmorKeywords.esm
[0B]     WorkshopFramework.esm
[0C]     TheRooftops.esm
[0D]     FWR.esm
[0E]     ChuckYufarleyCollection.esm
[0F]     GasCanisterFix.esp
[10]     AnubisRace.esp
[11]     Games.esm
[12]     BarstoolGames.esm
[13]     TrueStormsFO4.esm
[14]     Loads.esm
[15]     TacticalReload.esm
[16]     Homemaker.esm
[17]     CROSS_CosmeticFramework.esm
[18]     OP_Workshop.esp
[19]     CROP.esm
[1A]     CWSS Redux.esp
[1B]     VotWMaster.esm
[1C]     Servitron.esm
[1D]     Desperados Overhaul.esp
[1E]     Scopes.esp
[1F]     FO4Hotkeys.esp
[20]     Concord Museum Settlement.esp
[21]     PrydwenOverhaul2.esp
[22]     sunshine.esp
[23]     CoastalCottage.esp
[24]     OutcastsAndRemnants.esp
[25]     Crimsomrider's Croup Manor Renewal.esp
[26]     GreentopIsClean.esp
[27]     FLORA - The Fungal Forest.esp
[28]     Armorsmith Extended.esp
[29]     AnimatedCandles.esp
[2A]     Wasteland Illumination.esp
[2B]     RW9 LZ Commonwealth.esp
[2C]     Depravity.esp
[2D]     Stm_DiamondCityExpansion.esp
[2E]     CombatZoneRestored.esp
[2F]     Build High - Expanded Settlements.esp
[30]     Eli_Armour_Compendium.esp
[31]     CrimeTown.esp
[32]     AA FusionCityRising.esp
[33]     Healthy Animals.esp
[34]     W.A.T.Minutemen.esp
[35]     ALOOT_Better_CPS.esp
[36]     Eli_Chestnut Lodge DLC.esp
[37]     CheatTerminal.esp
[38]     VotWStarlightDriveIn.esp
[39]     LR_APCTransport.esp
[3A]     MMSquads.esp
[3B]     Snappy_HouseK.esp
[3C]     Backpacks of the Commonwealth.esp
[3D]     g2m_Workshop_Nexus.esp
[3E]     functionalobjects_vanilla.esp
[3F]     EroticArt.esp
[40]     cVc Dead Wasteland 6.esp
[41]     LR_APCNukaWorldExspansion.esp
[42]     powerarmort49.esp
[43]     NAC.esp
[44]     MisriahArmory.esp
[45]     ProjectValkyrie.esp
[46]     MjolnirMKVB.esp
[47]     borderlandsvending.esp
[48]     Machine Vending.esp
[49]     LR_APCFarHarborExspansion.esp
[4A]     WIPAG_Power Armor Overhaul.esp
[4B]     ZebrinasWorkshopDevices.esp
[4C]     LOZ_MasterSword.esp
[4D]     EroticArt - Expanded.esp
[4E]     CWCreateABot.esp
[4F]     See You Sleep CW editon - Beta.esp
[50]     ProjectValkyrie_SortingTags.esp
[51]     CustomCamera.esp
[52]     WheelMenu.esp
[53]     PlayerComments_CZRPatch.esp
[54]     Any_Terminal_at_Any_Height.esp
[55]     FusionGirl.esp
[56]     HiPolyFaces.esp
[57]     ATaAH - Dave's Poses v2.1 compatibility patch.esp
[58]     The Eyes Of Beauty.esp
[59]     AzarPonytailHairstyles.esp
[5A]     KSHairdos.esp
[5B]     KSHairdos_oel.esp
[5C]     KSHairsFemsheppingRadbeetle.esp
[5D]     PIP-Pad.esp
[5E]     LooksMenu.esp
[5F]     TBOS-AntoHairPack.esp
[60]     ZeX-BodyGen.esp
[61]     NAC-NW.esp
[62]     NAC-FH.esp
[63]     Radio_Olivia_Overnight.esp
[64]     JetfuelRadio.esp
[65]     OWR_OWT.esp
[66]     ESPExplorerFO4.esp
[67]     [mde]_Hotchpotch.esp
[68]     BarstoolGames_NW.esp
[69]     BarstoolGames_FH.esp
[6A]     OWR_TT.esp
[6B]     Custom Comic Framework.esp
[6C]     battletech.esp
[6D]     GR001-AutomatronRebooted.esp
[6E]     Gary.esp
[6F]     Live Action Handy - With GlowMap.esp
[70]     TacticalReloadVanilla.esp
[71]     TacticalReloadDLC.esp
[72]     TinaDeLucaSettlerVoiced.esp
[73]     YouAreSPECIAL.esp
[74]     3dscopes.esp
[75]     combatworkbenchrobot.esp
[76]     WestTekTacticalOptics.esp
[77]     FotC-DiamondCityEdition.esp
[78]     BetterCompanions.esp
[79]     Nexus_PMC.esp
[7A]     PMC_extended.esp
[7B]     FotC-SharedResources.esp
[7C]     FotC-DC-VariedDCGuardsPatch.esp
[7D]     Hot Mama Murphy.esp
[7E]     Tri-Companion 2 Cait U.esp
[7F]     Piping Hot Piper 2.0.esp
[80]     PIP-Pad_LMCC.esp
[81]     Realidad Crafting.esp
[82]     AutoDoors.esp
[83]     TransferSettlements.esp
[84]     NukaWorldVassalsRemainAllies.esp
[85]     Settlement_Markers.esp
[86]     SettlementMenuManager.esp
[87]     K9TacticalHarness.esp
[88]     Gunner_Operator.esp
[89]     AccessibleBackpacks.esp
[8A]     Clothes Pack 6 by DonEb14n.esp
[8B]     DX_Harley_Quinn_Outfit.esp
[8C]     DX_Vault_111_Outfit.esp
[8D]     KaoruIdolsHelmet01.esp
[8E]     FOLON_Bren.esp
[8F]     FOLON - LugerP08.esp
[90]     FOLON_RacketandBat.esp
[91]     Infinite Armory.esp
[92]     Misriah_FlashlightFix.esp
[93]     Rakshasa Armory.esp
[94]     BasementLiving.esp
[95]     Snappy_DLC03.esp
[96]     Snappy_HouseK-AutodoorsPatch.esp
[97]     OP_Workshop_Category.esp
[98]     KURO.esp
[99]     OCDecorator.esp
[9A]     OCDecoratorDLC.esp
[9B]     SSEX.esp
[9C]     SettleObjExpandPack.esp
[9D]     SettleObjExpandPack-AutoDoorsPatch.esp
[9E]     CompactCrafting.esp
[9F]     AmmoDisplay.esp
