[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     WorkshopFramework.esm
[0A]     ArmorKeywords.esm
[0B]     XDI.esm
[0C]     CWSS Redux.esp
[0D]     Homemaker.esm
[0E]     VotWMaster.esm
[0F]     CROSS_CosmeticFramework.esm
[10]     Servitron.esm
[11]     AnubisRace.esp
[12]     TheRooftops.esm
[13]     TacticalReload.esm
[14]     CROP.esm
[15]     AAF.esm
[16]     GasCanisterFix.esp
[17]     Knockout Framework.esm
[18]     Loads.esm
[19]     TrueStormsFO4.esm
[1A]     a149 My Little Armor.esm
[1B]     a149 My Litte Armor - No Perk Patch.esm
[1C]     INVB_WastelandDairy.esp
[1D]     ChuckYufarleyCollection.esm
[1E]     TortureDevices.esm
[1F]     Devious Devices.esm
[20]     behSlaveMarket.esm
[21]     Games.esm
[22]     BarstoolGames.esm
[23]     OP_Workshop.esp
[24]     KziitdFetishToolset.esm
[25]     LMBTOverlays.esp
[26]     LooksMenu.esp
[27]     The Eyes Of Beauty.esp
[28]     AutoDoors.esp
[29]     TransferSettlements.esp
[2A]     SettleObjExpandPack.esp
[2B]     SettleObjExpandPack-AutoDoorsPatch.esp
[2C]     Crimsomrider's Unique Furniture.esp
[2D]     Northland Diggers New.esp
[2E]     Summer Roses.esp
[2F]     NorthlandDiggers-SummerRoses.esp
[30]     Armorsmith Extended.esp
[31]     PrydwenOverhaul2.esp
[32]     OutcastsAndRemnants.esp
[33]     GreentopIsClean.esp
[34]     FLORA - The Fungal Forest.esp
[35]     AnimatedCandles.esp
[36]     Wasteland Illumination.esp
[37]     RW9 LZ Commonwealth.esp
[38]     CombinedArmsNV.esp
[39]     CombinedArmsEXPack.esp
[3A]     Depravity.esp
[3B]     AA FusionCityRising.esp
[3C]     AA FusionCityRising - HotC.esp
[3D]     Eli_Armour_Compendium.esp
[3E]     W.A.T.Minutemen.esp
[3F]     Crazy_Animation_Rugs.esp
[40]     ZaZOut4.esp
[41]     UpToNoGood.esp
[42]     ALOOT_Better_CPS.esp
[43]     K-1337.esp
[44]     RockySatellite.esp
[45]     CheatTerminal.esp
[46]     VotWStarlightDriveIn.esp
[47]     WIPAG_Power Armor Overhaul.esp
[48]     Snappy_HouseK.esp
[49]     LR_APCTransport.esp
[4A]     Backpacks of the Commonwealth.esp
[4B]     g2m_Workshop_Nexus.esp
[4C]     functionalobjects_vanilla.esp
[4D]     EroticArt.esp
[4E]     JSN_NunsErotic_WorldArtandWorkshop.esp
[4F]     FP_FamilyPlanningEnhanced.esp
[50]     INVB_WastelandOffspring.esp
[51]     VotWCells.esp
[52]     VOTW - Sinner.esp
[53]     ShadAnimations.esp
[54]     ShadAnimationsDI.esp
[55]     Emily Grey Holotapes.esp
[56]     Emily Grey Reels.esp
[57]     SettlementMenuManager.esp
[58]     FO4Hotkeys.esp
[59]     KSHairsFemsheppingRadbeetle.esp
[5A]     Realidad Crafting.esp
[5B]     Misriah_FlashlightFix.esp
[5C]     AAF_CreaturePack01.esp
[5D]     AAF_CreaturePack02DLC.esp
[5E]     AAF_GrayAnimations.esp
[5F]     AAF_Spectators.esp
[60]     Vadermania[AAF_anims].esp
[61]     AAFExtendedStats.esp
[62]     Atomic Lust.esp
[63]     BraveAnims.esp
[64]     Crazy_Animations_Gun.esp
[65]     CumOverlays.esp
[66]     Devious Devices Blindfold Effect Remover.esp
[67]     Farelle_Animations.esp
[68]     INVB_Resources.esp
[69]     Mutated Lust.esp
[6A]     Rogg DD Items Manager.esp
[6B]     Rufgt's Animations.esp
[6C]     SavageCabbage_Animations.esp
[6D]     SlaveTattoos.esp
[6E]     TBOS-AntoHairPack.esp
[6F]     3dscopes.esp
[70]     glo.esp
[71]     MoToonsVOL1.esp
[72]     BBVid Holotapes.esp
[73]     gloDI.esp
[74]     Infinite Armory.esp
[75]     PlayerVoiceFrequencySlider.esp
[76]     AAF_AutonomyEnhanced.esp
[77]     AzarPonytailHairstyles.esp
[78]     TheDogsperience.esp
[79]     K9TacticalHarness.esp
[7A]     Scopes.esp
[7B]     CustomCamera.esp
[7C]     NAC.esp
[7D]     LR_APCNukaWorldExspansion.esp
[7E]     MisriahArmory.esp
[7F]     powerarmort49.esp
[80]     ProjectValkyrie.esp
[81]     MjolnirMKVB.esp
[82]     RealHandcuffs.esp
[83]     ZebrinasWorkshopDevices.esp
[84]     borderlandsvending.esp
[85]     Machine Vending.esp
[86]     LR_APCFarHarborExspansion.esp
[87]     TheEagleJetpackSeries.esp
[88]     EroticArt - Expanded.esp
[89]     TacticalReloadVanilla.esp
[8A]     CWCreateABot.esp
[8B]     cambridgefacility.esp
[8C]     TOM_TakeOffMask.esp
[8D]     SynthPA.esp
[8E]     Radio_Olivia_Overnight.esp
[8F]     InoueRockstarFurniture01.esp
[90]     Gary.esp
[91]     tbladc.esp
[92]     Nexus_PMC.esp
[93]     PMC_extended.esp
[94]     THPoses.esp
[95]     KSHairdos.esp
[96]     CompactCrafting.esp
[97]     SnapBeds.esp
[98]     GrafsSecurityFencesNoMenu.esp
[99]     Settlement_Markers.esp
[9A]     WheelMenu.esp
[9B]     NimroutConstructableFlags.esp
[9C]     VtawWardrobe8.esp
[9D]     Rakshasa Armory.esp
[9E]     OP_Workshop_Category.esp
[9F]     Commonwealth Captives.esp
[A0]     GoodOldCartoonsBonus.esp
[A1]     GruffyddsSignsAndPosters.esp
[A2]     Sandbag Fortifications - Version 2C.esp
