[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     CALIBER-COMPLEX.esm
[0A]     WorkshopFramework.esm
[0B]     HUDFramework.esm
[0C]     TrueStormsFO4.esm
[0D]     PACE.esm
[0E]     PANPC.esm
[0F]     XDI.esm
[10]     DamnApocalypse_CORE.esm
[11]     SS2.esm
[12]     SS2_XPAC_Chapter2.esm
[13]     CWPointLookoutFO4.esm
[14]     MutantMenagerie.esm
[15]     MutantMenagerie_FarHarbor.esm
[16]     MutantMenagerie_NukaWorld.esm
[17]     MutantMenagerie_PointLookout.esm
[18]     SouthOfTheSea.esm
[19]     ProjectMojave.esm
[1A]     CWWorkshopMaster.esm
[1B]     Kermie's Explosives Complex.esp
[1C]     SimpleBounties.esp
[1D]     Armorsmith Extended.esp
[1E]     Atomic World.esp
[1F]     Firelance2.5.esp
[20]     SS2Extended.esp
[21]     LR_APCTransport.esp
[22]     LR_APCFarHarborExspansion.esp
[23]     LR_APCNukaWorldExspansion.esp
[24]     Custom Concrete with Glass.esp
[25]     ImmersiveVendors.esp
[26]     More Scavenging Stations.esp
[27]     EnclaveX02.esp
[28]     Northland Diggers New.esp
[29]     CWCreateABot.esp
[2A]     RecruitableSettlers.esp
[2B]     SalvageBeacons.esp
[2C]     ScrapButton.esp
[2D]     mso_sms.esp
[2E]     SettlementMenuManager.esp
[2F]     SettlementTeleporters.esp
[30]     MojaveImports.esp
[31]     MojaveImports - Combat Addon.esp
[32]     Scopes.esp
[33]     PD_VisualReload.esp
[34]     Strong Back - Improved -- Far Harbor.esp
[35]     QuickTrade.esp
[36]     SCM.esp
[37]     GCM.esp
[38]     QuickSwap.esp
[39]     SlowTime.esp
[3A]     CriticalHitsOutsideofVATS.esp
[3B]     CROSS_GoreCrits.esp
[3C]     DD_Khassar_De_Templari_Increased_build.esp
[3D]     DynamicInteriorFogRemoval.esp
[3E]     HoloTime.esp
[3F]     MoreAGOMBz.esp
[40]     QuickWeaponSwap.esp
[41]     SKKCombatStalkers.esp
[42]     SKKPlayerUndead.esp
[43]     SKKMutations76.esp
[44]     SKKRESystemManager.esp
[45]     SKKSurvivalUtilities.esp
[46]     ToggleFanning.esp
[47]     ToggleableHightechVisionModes.esp
[48]     llamaCompanionHeather.esp
[49]     EFF.esp
[4A]     KSHairdos.esp
[4B]     OWR.esp
[4C]     Reverb and Ambiance Overhaul.esp
[4D]     UltraExteriorLighting.esp
[4E]     UltraInteriorLighting.esp
[4F]     EBSO.esp
[50]     dD-Enhanced Blood.esp
[51]     HeadWounds.esp
[52]     InstitWeapPosit.esp
[53]     Immersive HUD.esp
[54]     PowerArmorHUD.esp
[55]     DX_Black_Widow.esp
[56]     CROSS_Jetpack.esp
[57]     Dogmeat's Backpack.esp
[58]     Eli_Armour_Compendium.esp
[59]     EXALT Cybernetics.esp
[5A]     Mercenary.esp
[5B]     MLA.esp
[5C]     Rangergearnew.esp
[5D]     AWPWandererCoat.esp
[5E]     WestTekTacticalOptics.esp
[5F]     D98R_EarTacLight.esp
[60]     Fallout4 Weapon Overhaul.esp
[61]     10mmSMG.esp
[62]     AK74M.esp
[63]     AlienAssaultRifle.esp
[64]     F4NV-AMR.esp
[65]     BullpupBozar.esp
[66]     ChinaLakeandHolorifle.esp
[67]     ElMudoStore.esp
[68]     WinCowbowRepeater.esp
[69]     CROSS_FireworksCannon.esp
[6A]     CROSS_PlasRail.esp
[6B]     Factor.esp
[6C]     Famas.esp
[6D]     Wana_SA58.esp
[6E]     P90.esp
[6F]     G36Complex.esp
[70]     Glock19x.esp
[71]     HK_MP5.esp
[72]     MP7.esp
[73]     HK_UMP.esp
[74]     USP .45_by_tooun.esp
[75]     HuntingRevolver.esp
[76]     Skibs-IF88Redux.esp
[77]     Jericho 941.esp
[78]     Krait6712.esp
[79]     Krebs.esp
[7A]     M1Garand.esp
[7B]     M1Garand - AWKCR.esp
[7C]     DOOM1911.esp
[7D]     M2_Flamethrower.esp
[7E]     OTs-02 Kiparis.esp
[7F]     M60.esp
[80]     M72GaussRifle.esp
[81]     Family Mauser.esp
[82]     MG42.esp
[83]     AN94.esp
[84]     Mosin.esp
[85]     Mossberg500.esp
[86]     MP40.esp
[87]     RealThrowingWeapons.esp
[88]     RussianAssaultPack.esp
[89]     REAPER.esp
[8A]     Remington 1858.esp
[8B]     RiotShotgun.esp
[8C]     rivetpistol.esp
[8D]     RightHandedHuntingRifle.esp
[8E]     RU556.esp
[8F]     RU556AWKCR.esp
[90]     spas12.esp
[91]     02_M520.esp
[92]     WattzLaserGun.esp
[93]     P220.esp
[94]     win1897.esp
[95]     WinchesterP94Balanced2.esp
[96]     1CAS_ServiceRifle.esp
[97]     WM Chinese Assault Rifle - Standalone.esp
[98]     LString_Bow.esp
[99]     G3A3.esp
[9A]     ImiUzi.esp
[9B]     ImiGalil.esp
[9C]     F4NVSingleActionArmy.esp
[9D]     BerettaM9FS.esp
[9E]     Gatling Laser Overhaul.esp
[9F]     Crossbow.esp
[A0]     M203.esp
[A1]     Winchester-Pack.esp
[A2]     Reload Sounds.esp
[A3]     CombinedArmsNV.esp
[A4]     CombinedArmsEXPack.esp
[A5]     MarksmansMistress.esp
[A6]     AKMnv.esp
[A7]     HKUSP9mm.esp
[A8]     FnScar.esp
[A9]     APC9.esp
[AA]     SigMCX.esp
[AB]     X12Plasmacaster.esp
[AC]     RioGrande.esp
[AD]     Quad_Fusillade.esp
