[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     WorkshopFramework.esm
[09]     HUDFramework.esm
[0A]     MutantMenagerie.esm
[0B]     MutantMenagerie_FarHarbor.esm
[0C]     CompanionIvy.esm
[0D]     DCGuard_Overhaul.esp
[0E]     Homemaker.esm
[0F]     MutantMenagerie_NukaWorld.esm
[10]     [A0] KT_Framework.esm
[11]     TacticalReload.esm
[12]     AnubisRace.esp
[13]     ShieldFramework.esm
[14]     PANPC.esm
[15]     AnimChemRedux.esp
[16]     ImmersiveAnimationFramework.esp
[17]     3dscopes.esp
[18]     Casio_W59.esp
[19]     EasyHacking.esp
[1A]     LooksMenu.esp
[1B]     HiPolyFaces.esp
[1C]     The Eyes Of Beauty.esp
[1D]     TheEyesOfBeauty.esp
[1E]     KSHairdos_oel.esp
[1F]     TacticalTablet.esp
[20]     LooksMenu Customization Compendium.esp
[21]     WheelMenu.esp
[22]     SettlementMenuManager.esp
[23]     CompanionStatus.esp
[24]     Smoke-able Cigars.esp
[25]     FineZoom.esp
[26]     Penetration Framework.esp
[27]     UltraInteriorLighting.esp
[28]     OutcastsAndRemnants.esp
[29]     CompanionIvy_Nuka.esp
[2A]     SuperMutantRedux.esp
[2B]     FF_Armors.esp
[2C]     AnimatedCandles.esp
[2D]     Wasteland Illumination Shadow.esp
[2E]     M2_Flamethrower_2.2.esp
[2F]     CombinedArmsNV.esp
[30]     CombinedArmsEXPack.esp
[31]     Depravity.esp
[32]     The Deadly Commonwealth Expansion.esp
[33]     AlootHomePlate.esp
[34]     Vault4.esp
[35]     HardcoreEnemies.esp
[36]     Reinforcements.esp
[37]     Flashy_PersonalEssentials.esp
[38]     NAC.esp
[39]     SPTFIRE-ALLDLC.esp
[3A]     Gas Masks of the Wasteland.esp
[3B]     Cyber-Light Apartments.esp
[3C]     TWH_TheWayHome.esp
[3D]     MWRam7.esp
[3E]     EFTPack.esp
[3F]     Escape from Boston - G36.esp
[40]     ProjectValkyrie.esp
[41]     CompanionIvy_quest.esp
[42]     CompanionIvy_Mags.esp
[43]     LimaOutpost.esp
[44]     KN44_FO4.esp
[45]     MWIIM4.esp
[46]     PKMnv.esp
[47]     MK18.esp
[48]     QBZ191.esp
[49]     TacticalReloadVanilla.esp
[4A]     APC9.esp
[4B]     MWM91.esp
[4C]     CazadorML.esp
[4D]     XM2010_SniperRifle_by_tooun.esp
[4E]     MWAN94.esp
[4F]     LString_Bow.esp
[50]     AER15.esp
[51]     llamaCompanionHeatherv2.esp
[52]     M1Garand.esp
[53]     BH_MCX_Spear.esp
[54]     DiamondCityAmbience.esp
[55]     RU556.esp
[56]     SigMCX.esp
[57]     AKeVolk.esp
[58]     Tull_Framework.esp
[59]     FNL.esp
[5A]     M2Agency.esp
[5B]     Winters_Taq-56.esp
[5C]     MWMpapa5.esp
[5D]     Schotel22.esp
[5E]     Eraser.esp
[5F]     _00Stingray.esp
[60]     FnScar.esp
[61]     AK400.esp
[62]     MP-155.esp
[63]     GM6.esp
[64]     MWStriker.esp
[65]     BH_StG44.esp
[66]     BENELLI.esp
[67]     FG-42.esp
[68]     Mossberg500.esp
[69]     UZK50gi.esp
[6A]     Yinglong.esp
[6B]     Glock19x.esp
[6C]     SR2.esp
[6D]     KrissVector.esp
[6E]     Uppercut.esp
[6F]     RU556Armouryprojectv3.esp
[70]     [BFV]Kar98k.esp
[71]     MWIILimax.esp
[72]     PEACEKEEPER.esp
[73]     NRAW_Common.esp
[74]     Cyberpunk 2077 G-58 Dian.esp
[75]     REAPER.esp
[76]     AAC_HoneyBadger.esp
[77]     TrueBlood.esp
[78]     DragonLMG.esp
[79]     DynamicDifficulty.esp
[7A]     _x65_Hold_Sprint.esp
[7B]     choker.esp
[7C]     XM2010_VWAS.esp
[7D]     VHCE.esp
[7E]     AdditionalHairColors.esp
[7F]     VtawBattleSuit.esp
[80]     VtawBunny.esp
[81]     VtawLady.esp
[82]     VtawSummerMiniDress.esp
[83]     VtawWardrobe5.esp
[84]     VtawWardrobe6.esp
[85]     VtawWardrobe8.esp
[86]     VtawWardrobe9.esp
[87]     Ev_CPA10.esp
[88]     Gunner_Operator.esp
[89]     HN66Fo4_TRS.esp
[8A]     [MW2022] Shadow Company.esp
[8B]     PMC Operators Pack.esp
[8C]     VAFS Redux.esp
[8D]     VtawWardrobe7.esp
[8E]     00-ThornJacket.esp
[8F]     Ghostwire Tokyo - Akito.esp
[90]     Obi's SciFi.esp
[91]     VStringBikini.esp
[92]     ObiJewelry.esp
[93]     dogtags.esp
[94]     Elegant Hardware.esp
[95]     jDS__iMedic.esp
[96]     [XHX] IFT - Clothing.esp
[97]     [XHX] IFT - Gear.esp
[98]     MWHitFx.esp
[99]     AnimatedRadaway.esp
[9A]     Censor_Comments.esp
[9B]     MK18 Armory Project.esp
[9C]     IWSynaptic.esp
[9D]     Karma-45.esp
[9E]     [XHX] MW Gloves.esp
[9F]     AnotherMK18Addon.esp
[A0]     DCRE.esp
[A1]     MWPP19.esp
[A2]     MWVictor.esp
[A3]     tao_catsuit.esp
[A4]     Dronesuit.esp
[A5]     Furry Scavenger.esp
[A6]     Obi's Kinky Collection.esp
[A7]     PowerArmorLite.esp
[A8]     Replaceable_Armor_Plates.esp
[A9]     ShingenMarkV.esp
[AA]     vpkkCasioW59Socialist.esp
[AB]     VtawYenn.esp
[AC]     VXS Vault-Tec Collar.esp
[AD]     Zipsuit.esp
[AE]     Yennefer.esp
