[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     XDI.esm
[0C]     MutantMenagerie.esm
[0D]     MutantMenagerie_FarHarbor.esm
[0E]     CompanionIvy.esm
[0F]     SouthOfTheSea.esm
[10]     InstituteTechnologyOverhaul.esm
[11]     SimSettlements.esm
[12]     AdditionalAmmoTypes.esm
[13]     MutantMenagerie_NukaWorld.esm
[14]     TacticalReload.esm
[15]     ExtendedWeaponSystem.esm
[16]     PiperCaitCurieDialogueOverhaul.esp
[17]     OA_LootableMaterialsCrates_vanilla_mergedDLC.esp
[18]     OA_LootableMaterialsCrates_vanilla.esp
[19]     A Forest.esp
[1A]     Red Rocket Settlements.esp
[1B]     LootableCars.esp
[1C]     Phase4DLC.esp
[1D]     Unique NPCs.esp
[1E]     InstituteTechnologyOverhaul - FULL.esp
[1F]     NAC.esp
[20]     RailroadRedone.esp
[21]     AnimatedCandles.esp
[22]     Wasteland Illumination.esp
[23]     Raider Gang Extended NPC (Fixed & Cleaned).esp
[24]     Eli_Faction Housing Overhaul - Institute.esp
[25]     WZWildWasteland.esp
[26]     CompanionIvy_quest.esp
[27]     BetterSettlers.esp
[28]     W.A.T.Minutemen.esp
[29]     My_Minutemen.esp
[2A]     DT_GunnerOutfitPack.esp
[2B]     DTG_LeveledListIntegration.esp
[2C]     MilitarizedMinutemen.esp
[2D]     4estGimp - SotS AS MMWatchtower.esp
[2E]     D.E.C.A.Y.esp
[2F]     CombinedArmsNV.esp
[30]     CombinedArmsEXPack.esp
[31]     Zenit.esp
[32]     RussianAssaultPack.esp
[33]     WZXM4.esp
[34]     ChinaLakeandHolorifle.esp
[35]     PKMnv.esp
[36]     QBZ191.esp
[37]     SPR300.esp
[38]     LString_Bow.esp
[39]     Groza.esp
[3A]     American180nv.esp
[3B]     F4NV-AMR.esp
[3C]     GrenadeExpansionPack.esp
[3D]     G11.esp
[3E]     AER15.esp
[3F]     RPD.esp
[40]     HaxRPG7.esp
[41]     Glock19x.esp
[42]     Allow Companions Into The Institute.esp
[43]     Tbi_RailroadSafehouse.esp
[44]     M2045MagnumRevolverRifle.esp
[45]     FO4 NPCs Travel.esp
[46]     SettlementTeleporters.esp
[47]     BullpupBozar.esp
[48]     HK_MP5.esp
[49]     GaussRevolver.esp
[4A]     pulsecarbine.esp
[4B]     AnimChemRedux.esp
[4C]     AsianFace.esp
[4D]     More Power Armour Mods.esp
[4E]     Consistent Power Armor Overhaul.esp
[4F]     Brotherhood Power Armor Overhaul.esp
[50]     More Power Armour Mods - Automatron.esp
[51]     LeverActionBCR.esp
[52]     HiPolyFaces.esp
[53]     CBBE.esp
[54]     Armament.esp
[55]     ChinaLake_1.5xDamage.esp
[56]     GrenadeExpansionPackChinaLakePatch.esp
[57]     Holorifle_1.5xDamage.esp
[58]     ChineseStealthSuit.esp
[59]     CF_AtomicWarlord.esp
[5A]     Companion Infinite Ammo.esp
[5B]     CompanionStatus.esp
[5C]     CorpusPraesidium.esp
[5D]     CustomCamera.esp
[5E]     [ARRETH] FGEP.esp
[5F]     AAlpha12.esp
[60]     AzarPonytailHairstyles.esp
[61]     MilitarisedMinutemen_PatchesAddon.esp
[62]     BLUE WATM-MilM Patch.esp
[63]     BetterSettlersMortalPack.esp
[64]     EvilViking13_MinutemenMorale.esp
[65]     FTS.esp
[66]     FTS_Vanilla.esp
[67]     FineZoom.esp
[68]     FlaconOil_BA2_1K_Part2.esp
[69]     FlaconOil_BA2_1K_Part3.esp
[6A]     GrenadeExpansionPackAWKCRPatch.esp
[6B]     USP .45_by_tooun.esp
[6C]     HuntingRevolver.esp
[6D]     ImmersiveAnimationFramework.esp
[6E]     ImpactBaseballGrenades.esp
[6F]     InstitutePowerArmor.esp
[70]     KSHairsFemsheppingRadbeetle.esp
[71]     TacticalTablet.esp
[72]     LooksMenu Customization Compendium.esp
[73]     The Eyes Of Beauty.esp
[74]     Lacy Underwear.esp
[75]     LooksMenu.esp
[76]     Lots More Facial Hair.esp
[77]     Lots More Male Hairstyles.esp
[78]     Lunatic's Unhelpful Loading Screens - DLC.esp
[79]     Lunatic's Unhelpful Loading Screens.esp
[7A]     MG42.esp
[7B]     Maska_helmet.esp
[7C]     MiscHairstyle.esp
[7D]     NAC-FH.esp
[7E]     NAC-NW.esp
[7F]     Enemies Don't Shoot So Good 75% All DLC esp.esp
[80]     NPC Accuracy Revised.esp
[81]     NPCs Use Items.esp
[82]     Nexus_PMC.esp
[83]     NoRandomGunShellEjectDirection.esp
[84]     ORPinupPiper.esp
[85]     ORPunkCait.esp
[86]     PEACEKEEPER.esp
[87]     PMC Operators Pack.esp
[88]     PMC_extended.esp
[89]     PigAAMKS23.esp
[8A]     PigAAMDeag.esp
[8B]     Quad_Fusillade.esp
[8C]     RAW INPUT.esp
[8D]     Rangemaster.esp
[8E]     RealAI.esp
[8F]     Russian_Operator_Pack.esp
[90]     Scopes.esp
[91]     SkibsWeapons-REDUX.esp
[92]     SkibsWeapons_REDUX_CheapTurrets.esp
[93]     SprintStutterRemover.esp
[94]     Synth Overhaul.esp
[95]     Synth Overhaul - No level requirements Patch.esp
[96]     TDVaultStalker.esp
[97]     TERAPunk.esp
[98]     TacticalTablet_LMCC.esp
[99]     USP .45_by_tooun_TR_patch.esp
[9A]     Unique NPCs FarHarbor.esp
