[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     Unofficial Fallout 4 Patch.esp
[0E]     WorkshopFramework.esm
[0F]     HUDFramework.esm
[10]     Homemaker.esm
[11]     BbaronxScriptLibrary.esm
[12]     CleanMySettlement.esm
[13]     Loads.esm
[14]     SS2.esm
[15]     SS2_XPAC_Chapter2.esm
[16]     SS2_XPAC_Chapter3.esm
[17]     Build High - Expanded Settlements.esp
[18]     Build High - Builder's Patch.esp
[19]     Fusion Core Charging.esp
[1A]     ValiusHDTextures4K.esp
[1B]     SettlementMenuManager.esp
[1C]     Consistent Power Armor Overhaul.esp
[1D]     Loads of Ammo - Leveled Lists.esp
[1E]     Ammo Crafting - DLC.esp
[1F]     Ammo Crafting - Vanilla.esp
[20]     Mercenary.esp
[21]     Clothing Of The Commonwealth.esp
[22]     WeaponModFixes-GOTY.esp
[23]     CutWeaponModsRestored-GOTY.esp
[24]     CWMR-GOTY-Patch-WeaponModFixes-GOTY.esp
[25]     3dscopes-replacer.esp
[26]     K9TacticalHarness.esp
[27]     Better Power Armor - Redux.esp
[28]     SettleObjExpandPack.esp
[29]     SettleObjExpandPack-AllLightShadowEnabler.esp
[2A]     SS2Extended.esp
[2B]     Pip-Boy Flashlight.esp
[2C]     Bashed Patch, 0.esp
[FE:000] ccbgsfo4001-pipboy(black).esl
[FE:001] ccbgsfo4002-pipboy(blue).esl
[FE:002] ccbgsfo4003-pipboy(camo01).esl
[FE:003] ccbgsfo4004-pipboy(camo02).esl
[FE:004] ccbgsfo4006-pipboy(chrome).esl
[FE:005] ccbgsfo4012-pipboy(red).esl
[FE:006] ccbgsfo4014-pipboy(white).esl
[FE:007] ccbgsfo4005-bluecamo.esl
[FE:008] ccbgsfo4016-prey.esl
[FE:009] ccbgsfo4018-gaussrifleprototype.esl
[FE:00A] ccbgsfo4019-chinesestealtharmor.esl
[FE:00B] ccbgsfo4020-powerarmorskin(black).esl
[FE:00C] ccbgsfo4022-powerarmorskin(camo01).esl
[FE:00D] ccbgsfo4023-powerarmorskin(camo02).esl
[FE:00E] ccbgsfo4025-powerarmorskin(chrome).esl
[FE:00F] ccbgsfo4033-powerarmorskinwhite.esl
[FE:010] ccbgsfo4024-pacamo03.esl
[FE:011] ccbgsfo4038-horsearmor.esl
[FE:012] ccbgsfo4041-doommarinearmor.esl
[FE:013] ccbgsfo4042-bfg.esl
[FE:014] ccBGSFO4044-HellfirePowerArmor.esl
[FE:015] ccfsvfo4001-modularmilitarybackpack.esl
[FE:016] ccfsvfo4002-midcenturymodern.esl
[FE:017] ccfrsfo4001-handmadeshotgun.esl
[FE:018] cceejfo4001-decorationpack.esl
[FE:019] ccbgsfo4045-advarccab.esl
[FE:01A] ccfsvfo4003-slocum.esl
[FE:01B] ccgcafo4001-factionws01army.esl
[FE:01C] ccgcafo4002-factionws02acat.esl
[FE:01D] ccgcafo4003-factionws03bos.esl
[FE:01E] ccgcafo4004-factionws04gun.esl
[FE:01F] ccgcafo4005-factionws05hrpink.esl
[FE:020] ccgcafo4006-factionws06hrshark.esl
[FE:021] ccgcafo4007-factionws07hrflames.esl
[FE:022] ccgcafo4008-factionws08inst.esl
[FE:023] ccgcafo4009-factionws09mm.esl
[FE:024] ccgcafo4010-factionws10rr.esl
[FE:025] ccgcafo4011-factionws11vt.esl
[FE:026] ccgcafo4012-factionas01acat.esl
[FE:027] ccgcafo4013-factionas02bos.esl
[FE:028] ccgcafo4014-factionas03gun.esl
[FE:029] ccgcafo4015-factionas04hrpink.esl
[FE:02A] ccgcafo4016-factionas05hrshark.esl
[FE:02B] ccgcafo4017-factionas06inst.esl
[FE:02C] ccgcafo4018-factionas07mm.esl
[FE:02D] ccgcafo4019-factionas08nuk.esl
[FE:02E] ccgcafo4020-factionas09rr.esl
[FE:02F] ccgcafo4021-factionas10hrflames.esl
[FE:030] ccgcafo4022-factionas11vt.esl
[FE:031] ccgcafo4023-factionas12army.esl
[FE:032] ccawnfo4001-brandedattire.esl
[FE:033] ccswkfo4002-pipnuka.esl
[FE:034] ccswkfo4003-pipquan.esl
[FE:035] ccbgsfo4050-dgbcoll.esl
[FE:036] ccbgsfo4051-dgbox.esl
[FE:037] ccbgsfo4052-dgdal.esl
[FE:038] ccbgsfo4053-dggoldr.esl
[FE:039] ccbgsfo4054-dggreatd.esl
[FE:03A] ccbgsfo4055-dghusk.esl
[FE:03B] ccbgsfo4056-dglabb.esl
[FE:03C] ccbgsfo4057-dglaby.esl
[FE:03D] ccbgsfo4058-dglabc.esl
[FE:03E] ccbgsfo4059-dgpit.esl
[FE:03F] ccbgsfo4060-dgrot.esl
[FE:040] ccbgsfo4061-dgshiinu.esl
[FE:041] ccbgsfo4036-trnsdg.esl
[FE:042] ccrzrfo4004-pipinst.esl
[FE:043] ccbgsfo4062-pippat.esl
[FE:044] ccrzrfo4003-pipover.esl
[FE:045] ccfrsfo4002-antimaterielrifle.esl
[FE:046] cceejfo4002-nuka.esl
[FE:047] ccygpfo4001-pipcruiser.esl
[FE:048] ccbgsfo4072-pipgrog.esl
[FE:049] ccbgsfo4073-pipmman.esl
[FE:04A] ccbgsfo4074-pipinspect.esl
[FE:04B] ccbgsfo4075-pipshroud.esl
