[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cczsefo4002-smanor.esm
[0B]     cctosfo4002_neonflats.esm
[0C]     Unofficial Fallout 4 Patch.esp
[0D]     XDI.esm
[0E]     HUDFramework.esm
[0F]     WorkshopFramework.esm
[10]     CompanionIvy.esm
[11]     GoodneighborExpanded.esp
[12]     SouthOfTheSea.esm
[13]     SS2.esm
[14]     SS2_XPAC_Chapter2.esm
[15]     SS2_XPAC_Chapter3.esm
[16]     AmericaRising2.esm
[17]     YouAndWhatArmy2.esm
[18]     MFC2023_EndAlz_Trunk.esm
[19]     AshlandStationSettlement.esp
[1A]     Homemaker.esm
[1B]     CWSS Redux.esp
[1C]     Random Robots - True Leveled.esm
[1D]     Games.esm
[1E]     BarstoolGames.esm
[1F]     NoSharedDogmeatTemplate.esp
[20]     ImprovedAREnclave.esp
[21]     NukaWorldReborn.esp
[22]     VivaNukaWorldQuests.esp
[23]     SS2Extended.esp
[24]     CompanionIvy_Nuka.esp
[25]     FaceMaxson.esp
[26]     Vault 88 Template - Optimised.esp
[27]     CheatTerminal.esp
[28]     SKKFastReunions.esp
[29]     Snappy_HouseK.esp
[2A]     SS2_FDK_TinyLiving.esp
[2B]     Eli_Armour_Compendium.esp
[2C]     Useful_Companions.esp
[2D]     InstituteReformation.esp
[2E]     CompanionIvy_quest.esp
[2F]     CompanionIvy_Mags.esp
[30]     CreationClubDelay.esp
[31]     GtN_SettlersatPlay.esp
[32]     SS2HappyTrails.esp
[33]     AtomsGloryThreads.esp
[34]     ImprovedHostileFactions.esp
[35]     Shadow Wastelands SS2 World Repopulation Cells.esp
[36]     SS2-Jampads2.esp
[37]     llamaCompanionHeatherv2.esp
[38]     SS2WastelandVenturers.esp
[39]     [SS20Addon] SimSettlements SuperStructures.esp
[3A]     SS2WastelandReconstructionKit.esp
[3B]     SS2_NCRP.esp
[3C]     SS2_Addon_NWE.esp
[3D]     CF_AtomicWarlord.esp
[3E]     MYS_RogueSS2AddOnPack.esp
[3F]     GavM_SS2Addon_Buildings.esp
[40]     SS2_Addon_R2R.esp
[41]     Cho1_ss2_Barmod_Conversion.esp
[42]     SS2_STRA_Support_Buildings.esp
[43]     SS2_STRA_Buildings_and_Skins.esp
[44]     SS2_ruined_simsettlement_addonpack.esp
[45]     Enclave-X02.esp
[46]     creativeclutter.esp
[47]     DZK_1x1_Pack.esp
[48]     SS2_Addon_FHE.esp
[49]     GarageHomesAndSensibleSecurity.esp
[4A]     JunkTownTwo.esp
[4B]     Hellfirenew.esp
[4C]     ImprovedAREncounters.esp
[4D]     ImprovedBoS.esp
[4E]     ImprovedBoSEncounters.esp
[4F]     MS RazeSettlement.esp
[50]     The Eyes Of Beauty.esp
[51]     ImprovedMinutemen.esp
[52]     ImprovedMinutemenEncounters.esp
[53]     ImprovedHostileFactionsEncounters.esp
[54]     MercerRescuedSynths.esp
[55]     ImprovedNukaRaiders.esp
[56]     ImprovedNukaRaidersEncounters.esp
[57]     BetterSettlers.esp
[58]     TacticalCourser.esp
[59]     ImprovedInstitute.esp
[5A]     ImprovedInstituteEncounters.esp
[5B]     T65PA.esp
[5C]     EasyStartCheatBox_FO4.esp
[5D]     OWR.esp
[5E]     OWR2.esp
[5F]     ImprovedRR.esp
[60]     ImprovedRREncounters.esp
[61]     NAC.esp
[62]     SKKFastMinutemen.esp
[63]     PortableCloningDevice.esp
[64]     Configurable Artillery.esp
[65]     dinoshelf.esp
[66]     WorkshopPlus.esp
[67]     CoASettlers.esp
[68]     PersistentVolumeSliders.esp
[69]     Alex's Settlement Power Pylon.esp
[6A]     SRV_StopRadioVoice.esp
[6B]     SKKFastBOS.esp
[6C]     Playable Synth Eyes.esp
[6D]     CompanionStatus.esp
[6E]     Better_Settlement_Defence.esp
[6F]     HoloTime_2.esp
[70]     LooksMenu Customization Compendium.esp
[71]     Better Randomized Robots - vanilla loot patch.esp
[72]     AutomatronUnlockedNukaParts.esp
[73]     EnclaveX02.esp
[74]     ChineseStealthSuit.esp
[75]     10MMTF.esp
[76]     Secret Service Armor.esp
[77]     ECV_RemnantsArmor.esp
[78]     FatherCompanion.esp
[79]     Patch Ivy-XDI.esp
[7A]     g2m_Workshop_Nexus.esp
[7B]     CompactCrafting.esp
[7C]     SS2_WastelandDefense.esp
[7D]     SS2-PraRandomAddon.esp
[7E]     SS2CaravanSnatex.esp
[7F]     SS2UI.esp
[80]     SS2_CityPlanContestAssistant.esp
[81]     TheRon_MapMarker.esp
[82]     SS2_MsB_PlainPlans.esp
[83]     MS Contraptions - SS2 ASAM Builder.esp
[84]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[85]     SS2_SIMPDDDD.esp
[86]     KSHairsFemsheppingRadbeetle.esp
[87]     KSHairdos.esp
[88]     ESPExplorerFO4.esp
[89]     SettlementMenuManager.esp
[8A]     SKKFastStartNewGame.esp
[8B]     Vault-Tec Workshop Overhaul Redux.esp
[8C]     Vault88 - Essentials.esp
[8D]     PoseidonOffices.esp
[8E]     PoseidonOffices_NoBugs.esp
[8F]     BostonLibrarySettlement.esp
[FE:000] ccbgsfo4018-gaussrifleprototype.esl
[FE:001] ccbgsfo4019-chinesestealtharmor.esl
[FE:002] ccbgsfo4044-hellfirepowerarmor.esl
[FE:003] ccfsvfo4002-midcenturymodern.esl
