[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     WorkshopFramework.esm
[08]     SS2.esm
[09]     SS2_XPAC_Chapter2.esm
[0A]     Unofficial Fallout 4 Patch.esp
[0B]     AdditionalAmmoTypes.esm
[0C]     HUDFramework.esm
[0D]     XDI.esm
[0E]     Fallout 4 Fixes.esm
[0F]     T6M_Mini-Minigun.esp
[10]     sectorv.esp
[11]     VaultTecStory.esp
[12]     InstituteStory.esp
[13]     BoSStory.esp
[14]     CSEPBIARedux.esp
[15]     DCGuard_Overhaul.esp
[16]     NukaWorldReborn.esp
[17]     StartMeUp.esp
[18]     SPR300.esp
[19]     50CalRevolver.esp
[1A]     PushDagger.esp
[1B]     Zombie Slayer.esp
[1C]     Vaker.esp
[1D]     PlungerGun.esp
[1E]     MartiniHenryICI.esp
[1F]     LString_Bow.esp
[20]     F3HeavyIncin.esp
[21]     RealThrowingWeapons.esp
[22]     Jackhammer.esp
[23]     FOrigin12.esp
[24]     Quad_Technetronic.esp
[25]     RemingtonModel8.esp
[26]     F4NVCrutchWeapon.esp
[27]     Frommer.esp
[28]     JaguarLMG.esp
[29]     Zanthir_ShockBaton.esp
[2A]     mjp_PTRS41ATR.esp
[2B]     whitney_wolwerine.esp
[2C]     Zanthir_BumpVertSwords.esp
[2D]     GaussMinigunG36EN.esp
[2E]     TU3SD4Y'S Hammer of Mass Destruction.esp
[2F]     Institute Sword.esp
[30]     Mannlicher1905.esp
[31]     M6Magnum.esp
[32]     PJARPistol.esp
[33]     AtomicRadio.esp
[34]     CSEPAllAmericans.esp
[35]     America Rising - A Tale of the Enclave.esp
[36]     MaxwellsWorl.esp
[37]     Miami Misadventures EP1.esp
[38]     SS2Extended.esp
[39]     Vault4.esp
[3A]     Yona_Weapon_DefenseGun.esp
[3B]     AQUILA.esp
[3C]     ReconPack.esp
[3D]     PL-14.esp
[3E]     Scopes.esp
[3F]     9x39Project.esp
[40]     Mauser.esp
[41]     G36Complex.esp
[42]     CombinedArmsNV.esp
[43]     9mmPistol.esp
[44]     AK400.esp
[45]     Vault-Tec_MPL.esp
[46]     AnimatedRadaway.esp
[47]     BullpupBozar.esp
[48]     MP7.esp
[49]     STG60.esp
[4A]     Skibs-223PistolRedux.esp
[4B]     AEAR01.esp
[4C]     DupletF4.esp
[4D]     DOOMLK05.esp
[4E]     Quad_Accelerator.esp
[4F]     StG44.esp
[50]     X12Plasmacaster.esp
[51]     MK18.esp
[52]     AER15.esp
[53]     PipeShotgun.esp
[54]     P90.esp
[55]     AMAC1500.esp
[56]     M60.esp
[57]     GreaseGunSMG.esp
[58]     AnimChemRedux.esp
[59]     ConceptPlasma.esp
[5A]     HaxRPG7.esp
[5B]     Family Mauser.esp
[5C]     PRL8Shotgun.esp
[5D]     LAER.esp
[5E]     Skibs-WH77Redux.esp
[5F]     Mossberg500.esp
[60]     Elysium.esp
[61]     Plasma Cycler.esp
[62]     M60-M60E3.esp
[63]     oDo_GunKitPack_1.esp
[64]     SigMCX.esp
[65]     Factor.esp
[66]     LeeEnfieldNo4MkI.esp
[67]     G3Family.esp
[68]     EG7.esp
[69]     HK_UMP.esp
[6A]     ElMudoStore.esp
[6B]     WinCowbowRepeater.esp
[6C]     Tec-9.esp
[6D]     DP_CaravanShotgun.esp
[6E]     Webley.esp
[6F]     AKM_AKMS.esp
[70]     Viper6610.esp
[71]     Kbar-32.esp
[72]     Welrod.esp
[73]     WattzLaserGun.esp
[74]     SA80.esp
[75]     Jericho 941.esp
[76]     WastelandWideWarehouse.esp
[77]     ASH127.esp
[78]     10mmSMG.esp
[79]     KrissVector.esp
[7A]     Zapgun.esp
[7B]     P94PlasmaRifle.esp
[7C]     GKX Proximity Bombs.esp
[7D]     EnergyComboDeal.esp
[7E]     HandmadeMac.esp
[7F]     L96A1.esp
[80]     M1014.esp
[81]     MakeshiftAssaultPack.esp
[82]     FOLON-StandaloneReleaser.esp
[83]     ShanxiType97.esp
[84]     MobiusModding_KitAER.esp
[85]     Binoculars.esp
[86]     WinchesterP94.esp
[87]     EM2.esp
[88]     ABundleofTape.esp
[89]     GaussRevolver.esp
[8A]     RoadSignAxe.esp
[8B]     HuntingRevolver.esp
[8C]     AX50.esp
[8D]     AutoMines.esp
[8E]     SigSauer127.esp
[8F]     TrenchGun.esp
[90]     1CAS_ServiceRifle.esp
[91]     HandmadeLeverActionSG.esp
[92]     Ak5C.esp
[93]     M203.esp
[94]     smmg.esp
[95]     RussianAssaultPack.esp
[96]     CombinedArmsEXPack.esp
[97]     RailwayPistol.esp
[98]     FO4TribalPowerArmor.esp
[99]     Hellfirenew.esp
[9A]     T-51C Power Armor.esp
[9B]     tank_PA.esp
[9C]     powerarmort49.esp
[9D]     Immersive Paint Job Unlocks.esp
[9E]     EnclaveX02.esp
[9F]     SSC.esp
[A0]     VAFS Redux.esp
[A1]     EvilViking13_PatchworkSanctuaryBridge.esp
[A2]     SCM.esp
[A3]     PhotoMode.esp
[A4]     Take and Equip.esp
[A5]     WastelandCodex.esp
[A6]     RustDevilRedux.esp
[A7]     SalvageBeacons.esp
[A8]     HoloTime.esp
[A9]     Configurable Artillery.esp
[AA]     QuickTrade.esp
[AB]     SettlementMenuManager.esp
[AC]     Solar Powered Radiation Damage Fix.esp
[AD]     WeaponModFixes-GOTY.esp
[AE]     Glock19x.esp
[AF]     Quad_Element.esp
[B0]     F4NVServiceRifleRedux.esp
[B1]     American180nv.esp
[B2]     pulsecarbine.esp
