[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     Unofficial Fallout 4 Patch.esp
[0E]     HUDFramework.esm
[0F]     WorkshopFramework.esm
[10]     XDI.esm
[11]     TacticalReload.esm
[12]     SS2.esm
[13]     SS2_XPAC_Chapter2.esm
[14]     SS2_XPAC_Chapter3.esm
[15]     YouAndWhatArmy2.esm
[16]     SNR2_Vampire.esp
[17]     Perk Up.esp
[18]     WeaponModFixes-GOTY.esp
[19]     SS2Extended.esp
[1A]     W.A.T.Minutemen.esp
[1B]     Backpacks of the Commonwealth.esp
[1C]     Forced Evolution.esp
[1D]     AttachPack.esp
[1E]     MobiusModding_KitAER.esp
[1F]     F4NVServiceRifleRedux.esp
[20]     CWCreateABot.esp
[21]     DakRiotShotgun.esp
[22]     DakEnergyPistol.esp
[23]     MTs255.esp
[24]     Dak127mmPistol.esp
[25]     DakM43.esp
[26]     DakFAL.esp
[27]     Dak4570Pistol.esp
[28]     VarmintShotgun.esp
[29]     DakJudgeRevolver.esp
[2A]     DakRollingBlock.esp
[2B]     22Pack.esp
[2C]     DakRevolverRifle.esp
[2D]     HuntingRevolver.esp
[2E]     10mmRevolver.esp
[2F]     AVBPipeGunsReplace.esp
[30]     3dscopes-replacer.esp
[31]     Give Me That Bottle.esp
[32]     AdrenalineRedone.esp
[33]     Complete Molotov Overhaul.esp
[34]     Reverb and Ambiance Overhaul.esp
[35]     Dak_is_tired.esp
[36]     Smoke-able Cigars.esp
[37]     SS2_CustomizableFactionIdentity.esp
[38]     MedMeleePack.esp
[39]     DakSurvivalHatchet.esp
[3A]     GCM.esp
[3B]     ImprovedBoS.esp
[3C]     ImprovedBoSEncounters.esp
[3D]     Laser Weapon Reanimated.esp
[3E]     MoreEnemies.esp
[3F]     PD_LowerWeapon.esp
[40]     Reload Sounds.esp
[41]     SCM.esp
[42]     SS2WastelandReconstructionKit.esp
[43]     WD_44.esp
[44]     WorkshopPlus.esp
[45]     Campsite.esp
[46]     SlowTime.esp
[47]     ManualReload.esp
[48]     DeathPenalty.esp
[FE:000] ccbgsfo4001-pipboy(black).esl
[FE:001] ccbgsfo4002-pipboy(blue).esl
[FE:002] ccbgsfo4003-pipboy(camo01).esl
[FE:003] ccbgsfo4004-pipboy(camo02).esl
[FE:004] ccbgsfo4006-pipboy(chrome).esl
[FE:005] ccbgsfo4012-pipboy(red).esl
[FE:006] ccbgsfo4014-pipboy(white).esl
[FE:007] ccbgsfo4005-bluecamo.esl
[FE:008] ccbgsfo4016-prey.esl
[FE:009] ccbgsfo4018-gaussrifleprototype.esl
[FE:00A] ccbgsfo4019-chinesestealtharmor.esl
[FE:00B] ccbgsfo4020-powerarmorskin(black).esl
[FE:00C] ccbgsfo4022-powerarmorskin(camo01).esl
[FE:00D] ccbgsfo4023-powerarmorskin(camo02).esl
[FE:00E] ccbgsfo4025-powerarmorskin(chrome).esl
[FE:00F] ccbgsfo4033-powerarmorskinwhite.esl
[FE:010] ccbgsfo4024-pacamo03.esl
[FE:011] ccbgsfo4038-horsearmor.esl
[FE:012] ccbgsfo4041-doommarinearmor.esl
[FE:013] ccbgsfo4042-bfg.esl
[FE:014] ccBGSFO4044-HellfirePowerArmor.esl
[FE:015] ccfsvfo4001-modularmilitarybackpack.esl
[FE:016] ccfsvfo4002-midcenturymodern.esl
[FE:017] ccfrsfo4001-handmadeshotgun.esl
[FE:018] cceejfo4001-decorationpack.esl
[FE:019] ccbgsfo4045-advarccab.esl
[FE:01A] ccfsvfo4003-slocum.esl
[FE:01B] ccgcafo4001-factionws01army.esl
[FE:01C] ccgcafo4002-factionws02acat.esl
[FE:01D] ccgcafo4003-factionws03bos.esl
[FE:01E] ccgcafo4004-factionws04gun.esl
[FE:01F] ccgcafo4005-factionws05hrpink.esl
[FE:020] ccgcafo4006-factionws06hrshark.esl
[FE:021] ccgcafo4007-factionws07hrflames.esl
[FE:022] ccgcafo4008-factionws08inst.esl
[FE:023] ccgcafo4009-factionws09mm.esl
[FE:024] ccgcafo4010-factionws10rr.esl
[FE:025] ccgcafo4011-factionws11vt.esl
[FE:026] ccgcafo4012-factionas01acat.esl
[FE:027] ccgcafo4013-factionas02bos.esl
[FE:028] ccgcafo4014-factionas03gun.esl
[FE:029] ccgcafo4015-factionas04hrpink.esl
[FE:02A] ccgcafo4016-factionas05hrshark.esl
[FE:02B] ccgcafo4017-factionas06inst.esl
[FE:02C] ccgcafo4018-factionas07mm.esl
[FE:02D] ccgcafo4019-factionas08nuk.esl
[FE:02E] ccgcafo4020-factionas09rr.esl
[FE:02F] ccgcafo4021-factionas10hrflames.esl
[FE:030] ccgcafo4022-factionas11vt.esl
[FE:031] ccgcafo4023-factionas12army.esl
[FE:032] ccawnfo4001-brandedattire.esl
[FE:033] ccswkfo4002-pipnuka.esl
[FE:034] ccswkfo4003-pipquan.esl
[FE:035] ccbgsfo4050-dgbcoll.esl
[FE:036] ccbgsfo4051-dgbox.esl
[FE:037] ccbgsfo4052-dgdal.esl
[FE:038] ccbgsfo4053-dggoldr.esl
[FE:039] ccbgsfo4054-dggreatd.esl
[FE:03A] ccbgsfo4055-dghusk.esl
[FE:03B] ccbgsfo4056-dglabb.esl
