[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     TrueStormsFO4.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     SettlementKeywords.esm
[0C]     Homemaker.esm
[0D]     Snap'n Build.esm
[0E]     ArmorKeywords.esm
[0F]     CWPointLookoutFO4.esm
[10]     TheSewers.esm
[11]     JonsMod.esm
[12]     TheWilderness.esm
[13]     SM500-Centre de Recrutement.esm
[14]     VotWMaster.esm
[15]     CWSS Redux.esp
[16]     TCDeyes.esp
[17]     TortureDevices.esm
[18]     PANPC.esm
[19]     PACE.esm
[1A]     AAF.esm
[1B]     EnhancedLightsandFX.esp
[1C]     WorkshopPlus.esp
[1D]     SettlementMenuManager.esp
[1E]     AlternateSettlements.esp
[1F]     SettleObjExpandPack.esp
[20]     MasterworkArchitectureProject.esp
[21]     The Eyes Of Beauty.esp
[22]     ANiceOakTree Hairs.esp
[23]     KSHairsFemsheppingRadbeetle.esp
[24]     KSHairdos.esp
[25]     SleekStylesPack.esp
[26]     LooksMenu Customization Compendium.esp
[27]     DCVendorClutter.esp
[28]     DiamondNewVendors.esp
[29]     Stm_DiamondCityExpansion.esp
[2A]     DCGuard_Overhaul.esp
[2B]     DCGuard_Overhaul-RandomEncounters.esp
[2C]     America Rising - A Tale of the Enclave.esp
[2D]     AA FusionCityRising.esp
[2E]     OutcastsAndRemnants.esp
[2F]     MaxwellsWorl.esp
[30]     ProjectValkyrie.esp
[31]     3DNPC_FO4.esp
[32]     3DNPC_FO4_DLC.esp
[33]     3DNPC_FO4Settler.esp
[34]     AtomicRadio.esp
[35]     cat_wildlands.esp
[36]     Phase4DLC.esp
[37]     AR_DLC01.esp
[38]     bbprepatch.esp
[39]     AA FusionCityRising - HotC.esp
[3A]     AA HotC - Standalone - SE.esp
[3B]     TrainBar.esp
[3C]     biggergoodneighbor.esp
[3D]     WelcometoGoodneighbor.esp
[3E]     LimaOutpost.esp
[3F]     subwayrunnnerdynamiclighting.esp
[40]     DeathRift.esp
[41]     Firelance2.5.esp
[42]     RadiGhoul.esp
[43]     GojiraStandardQuest.esp
[44]     sectorv.esp
[45]     The House.esp
[46]     BTInteriors_Project.esp
[47]     stumbleuponinteriors.esp
[48]     SOTS.esp
[49]     VaultTecStory.esp
[4A]     nvvault1080.esp
[4B]     AA 50 Ways To Die.esp
[4C]     Children of Ug Qualtoth.esp
[4D]     atlanticofficesf23.esp
[4E]     0_Vault120.esp
[4F]     Vault4.esp
[50]     FarHarborStory.esp
[51]     WRVR.esp
[52]     TheRoadSouthToStarPoint.esp
[53]     ImmersiveGunnersPlazaInterior.esp
[54]     ImmersiveGunnersPlazaExterior.esp
[55]     ImmersiveV95.esp
[56]     ImmersiveBeantown.esp
[57]     ImmersiveCovenantCompound.esp
[58]     Immersive_Lexington.esp
[59]     QuincyCompany.esp
[5A]     HagenEXPANDED.esp
[5B]     bestintheworldforest.esp
[5C]     A Forest.esp
[5D]     ReGrowth Overhaul 10.esp
[5E]     TrueGrass.esp
[5F]     FarHarborSettlement.esp
[60]     Genesis.esp
[61]     123_settlement.esp
[62]     WaterWorld.esp
[63]     TheView.esp
[64]     TheOasis.esp
[65]     nuka_world_settlements.esp
[66]     nuka_world_settlements_scrap_addon.esp
[67]     ThicketSettlement.esp
[68]     AtomCatsSettlement.esp
[69]     Sleepwalker Overpass.esp
[6A]     AKBuildMenu.esp
[6B]     ZebrinasWorkshopDevices.esp
[6C]     KCore's Simple - Missed Settlement Objects.esp
[6D]     BB_GWN_Exports01.esp
[6E]     DD_AIO Test Mark 1.esp
[6F]     woodysWastelandStuff.esp
[70]     Snappy_HouseK.esp
[71]     Snappy_DLC03.esp
[72]     Northland Diggers New.esp
[73]     MSP 1.1 Vanilla.esp
[74]     g2m_Workshop.esp
[75]     CREAtiveGardens.esp
[76]     creativeclutter.esp
[77]     VotWCells.esp
[78]     FunctionalDisplays.esp
[79]     SMH.esp
[7A]     [mde]_Hotchpotch.esp
[7B]     Merge Settlement Build 1.esp
[7C]     Merge Settlement Build 2.esp
[7D]     Unicorn_Farts_And_God_Rays.esp
[7E]     OCDecorator.esp
[7F]     OCDecoratorDLC.esp
[80]     Crimsomrider's Unique Furniture.esp
[81]     AES_Renovated Furniture.esp
[82]     aes_rendeco.esp
[83]     Kraggles - Structures.esp
[84]     SettlementPrivacy.esp
[85]     Sandbag Fortifications - Version 2C.esp
[86]     TidySettlers.esp
[87]     BusySettlers.esp
[88]     XnjguyFilledMods_AIO.esp
[89]     Better Cooking Stations.esp
[8A]     IMG_Castle_Wall_Patches.esp
[8B]     Settlement_Markers.esp
[8C]     Crimsomrider's Pre-War Workbenches.esp
[8D]     SnapSnap.esp
[8E]     Magazine Falsifier.esp
[8F]     Towel_Beds.esp
[90]     CatDecoFloors.esp
[91]     hzy-newfurniture.esp
[92]     Farming Resources.esp
[93]     Vault-Tec Workshop Overhaul Redux.esp
[94]     Vault88 - Essentials.esp
[95]     Nuka-Mix_Lantern_Workshop.esp
[96]     lazarus dlc.esp
[97]     FO4 NPCs Travel.esp
[98]     W.A.T.Minutemen.esp
[99]     FahrenheitComp.esp
[9A]     ellen.esp
[9B]     WinterCompanionPCXB1.esp
[9C]     EllaCompanionPCXB1.esp
[9D]     LilyCompanion.esp
[9E]     CompVictoria.esp
[9F]     llamaCompanionHeatherv2.esp
[A0]     BetterSettlers.esp
[A1]     Unique NPCs.esp
