[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccswkfo4001-astronautpowerarmor.esm
[08]     cczsef04001-bhouse.esm
[09]     cctosfo4001-neosky.esm
[0A]     cczsefo4002-smanor.esm
[0B]     CleanMySettlement.esm
[0C]     Unofficial Fallout 4 Patch.esp
[0D]     Fallout 4 Fixes.esm
[0E]     WorkshopFramework.esm
[0F]     ArmorKeywords.esm
[10]     HUDFramework.esm
[11]     Darlene.esm
[12]     Games.esm
[13]     BarstoolGames.esm
[14]     SS2.esm
[15]     SS2_XPAC_Chapter2.esm
[16]     CWSS Redux.esp
[17]     CWPointLookoutFO4.esm
[18]     Fallout 4 Consistency Tweaks.esp
[19]     Merged Fixes.esp
[1A]     Armorsmith Extended.esp
[1B]     AWKCR - Last Resort CTD FIX.esp
[1C]     Immersive HUD.esp
[1D]     CraftingFramework.esp
[1E]     QuickTrade.esp
[1F]     Mercenary.esp
[20]     Tactical Flashlights.esp
[21]     Backpacks of the Commonwealth.esp
[22]     Binoculars.esp
[23]     Eli_Armour_Compendium.esp
[24]     Wasteland Ranger Outfit.esp
[25]     Crimsomrider's Accessories.esp
[26]     Rangergearnew.esp
[27]     EnclaveX02.esp
[28]     Hellfirenew.esp
[29]     powerarmort49.esp
[2A]     Mercenary B90 Animated Jetpack.esp
[2B]     Crossbow.esp
[2C]     DP_CaravanShotgun.esp
[2D]     GatlingRifle.esp
[2E]     M14.esp
[2F]     M1Garand.esp
[30]     ConcreteSledgehammer.esp
[31]     AVBGuns.esp
[32]     AKM_AKMS.esp
[33]     Better Locational Damage.esp
[34]     Better Locational Damage - DLC_Automatron.esp
[35]     Better Locational Damage - DLC_WWorkshop.esp
[36]     Better Locational Damage - DLC_Far_Harbor.esp
[37]     Better Locational Damage - DLC_Nuka_World.esp
[38]     BLD - Leveled Lists - DLC.esp
[39]     W.A.T.Minutemen.esp
[3A]     RaiderOverhaul.esp
[3B]     ImprovedBoSRedux.esp
[3C]     ImprovedBoSRedux-Uniforms.esp
[3D]     SuperMutantRedux.esp
[3E]     Synth Overhaul.esp
[3F]     LongCoatVaultSuit.esp
[40]     MilitarizedMinutemen.esp
[41]     MilitarisedMinutemen_PatchesAddon.esp
[42]     EvilViking13_MinutemenMorale.esp
[43]     BetterOpenSeason.esp
[44]     Militarized Minutemen - Craftable Outfits.esp
[45]     MinutemenPropaganda.esp
[46]     LBPAC.esp
[47]     3dscopes-replacer.esp
[48]     Better Cooking Stations.esp
[49]     Better Explosives Redux.esp
[4A]     Better Locational Damage - Ghoul Edition.esp
[4B]     Better Perks - Enhanced.esp
[4C]     Better VATS - No Reduction.esp
[4D]     Better Cooking.esp
[4E]     Better Chems.esp
[4F]     Unique NPCs - Creatures and Monsters.esp
[50]     D.E.C.A.Y.esp
[51]     HARDCore.esp
[52]     Crimsomrider's DLC Ammo.esp
[53]     MinutemenSentinel.esp
[54]     LooksMenu Customization Compendium.esp
[55]     MiscHairstyle.esp
[56]     MoreHairstyles4Female4.1.esp
[57]     MoreHairstyles4Male3.1.esp
[58]     MoreBeards.esp
[59]     KSHairdos.esp
[5A]     The Eyes Of Beauty.esp
[5B]     Lots More Male Hairstyles.esp
[5C]     Lots More Facial Hair.esp
[5D]     Merged Appearance.esp
[5E]     CompanionOverhaul.esp
[5F]     NewFace_Settlers.esp
[60]     PD_LowerWeapon.esp
[61]     llamaCompanionHeather.esp
[62]     DarleneDLC.esp
[63]     SettlementMenuManager.esp
[64]     WorkshopRearranged.esp
[65]     SKKSettlementAttackSystem.esp
[66]     SKKCombatSettlers.esp
[67]     SKKSurvivalUtilities.esp
[68]     SkjAlert_All_DLC.esp
[69]     powerline.esp
[6A]     Settlement_Markers.esp
[6B]     Finch and Graygarden Elevator.esp
[6C]     functionalbridges.esp
[6D]     AtomCatGarage.esp
[6E]     DCGuard_Overhaul.esp
[6F]     Stm_DiamondCityExpansion.esp
[70]     GoodneighborExpanded.esp
[71]     InsideJobs.esp
[72]     Inside_Jobs_V4.01-Small_Fixes.esp
[73]     stumbleuponinteriors.esp
[74]     Rsiyo'sLocationPack.esp
[75]     TU3SD4Y'S Wastelanders Shack.esp
[76]     BetterFarHarbor_Open.esp
[77]     Minuteman Watchtowers.esp
[78]     MorePrefabs.esp
[79]     rrraidertentsandtarpsNWFH.esp
[7A]     Better Vendor Stalls.esp
[7B]     NewVendorStalls.esp
[7C]     WorkshopPlus.esp
[7D]     cVc Dead Wasteland 6.esp
[7E]     cVc Dead Wasteland 6 DLC.esp
[7F]     cVc Dead Wasteland 6 DLC2.esp
[80]     cVc Dead Wasteland 6 DLC3.esp
[81]     cVc Fishery.esp
[82]     cVc Water Well.esp
[83]     Science Kit.esp
[84]     cVc_Singles.esp
[85]     woodysWastelandStuff.esp
[86]     creativeclutter.esp
[87]     BalconySupports.esp
[88]     Crimsomrider's Unique Furniture.esp
[89]     Library.esp
[8A]     NaiRaeCozyScavver.esp
[8B]     Settlementobjectscombined.esp
[8C]     SettleObjExpandPack.esp
[8D]     ScavversSettlementKit.esp
[8E]     msf.esp
[8F]     GrafsSecurityFences.esp
[90]     EvilViking13_WastelandWalls.esp
[91]     g2m_Workshop_Nexus.esp
[92]     Femsheppings Minimalist Homewares.esp
[93]     Eli_TinyWorkshopThing.esp
[94]     SS2Extended.esp
[95]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[96]     SS2-PraRandomAddon.esp
[97]     SS2-Jampads2.esp
[98]     SS2_Addon_R2R.esp
