[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     SS2.esm
[0C]     Companion Infinite Ammo and Unbreakable Power Armour.esm
[0D]     SS2_XPAC_Chapter2.esm
[0E]     FalloutSama.esp
[0F]     Overlays.esm
[10]     EthreonMasterPlan.esm
[11]     PANPC.esm
[12]     PACE.esm
[13]     VAFS Redux.esp
[14]     Vivid Fallout - All in One - Best Performance.esp
[15]     CompanionRadio.esp
[16]     CompanionTracker.esp
[17]     512StandaloneHairColors.esp
[18]     dD-Action Ragdoll Force.esp
[19]     autoweapons.esp
[1A]     Armorsmith Extended.esp
[1B]     AutomatronUnlocked.esp
[1C]     AutomatronUnlockedNukaParts.esp
[1D]     WeightlessMods.esp
[1E]     WeightlessJunk.esp
[1F]     BeastWhisperer.esp
[20]     Better Locational Damage.esp
[21]     Better Locational Damage - DLC_Far_Harbor.esp
[22]     BLD - Leveled Lists - DLC.esp
[23]     Whispering Hills.esp
[24]     OutcastsAndRemnants.esp
[25]     LightsaberMod.esp
[26]     Better Locational Damage - DLC_Automatron.esp
[27]     Better Locational Damage - DLC_Nuka_World.esp
[28]     RW9 LZ Commonwealth.esp
[29]     Depravity.esp
[2A]     PACE - Less Combat Chatter.esp
[2B]     FaceMaxson.esp
[2C]     Warlike With Turf Wars.esp
[2D]     murderquesttest.esp
[2E]     Flashy_PersonalEssentials.esp
[2F]     Better Locational Damage - Valdacil's Item Sorting - Patch.esp
[30]     FO4Onlineesque.esp
[31]     MK_Agony.esp
[32]     Vivid Weathers - FO4.esp
[33]     WastelandEnergyShields.esp
[34]     CheatTerminal.esp
[35]     CombinedArmsNV.esp
[36]     Flashy_CrimeAndPunishment.esp
[37]     Enough About the Settlements Preston.esp
[38]     SS2Extended.esp
[39]     InstituteSettlements2.esp
[3A]     Vivid Waters.esp
[3B]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[3C]     Flashy_Infestations.esp
[3D]     SKKFastReunions.esp
[3E]     Snappy_HouseK.esp
[3F]     ProjectValkyrie.esp
[40]     LilyCompanion.esp
[41]     NoVanillaRadiantDLCLocations.esp
[42]     BetterOpenSeason.esp
[43]     PhoebeCompanionPCXB1.esp
[44]     Noble Team Companions.esp
[45]     Whispering Hills - Far Harbour.esp
[46]     F4NVServiceRifleRedux.esp
[47]     TammieCompXB1PC.esp
[48]     CMA_Arena.esp
[49]     SKKWorkshopUtilities.esp
[4A]     SS2WastelandVenturers.esp
[4B]     symphonicmetalradio.esp
[4C]     SS2_SIMPDDDD.esp
[4D]     BasementLiving.esp
[4E]     BLD_Agony_Patch.esp
[4F]     MK_Agony_VIS Patch.esp
[50]     Better Locational Damage - DLC_WWorkshop.esp
[51]     Better Perks.esp
[52]     Better VATS - 0.75.esp
[53]     Better Power Armor - BLD - Patch.esp
[54]     Better Power Armor - Extended.esp
[55]     CROSS_Techmask.esp
[56]     BetterSettlers.esp
[57]     BetterSettlersNoLollygagging.esp
[58]     CabinInTheWoods.esp
[59]     CBBE.esp
[5A]     Campsite.esp
[5B]     CROSS_Cybernetics.esp
[5C]     KSHairdos.esp
[5D]     CompanionStatus.esp
[5E]     DarkerNights.esp
[5F]     DarkerNightsDetection.esp
[60]     CraftableAmmo.esp
[61]     FO4 NPCs Travel.esp
[62]     FOSama - Companions.esp
[63]     No Bleedout.esp
[64]     UTMetalRadio.esp
[65]     vsh1.esp
[66]     FCOM.esp
[67]     symphonicmetalradio2.esp
[68]     DeathPenalty.esp
[69]     Craftable Armor Size - Fix Material Requirements.esp
[6A]     Craftable Armor Size.esp
[6B]     XP From Companion Kills.esp
[6C]     dD-Enhanced Blood Basic.esp
[6D]     dD - Limited Blood Decals.esp
[6E]     Scopes.esp
[6F]     HoloTime.esp
[70]     FOSama - Gunners.esp
[71]     FOSama - Mutants.esp
[72]     FOSama - Raiders.esp
[73]     Animated Drinking.esp
[74]     Immersive Waiting.esp
[75]     Locky Bastard.esp
[76]     LongerPowerLines3x.esp
[77]     Insignificant Object Remover.esp
[78]     LooksMirror.esp
[79]     LooksMenu.esp
[7A]     More_Junk_From_Workshop_Trader.esp
[7B]     Modern Armors.esp
[7C]     Mark V[B] Armory.esp
[7D]     Nexus_PMC.esp
[7E]     Noble Team companions - Mark V[B] Armory Patch.esp
[7F]     HalfAffinityCooldown.esp
[80]     NoNegativeAffinityNoFucks.esp
[81]     Flashy_CrimeAndPunishment_OAR_Depravity_Patch.esp
[82]     Passive Aggressive Piper.esp
[83]     RaceCustomizer.esp
[84]     PWR.esp
[85]     SBR Ghost Stories.esp
[86]     SKKCombatSettlers.esp
[87]     SKKFastBOS.esp
[88]     SKKCombatStalkers.esp
[89]     SKKFastMinutemen.esp
[8A]     SKKFeralNights.esp
[8B]     SKKRESystemManager.esp
[8C]     SKKHostileWorkshops.esp
[8D]     SKKSettlementAttackSystem.esp
[8E]     BOSAirport.esp
[8F]     3dscopes.esp
[90]     PROJECTCLARITY.esp
[91]     SimHomestead2.esp
[92]     SoundOfSilence-BE.esp
[93]     SettlementMenuManager.esp
[94]     TacticalTablet.esp
[95]     TacticalTablet_RaceCustomizer.esp
[96]     Synth Overhaul.esp
[97]     Synth Overhaul - White Patch.esp
[98]     True-Frags_v1-2_MidDmg_NoKnockdown_MidRange_NukaDLC.esp
[99]     SurvivalOptions.esp
