[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     XDI.esm
[0A]     AAF.esm
[0B]     Arbitration - Resources.esm
[0C]     NoraSpouse.esm
[0D]     MutantMenagerie.esm
[0E]     MutantMenagerie_FarHarbor.esm
[0F]     CompanionIvy.esm
[10]     CWPointLookoutFO4.esm
[11]     MutantMenagerie_NukaWorld.esm
[12]     MutantMenagerie_PointLookout.esm
[13]     TheSewers.esm
[14]     ProjectZeta.esm
[15]     CWSS Redux.esp
[16]     ExtendedWeaponSystem.esm
[17]     TacticalReload.esm
[18]     3DNPC_FO4.esp
[19]     Reverb and Ambiance Overhaul.esp
[1A]     NoraSpouseFarHarbor.esp
[1B]     PiperCaitCurieDialogueOverhaul.esp
[1C]     Hunkered Down - No AtomCatsGarage.esp
[1D]     FLORA - The Fungal Forest.esp
[1E]     OutcastsAndRemnants.esp
[1F]     CompanionIvy_Nuka.esp
[20]     _hod.esp
[21]     subwayrunnnerdynamiclighting.esp
[22]     AGNISNikaCola01.esp
[23]     AnimatedCandles.esp
[24]     RenLightMod.esp
[25]     Depravity.esp
[26]     Cyberman.esp
[27]     ECO.esp
[28]     AA FusionCityRising.esp
[29]     jsrs.esp
[2A]     Vault4.esp
[2B]     3DNPC_FO4_DLC.esp
[2C]     Raider Children.esp
[2D]     zxcMicroAdditions.esp
[2E]     GhoulBlood.esp
[2F]     CSEPAllAmericans.esp
[30]     LIGA.esp
[31]     GhillieModRedux.esp
[32]     Flashy_PersonalEssentials.esp
[33]     CheatTerminal.esp
[34]     Children of Ug Qualtoth.esp
[35]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[36]     Backpacks of the Commonwealth.esp
[37]     DiamondCityAmbience.esp
[38]     Flashy_CrimeAndPunishment.esp
[39]     MilitarizedMinutemen.esp
[3A]     3DNPC_FO4Settler.esp
[3B]     JSSynths.esp
[3C]     Mercenary.esp
[3D]     Rsiyo'sLocationPack.esp
[3E]     NAC.esp
[3F]     ProjectValkyrie.esp
[40]     CSEPBountyMod.esp
[41]     CompanionIvy_quest.esp
[42]     WZXM4.esp
[43]     ChinaLakeandHolorifle.esp
[44]     FallEvil - Complete Edition.esp
[45]     CombinedArmsNV.esp
[46]     CombinedArmsEXPack.esp
[47]     1CAS_ServiceRifle.esp
[48]     RoadSignAxe.esp
[49]     Flashy_CrimeAndPunishment_Kidnapping_Addon.esp
[4A]     mr Loot Logic and Reduction.esp
[4B]     MK18.esp
[4C]     LString_Bow.esp
[4D]     1FOM_FireAxe.esp
[4E]     2RTR-HighSpeedHats.esp
[4F]     Wana_SA58.esp
[50]     More_Clothes_Textures.esp
[51]     CyberneticImplantationLaboratory.esp
[52]     ellen.esp
[53]     FOLON-StandaloneReleaser.esp
[54]     llamaCompanionHeatherv2.esp
[55]     M60-M60E3.esp
[56]     Miami Misadventures EP1.esp
[57]     BH_MCX_Spear.esp
[58]     CHAOTIC SUN.esp
[59]     FO4 NPCs Travel.esp
[5A]     SCARHeavy.esp
[5B]     DualGun.esp
[5C]     RU556.esp
[5D]     StealthSuitDrk.esp
[5E]     _00Stingray.esp
[5F]     Beretta92FS-SwordCutlass.esp
[60]     FCOM.esp
[61]     HuntingShotgun.esp
[62]     KATANA.esp
[63]     Meat.esp
[64]     RM_Mannequin_Raiders.esp
[65]     SigMCX.esp
[66]     Patch Ivy-XDI.esp
[67]     AtomicRadio.esp
[68]     FnScar.esp
[69]     GM6.esp
[6A]     HuntingRevolver.esp
[6B]     MP7.esp
[6C]     TeleportGrenade.esp
[6D]     M1A.esp
[6E]     ReconPack.esp
[6F]     Crossbow.esp
[70]     3dscopes-replacer.esp
[71]     44MBF4.esp
[72]     Mutilation.esp
[73]     [ARRETH] FGEP.esp
[74]     [ARR] FallEvil - Mega Zombie Pack.esp
[75]     [Blot] CODCW Watch Pack.esp
[76]     [XHX] IFT - Clothing.esp
[77]     [XHX] IFT - Gear.esp
[78]     [XHX] MW Ghost Redux.esp
[79]     [XHX] MW Zane.esp
[7A]     [XHX] RE8 Hound Wolf Squad.esp
[7B]     Vendor Diversity Overhaul.esp
[7C]     AA12.esp
[7D]     AAF_SEU.esp
[7E]     AAlpha12.esp
[7F]     Altyn Assault Helmet.esp
[80]     BOS_overhaul.esp
[81]     American180nv.esp
[82]     AnimChemRedux.esp
[83]     ApalLeotard.esp
[84]     AutoMines.esp
[85]     AX50.esp
[86]     Eli_Armour_Compendium.esp
[87]     BetterSettlers.esp
[88]     RealNameSettlers.esp
[89]     Binoculars.esp
[8A]     BWB - The Rock Rebel Collection.esp
[8B]     Campsite.esp
[8C]     CarExplosions.esp
[8D]     Meleebangs.esp
[8E]     CazadorML.esp
[8F]     HiPolyFaces.esp
[90]     Commonwealth Captives.esp
[91]     CompanionStatus.esp
[92]     CROSS_Recall.esp
[93]     CROSS_GoreCrits.esp
[94]     CROSS_Jetpack.esp
[95]     CROSS_Techmask.esp
[96]     CyberPunk Suit by NewerMind43.esp
[97]     D98R_EarTacLight.esp
[98]     DaksBallisticMask.esp
[99]     DCWestSuperMutants.esp
[9A]     Defy.esp
[9B]     Enclave_Operator.esp
[9C]     ESPExplorerFO4.esp
[9D]     Explosives Expanded.esp
[9E]     GIAT_FAMAS.esp
[9F]     fathercompanion.esp
[A0]     FineZoom.esp
[A1]     MortalYouths.esp
[A2]     G36Complex.esp
[A3]     Glock19x.esp
[A4]     GrafsSecurityFences.esp
