[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     XDI.esm
[0A]     HUDFramework.esm
[0B]     WorkshopFramework.esm
[0C]     NoraSpouse.esm
[0D]     ACS Master.esm
[0E]     CROSS_CosmeticFramework.esm
[0F]     TacticalReload.esm
[10]     MutantMenagerie.esm
[11]     MutantMenagerie_FarHarbor.esm
[12]     Homemaker.esm
[13]     SS2.esm
[14]     SS2_XPAC_Chapter2.esm
[15]     CWPointLookoutFO4.esm
[16]     ProjectZeta.esm
[17]     Darlene.esm
[18]     ProjectMojave.esm
[19]     Perk Magazine Material Fix.esp
[1A]     SideAim.esp
[1B]     ALR - All DLC.esp
[1C]     BOCW Outfit Pack.esp
[1D]     512StandaloneHairColors.esp
[1E]     MeanMachineEyes.esp
[1F]     MiscHairstyle.esp
[20]     DarleneDLC.esp
[21]     dogtags.esp
[22]     FemsheppingsWastelandDrifterMaleOutfits.esp
[23]     Eli_Crafting Shiz 9000.esp
[24]     Female Tactical Armor.esp
[25]     EferasShoulderBag.esp
[26]     Lacy Underwear.esp
[27]     Quad_Fusillade.esp
[28]     CROSS_Jetpack.esp
[29]     CROSS_GoreCrits.esp
[2A]     CROSS_GoreCrits_FarHarborPatch.esp
[2B]     CROSS_Techmask.esp
[2C]     Converging_Conveyors.esp
[2D]     Better Manufacturing.esp
[2E]     Running with Corpses.esp
[2F]     ConveyorBarriers.esp
[30]     ManufacturingExtendedFH.esp
[31]     ManufacturingExtended.esp
[32]     LMBTOverlays.esp
[33]     ACS Master.esp
[34]     ACS Paintings.esp
[35]     ABP Paintings.esp
[36]     LookingStranger.esp
[37]     KSHairdos_oel.esp
[38]     el_precursorsuit.esp
[39]     Project Reality Footsteps FO4.esp
[3A]     PEACEKEEPER.esp
[3B]     RAW INPUT.esp
[3C]     Stalker Suit.esp
[3D]     Glock19x.esp
[3E]     Modern Assassin.esp
[3F]     Nexus_PMC.esp
[40]     XM2010_SniperRifle_by_tooun.esp
[41]     DX_Atom_Girl_Outfit.esp
[42]     Gunner_Operator.esp
[43]     CigaretteInMouth.esp
[44]     Cyberpunk 2077 Malorian Animations.esp
[45]     CROSS_Uni_Scarf.esp
[46]     CROSS_eyepatch.esp
[47]     jDS__HP_Skull_Mask.esp
[48]     CROSS_Cybernetics.esp
[49]     K9TacticalHarness.esp
[4A]     X12Plasmacaster.esp
[4B]     Marmo1233 - PowerArmorAirdrop.esp
[4C]     Suit Up.esp
[4D]     Casio_W59.esp
[4E]     WestTekTacticalOptics.esp
[4F]     TAC.esp
[50]     DevtacRonin.esp
[51]     PA increases your speed.esp
[52]     PA-Quick Animations.esp
[53]     pulsecarbine.esp
[54]     ImmersiveAnimationFramework.esp
[55]     PiperCaitCurieDialogueOverhaul.esp
[56]     SOTS.esp
[57]     Armorsmith Extended.esp
[58]     MGSOutfit.esp
[59]     Toxic Raider Armour.esp
[5A]     Tactical Flashlights.esp
[5B]     Tactical Flashlights - Settings.esp
[5C]     ECO.esp
[5D]     TrueReporter.esp
[5E]     MyCart_Biohazard.esp
[5F]     3DNPC_FO4.esp
[60]     SuperMutantRedux.esp
[61]     GoodneighborExpanded.esp
[62]     OutcastsAndRemnants.esp
[63]     _hod.esp
[64]     CombinedArmsNV.esp
[65]     CombinedArmsEXPack.esp
[66]     CROSS_RugerMkV.esp
[67]     Depravity.esp
[68]     AA FusionCityRising.esp
[69]     AA FusionCityRising - HotC.esp
[6A]     Eli_Armour_Compendium.esp
[6B]     Fusion Gun.esp
[6C]     Minutemenoverhaul.esp
[6D]     Beautiful Female Settlers v. 2.0 - NO BS.esp
[6E]     KSHairdos.esp
[6F]     The Eyes Of Beauty.esp
[70]     Wasteland Heroines Replacer All in One_2.0.esp
[71]     DWT_Cricket_and_Guards.esp
[72]     TinaDeLucaSettlerVoiced.esp
[73]     EveryonesBestFriend.esp
[74]     NAC.esp
[75]     Pip-Boy Flashlight.esp
[76]     PIP-Pad.esp
[77]     LooksMenu Customization Compendium.esp
[78]     IWMacCready.esp
[79]     IWCait.esp
[7A]     IWDesdemona.esp
[7B]     MODGirlyAnimation.esp
[7C]     3DNPC_FO4_DLC.esp
[7D]     GhoulBlood.esp
[7E]     CSEPAllAmericans.esp
[7F]     AlexSleevePatcher.esp
[80]     DCGuard_Overhaul.esp
[81]     Flashy_PersonalEssentials.esp
[82]     FALLOUT4WT.esp
[83]     Stm_DiamondCityExpansion.esp
[84]     MilitarizedMinutemen.esp
[85]     M2_Flamethrower_2.2.esp
[86]     InstituteSettlements2.esp
[87]     EnclaveFactionItems.esp
[88]     TWH_TheWayHome.esp
[89]     3DNPC_FO4Settler.esp
[8A]     SS2_FDK_TinyLiving.esp
[8B]     AA 50 Ways To Die.esp
[8C]     Mercenary.esp
[8D]     Glock86.esp
[8E]     ProjectValkyrie.esp
[8F]     Liberator.esp
[90]     BioshockInspiredPowerArmor.esp
[91]     HandmadeShotgun.esp
[92]     WattzLaserGun.esp
[93]     NukaRadBans.esp
[94]     CROSS_Recall.esp
[95]     Archimedes-II.esp
[96]     IWGlory.esp
[97]     LovingPiper-TrueReporterSE.esp
[98]     CAPA.esp
[99]     MakeshiftCMG.esp
[9A]     ellen.esp
[9B]     Miami Misadventures EP1.esp
[9C]     SS2Extended.esp
[9D]     llamaCompanionHeatherv2.esp
[9E]     SS2WastelandVenturers.esp
[9F]     Secret Service Armor.esp
[A0]     TacticalReloadVanilla.esp
