[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     Fallout 4 Fixes.esm
[09]     ArmorKeywords.esm
[0A]     XDI.esm
[0B]     HUDFramework.esm
[0C]     WorkshopFramework.esm
[0D]     MutantMenagerie.esm
[0E]     MutantMenagerie_FarHarbor.esm
[0F]     SouthOfTheSea.esm
[10]     DCGuard_Overhaul.esp
[11]     NAC.esm
[12]     SS2.esm
[13]     SS2_XPAC_Chapter2.esm
[14]     InstituteTechnologyOverhaul.esm
[15]     CWPointLookoutFO4.esm
[16]     MutantMenagerie_NukaWorld.esm
[17]     MutantMenagerie_PointLookout.esm
[18]     AAF.esm
[19]     CROSS_CosmeticFramework.esm
[1A]     TortureDevices.esm
[1B]     TrueStormsFO4.esm
[1C]     Depravity.esp
[1D]     NoSharedDogmeatTemplate.esp
[1E]     MojaveImports.esp
[1F]     StartMeUp.esp
[20]     Minutemen Weapon Pack.esp
[21]     StartMeUpSS2Patch.esp
[22]     StartMeUpNukaWorldPatch.esp
[23]     SS2WastelandReconstructionKit.esp
[24]     A Forest.esp
[25]     FemsheppingsDiamondSquareLoft.esp
[26]     Armorsmith Extended.esp
[27]     RynsFallout4.esp
[28]     WelcometoGoodneighbor.esp
[29]     RED.esp
[2A]     Better Locational Damage.esp
[2B]     AEWS.esp
[2C]     Better Explosives Redux.esp
[2D]     3DNPC_FO4.esp
[2E]     ENBLightsHDRPatch.esp
[2F]     _hod.esp
[30]     SS2Extended.esp
[31]     FaceMaxson.esp
[32]     Sanctuary Hills - Repair and Cleanup - Compatibility Version.esp
[33]     AGNISNikaCola01.esp
[34]     True Legendary Enemies.esp
[35]     ClothingOverhaulSP_XB1_PC.esp
[36]     InstituteTechnologyOverhaul - FULL.esp
[37]     Eli_Armour_Compendium.esp
[38]     Reverb and Ambiance Overhaul.esp
[39]     cheaters den.esp
[3A]     AA FusionCityRising.esp
[3B]     jsrs.esp
[3C]     Vault4.esp
[3D]     3DNPC_FO4_DLC.esp
[3E]     WZWildWasteland.esp
[3F]     radioactivestories.esp
[40]     KSHairdos.esp
[41]     KSHairsFemsheppingRadbeetle.esp
[42]     CSEPAllAmericans.esp
[43]     PlutoniumCreatures.esp
[44]     Respawnable Legendary Bosses.esp
[45]     Reinforcements.esp
[46]     Be Exceptional.esp
[47]     MaxwellsWorl.esp
[48]     Radical.esp
[49]     HumblePerksPack.esp
[4A]     VisibleCompanionAffinity.esp
[4B]     IcebreakerCDO-Piper.esp
[4C]     AmazingFollowerTweaks.esp
[4D]     CheatTerminal.esp
[4E]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[4F]     functionalobjects_vanilla.esp
[50]     3DNPC_FO4Settler.esp
[51]     CSEPLoadedBases.esp
[52]     AA 50 Ways To Die.esp
[53]     Zetan.esp
[54]     WastelandRags.esp
[55]     ABundleofTape.esp
[56]     Floaters.esp
[57]     Mercenary.esp
[58]     CSEPBountyMod.esp
[59]     UltracitePA.esp
[5A]     OldTimeReligion.esp
[5B]     CROSS_PlasRail.esp
[5C]     FarHarbor Boss.esp
[5D]     Fallout 4 Consistency Tweaks.esp
[5E]     Better Explosives.esp
[5F]     CSEPBIARedux.esp
[60]     GrenadeExpansionPack.esp
[61]     HandmadeSMG.esp
[62]     HandmadeShotgun.esp
[63]     LString_Bow.esp
[64]     F4NVRechargerWeapons.esp
[65]     HandmadeMac.esp
[66]     wd_huntingrifle.esp
[67]     PigTwinEagles.esp
[68]     AmbientTunnels.esp
[69]     BullpupHmar.esp
[6A]     MakeshiftCMG.esp
[6B]     CommonwealthCritters - Both DLC.esp
[6C]     PigFNC.esp
[6D]     PigAAMKS23.esp
[6E]     llamaCompanionHeatherv2.esp
[6F]     BullpupR91.esp
[70]     FO4 NPCs Travel.esp
[71]     Calamity Weathers.esp
[72]     Driveable Motorcycle Mod.esp
[73]     Zanthir_TasteOfBlues.esp
[74]     CSEPHomeSick.esp
[75]     HuntingShotgun.esp
[76]     DP_CaravanShotgun.esp
[77]     ElMudoStore.esp
[78]     Mojave Music Radio.esp
[79]     Radio New Vegas.esp
[7A]     AtomicRadio.esp
[7B]     WinCowbowRepeater.esp
[7C]     HuntingRevolver.esp
[7D]     ExcavatorPA.esp
[7E]     MidWest PA.esp
[7F]     CraftableAmmo.esp
[80]     CraftableAmmo_plus.esp
[81]     YouAreSPECIAL.esp
[82]     Sportoutfit.esp
[83]     STARCORES.esp
[84]     DeathclawVariety.esp
[85]     Respawnable Legendary Bosses - Rebalanced.esp
[86]     ApalLeotard.esp
[87]     00-ThornJacket.esp
[88]     AVilas_CHAKPack.esp
[89]     4estGimp - FSD_Vault4.esp
[8A]     PIP-Pad.esp
[8B]     LooksMenu Customization Compendium.esp
[8C]     The Eyes Of Beauty.esp
[8D]     ANiceOakTree Hairs.esp
[8E]     CROSS_Recall.esp
[8F]     Archimedes-II.esp
[90]     PAMAP.esp
[91]     Atomic Lust.esp
[92]     AutoMines.esp
[93]     PD_LowerWeapon.esp
[94]     th1nkEyebot.esp
[95]     th1nkEyeBot-FarHarbor.esp
[96]     BE_Enhanced Grenades.esp
[97]     Better Power Armor - Redux.esp
[98]     Black Widow Suit.esp
[99]     BoS Medic Battle Suit.esp
[9A]     AAMWA2k.esp
[9B]     CROSS_Cybernetics.esp
[9C]     CROSS_FireworksCannon.esp
[9D]     CROSS_Jetpack.esp
[9E]     CROSS_RugerMkV.esp
[9F]     CROSS_Techmask.esp
