[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     DLCUltraHighResolution.esm
[08]     Unofficial Fallout 4 Patch.esp
[09]     XDI.esm
[0A]     HUDFramework.esm
[0B]     WorkshopFramework.esm
[0C]     ArmorKeywords.esm
[0D]     SpringCleaning.esm
[0E]     DCGuard_Overhaul.esp
[0F]     CUPAPP.esm
[10]     Robot Home Defence.esm
[11]     Snap'n Build.esm
[12]     EthreonMasterPlan.esm
[13]     DLC_MainMenu.esm
[14]     InstituteTechnologyOverhaul.esm
[15]     CWPointLookoutFO4.esm
[16]     ProjectZeta.esm
[17]     ProjectMojave.esm
[18]     Homemaker.esm
[19]     TrueStormsFO4.esm
[1A]     Flicker Fixer.esp
[1B]     TrueGrass.esp
[1C]     Insignificant Object Remover.esp
[1D]     DeeZire.esp
[1E]     Reverb and Ambiance Overhaul.esp
[1F]     TrueStormsFO4-FarHarbor.esp
[20]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[21]     DarkerNights.esp
[22]     ValdacilsItemSorting-00-ValsPicks-DLCVersion.esp
[23]     WorkshopRearranged.esp
[24]     Unique NPCs - Creatures and Monsters.esp
[25]     NukaWorldPlus.esp
[26]     FunctionalDisplays.esp
[27]     InstituteTechnologyOverhaul - FULL.esp
[28]     RED.esp
[29]     SOTS.esp
[2A]     BTInteriors_Project.esp
[2B]     ThicketSettlement.esp
[2C]     DeeZireDLC03.esp
[2D]     DeeZireDLC04.esp
[2E]     SuperMutantRedux.esp
[2F]     nvvault1080.esp
[30]     GlowingSeaEXPANDED.esp
[31]     MojaveImports.esp
[32]     Warwick Homestead a Bridge to SpectacleIsland.esp
[33]     Raider Children.esp
[34]     FaceMaxson.esp
[35]     DLC_PATCH_Full.esp
[36]     TrainBar.esp
[37]     Eli_Armour_Compendium.esp
[38]     FarHarborStory.esp
[39]     NIS - Hunted.esp
[3A]     CrimeTown.esp
[3B]     MoreDisplayableItemsREDUX.esp
[3C]     DeeZireDLC01.esp
[3D]     Vault4.esp
[3E]     BetterOpenSeason.esp
[3F]     Raider Gang Extended NPC (Fixed & Cleaned).esp
[40]     W.A.T.Minutemen.esp
[41]     GojiraStandardQuest.esp
[42]     Reinforcements.esp
[43]     Radical.esp
[44]     More Smarter Companions Mod.esp
[45]     TU3SD4Y'S Commonwealth Responders.esp
[46]     Hard Legendary Giant Creatures.esp
[47]     g2m_Workshop_Nexus.esp
[48]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[49]     UniqueUniques.esp
[4A]     3DNPC_FO4Settler.esp
[4B]     Snappy_HouseK.esp
[4C]     Skip DIMA memories.esp
[4D]     BetterSettlers.esp
[4E]     BusySettlers.esp
[4F]     tumbajamba Advanced Engineering.esp
[50]     EnclaveX02.esp
[51]     Mk41GyrojetHMG.esp
[52]     Liberty_PA.esp
[53]     MoreVaultSigns.esp
[54]     Optimized Vanilla Textures.esp
[55]     Pip2000MkVi_Replacer.esp
[56]     SettleObjExpandPack.esp
[57]     Snappable Clutter and Display.esp
[58]     SC_ExpandedScrapList.esp
[59]     X02Factions.esp
[5A]     Nuka World Bottle Fix.esp
[5B]     InGameCollectibleMaps.esp
[5C]     cVc Dead Wasteland 6.esp
[5D]     powerarmort49.esp
[5E]     Conquest.esp
[5F]     PAMAP.esp
[60]     Snappy_DLC03.esp
[61]     EFF.esp
[62]     p865_SyntheticLove.esp
[63]     BioshockInspiredPowerArmor.esp
[64]     OldTimeReligion.esp
[65]     ChinaLakeandHolorifle.esp
[66]     LAER.esp
[67]     F4NVServiceRifleRedux.esp
[68]     standaloneconstruct.esp
[69]     Rangergearnew.esp
[6A]     WattzLaserGun.esp
[6B]     CAPA.esp
[6C]     SynthPA.esp
[6D]     CourserCrusher.esp
[6E]     ZebrinasWorkshopDevices.esp
[6F]     ZetaFix.esp
[70]     ClassicSniper.esp
[71]     Miami Misadventures EP1.esp
[72]     M1Garand.esp
[73]     0_Vault120.esp
[74]     SkyrimInspiredPowerArmor.esp
[75]     FO4 NPCs Travel.esp
[76]     LeeEnfieldNo4MkI.esp
[77]     VarmintRifle.esp
[78]     NStar_Prototype.esp
[79]     StealthSuitDrk.esp
[7A]     AIO 2K Edition.esp
[7B]     ADA2B.esp
[7C]     Assaultron Ada Parts.esp
[7D]     DLC_MainMenu_Handplaced.esp
[7E]     OCDecorator.esp
[7F]     DLC_OCD_Patch.esp
[80]     RobotFactionPaint.esp
[81]     BetterJunkFences.esp
[82]     CROSS_Jetpack.esp
[83]     CBBE.esp
[84]     FunctionalDisplays-AID-VIS-WI.esp
[85]     DX_SexyLittleCook.esp
[86]     SettlementMenuManager.esp
[87]     Displayable Toys.esp
[88]     Eli_Display Shelves.esp
[89]     Enclave-Armor-Paints.esp
[8A]     ExpandedSettlementBuildings.esp
[8B]     [LEO] Licker.esp
[8C]     [ARR] FallEvil - Palehead.esp
[8D]     [ARR] FallEvil - Zombie Dogs REVisited.esp
[8E]     Fog Remover Combo 2.0.esp
[8F]     Fog Remover Recommended.esp
[90]     Grab and Eat.esp
[91]     IP4APA.esp
[92]     Homemaker - Streetlights Use Passive Power.esp
[93]     Homemaker - Unlocked Institute Objects.esp
[94]     ImmersiveAnimationFramework.esp
[95]     IAF - Far Harbor & Nuka World.esp
[96]     KURO.esp
[97]     LegendaryModification.esp
[98]     LegendaryModification - DLC Far Harbor.esp
[99]     LegendaryModification2LM.esp
[9A]     LegendaryModification - DLC Far Harbor (2LM).esp
[9B]     LongerPowerLines3x.esp
