[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     UniquePlayerBody.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     [A0] KT_Framework.esm
[0C]     AAF.esm
[0D]     MutantMenagerie.esm
[0E]     MutantMenagerie_FarHarbor.esm
[0F]     MutantMenagerie_NukaWorld.esm
[10]     PlasmaArsenal.esp
[11]     SS2.esm
[12]     SS2_XPAC_Chapter2.esm
[13]     SS2_XPAC_Chapter3.esm
[14]     CompanionIvy.esm
[15]     CWSS Redux.esp
[16]     Darlene.esm
[17]     XDI.esm
[18]     NPCScaling.esm
[19]     SouthOfTheSea.esm
[1A]     DCGuard_Overhaul.esp
[1B]     FATE Core - Tweaks.esp
[1C]     Immersive HUD.esp
[1D]     LooksMenu.esp
[1E]     FTS.esp
[1F]     FTS_Vanilla.esp
[20]     3dscopes.esp
[21]     FP_FamilyPlanningEnhanced.esp
[22]     Immersive Pickup Sounds F04.esp
[23]     SPTFIRE-ALLDLC.esp
[24]     TheFridgeWireless.esp
[25]     WorkshopPlus.esp
[26]     FO4 NPCs Travel.esp
[27]     ElMudoStore.esp
[28]     combat_PA.esp
[29]     tank_PA.esp
[2A]     CBBE.esp
[2B]     JSRS_Footsteps.esp
[2C]     WinCowbowRepeater.esp
[2D]     CROSS_GoreCrits.esp
[2E]     CROSS_GoreCrits_FarHarborPatch.esp
[2F]     T-51C Power Armor.esp
[30]     HighHeels.esp
[31]     HiPolyFaces.esp
[32]     The Eyes Of Beauty.esp
[33]     TheEyesOfBeauty.esp
[34]     Lasers Have No Recoil.esp
[35]     KSHairdos.esp
[36]     KSHairdos_oel.esp
[37]     KSHairsFemsheppingRadbeetle.esp
[38]     Vault-Tec Power Armor by NewerMind43 & Captain-Ultima.esp
[39]     QuickTrade.esp
[3A]     RainofBrassPetals.esp
[3B]     SettlementMenuManager.esp
[3C]     SettleObjExpandPack.esp
[3D]     SSEX.esp
[3E]     Better_Settlement_Defence.esp
[3F]     STRAC Hats.esp
[40]     THBrows.esp
[41]     MutantMenagerie_Exotics.esp
[42]     SS2Extended.esp
[43]     SS2_CityPlanPack_RiseOfTheCommonwealth.esp
[44]     FOLON_Bren.esp
[45]     Flashy_CrimeAndPunishment.esp
[46]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[47]     G3A3.esp
[48]     F4NVSingleActionArmy.esp
[49]     GIAT_FAMAS.esp
[4A]     MilitarizedMinutemen.esp
[4B]     MilitarisedMinutemen_PatchesAddon.esp
[4C]     W.A.T.Minutemen.esp
[4D]     CheatTerminal.esp
[4E]     Vault4.esp
[4F]     Eli_Armour_Compendium.esp
[50]     Backpacks of the Commonwealth.esp
[51]     3DNPC_FO4.esp
[52]     3DNPC_FO4_DLC.esp
[53]     CWCreateABot.esp
[54]     AER15.esp
[55]     AlienAssaultRifle.esp
[56]     X12Plasmacaster.esp
[57]     LeeEnfieldNo4MkI.esp
[58]     Remington700.esp
[59]     PiperCaitCurieDialogueOverhaul.esp
[5A]     3DNPC_FO4Settler.esp
[5B]     OWR.esp
[5C]     True Vault Escapades Radio.esp
[5D]     Hellfirenew.esp
[5E]     Radiant_Questing_in_the_Commonwealth.esp
[5F]     YouAreSPECIAL.esp
[60]     Be Exceptional.esp
[61]     HumblePerksPack.esp
[62]     EFF.esp
[63]     Ketaros_MissingMags.esp
[64]     InstitWeapPosit.esp
[65]     WestTekTacticalOptics.esp
[66]     DCMolerats.esp
[67]     Famished.esp
[68]     MODspider.esp
[69]     Floaters.esp
[6A]     WmkActiveEffects.esp
[6B]     Zanthir_SuperSledgeReplacer.esp
[6C]     CompanionIvy_quest.esp
[6D]     CompanionIvy_Mags.esp
[6E]     CompanionIvy_Nuka.esp
[6F]     Companion_Ivy_RealSex_Mod.esp
[70]     Wasteland Illumination Shadow.esp
[71]     Flashy_PersonalEssentials.esp
[72]     VtawSweetDress.esp
[73]     DCRE.esp
[74]     GrenadeExpansionPack.esp
[75]     LAER.esp
[76]     M1A.esp
[77]     SigSauer127.esp
[78]     127mmSMG.esp
[79]     WattzLaserGun.esp
[7A]     spacefiddle_WattzSoundAndReverb.esp
[7B]     Mk41GyrojetHMG.esp
[7C]     9mmPistol.esp
[7D]     F4NVServiceRifleRedux.esp
[7E]     ChinaLakeandHolorifle.esp
[7F]     GrenadeExpansionPackChinaLakePatch.esp
[80]     American180nv.esp
[81]     ABundleofTape.esp
[82]     PD_LowerWeapon.esp
[83]     NukaWorldReborn.esp
[84]     VivaNukaWorldQuests.esp
[85]     Mosin.esp
[86]     Clothes Pack 5 by DonEb14n.esp
[87]     F3metalarmor.esp
[88]     VtawWardrobe8.esp
[89]     VtawVintageDressNe.esp
[8A]     VtawMileena.esp
[8B]     Complex Vendors.esp
[8C]     ClassicSniper.esp
[8D]     BullpupBozar.esp
[8E]     BetterCompanions.esp
[8F]     CombinedArmsNV.esp
[90]     CombinedArmsEXPack.esp
[91]     GoodneighborExpanded.esp
[92]     Skb_RiflesRebirth.esp
[93]     WRVR.esp
[94]     M1928A1.esp
[95]     Classic_Deadly_Enemies.esp
[96]     22LR_SilentPistol_ENG.esp
[97]     WestTek.esp
[98]     SuperMutantRedux.esp
[99]     Munitions-Compat-FATECore.esp
[9A]     FATECore-Compat-SMR.esp
[9B]     Sanctuary Roof Navmesh Edit.esp
[9C]     LooksMenu Customization Compendium.esp
[9D]     DN Music.esp
[9E]     MusicMergedDLC.esp
