[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     XDI.esm
[09]     WorkshopFramework.esm
[0A]     HUDFramework.esm
[0B]     SS2.esm
[0C]     SS2_XPAC_Chapter2.esm
[0D]     SouthOfTheSea.esm
[0E]     SettlementKeywords.esm
[0F]     TrueStormsFO4.esm
[10]     CWPointLookoutFO4.esm
[11]     Darlene.esm
[12]     SS2_Addon_R2R.esp
[13]     SS2WastelandReconstructionKit.esp
[14]     the library.esp
[15]     The House.esp
[16]     SS2Extended.esp
[17]     SS2WastelandVenturers.esp
[18]     SS2_SIMPDDDD.esp
[19]     [SS20Addon] SimSettlements SuperStructures.esp
[1A]     SS2-Jampads2.esp
[1B]     SS2_ruined_simsettlement_addonpack.esp
[1C]     JunkTownTwo.esp
[1D]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[1E]     CBBE.esp
[1F]     SS2-PraRandomAddon.esp
[20]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[21]     Hunkered Down - No AtomCatsGarage.esp
[22]     Vault4.esp
[23]     WilkesEstate.esp
[24]     Phase4DLC.esp
[25]     OutcastsAndRemnants.esp
[26]     ProjectValkyrie.esp
[27]     Depravity.esp
[28]     FatherCompanion.esp
[29]     Miami Misadventures EP1.esp
[2A]     3DNPC_FO4.esp
[2B]     FarHarborStory.esp
[2C]     BetterFarHarbor_Open.esp
[2D]     3DNPC_FO4_DLC.esp
[2E]     RaiderOverhaul.esp
[2F]     ImmersiveDrumlinDiner.esp
[30]     DCGuard_Overhaul.esp
[31]     Stm_DiamondCityExpansion.esp
[32]     OldTimeReligion.esp
[33]     Children of Ug Qualtoth.esp
[34]     KellyManor.esp
[35]     3DNPC_FO4Settler.esp
[36]     Rsiyo'sLocationPack.esp
[37]     UndergroundHideout.esp
[38]     LimaOutpost.esp
[39]     Firelance2.5.esp
[3A]     ellen.esp
[3B]     llamaCompanionHeatherv2.esp
[3C]     0_Vault120.esp
[3D]     AtomicRadio.esp
[3E]     Tina's Candy Land.esp
[3F]     Minutemen Paint Job.esp
[40]     Natural Grasses & Groundcovers.esp
[41]     PD_LowerWeapon.esp
[42]     Configurable Artillery.esp
[43]     LooksMenu.esp
[44]     LooksMirror.esp
[45]     SkipHSH1_6.esp
[46]     PhotoMode.esp
[47]     AzarPonytailHairstyles.esp
[48]     Eli_Armour_Compendium.esp
[49]     RecruitableSettlers.esp
[4A]     CheatTerminal.esp
[4B]     InstituteSettlements2.esp
[4C]     SS2_FDK_TinyLiving.esp
[4D]     RecruitableSettlersFH.esp
[4E]     FO4 NPCs Travel.esp
[4F]     SettlementMenuManager.esp
[50]     Mors Shortcut to Curie.esp
[51]     BetterSettlers.esp
[52]     DarkerNightsDetection.esp
[53]     [ARRETH] FGEP.esp
[54]     TheEyesOfBeauty.esp
[55]     MoreVariedBodyShapesAndSkins.esp
[56]     KSHairdos.esp
[57]     Cho1SS2FlagsMod.esp
[58]     ZerasPaintings.esp
[59]     FilledBrahminFeedTroughs.esp
[5A]     GCM.esp
[5B]     Graffity2ElectricBoogaloo.esp
[5C]     ImmersiveVendors.esp
[5D]     KSHairdos_oel.esp
[5E]     LooksMenu Customization Compendium.esp
[5F]     Hairstyles for Male and Female.esp
[60]     Lore Friendly Posters.esp
[61]     Nexus_PMC.esp
[62]     RealNameSettlers.esp
[63]     RutahTattooPack_FO4.esp
[64]     KSHairdosExtra.esp
[65]     Vault-Tec Workshop Overhaul Redux.esp
[66]     Vault88 - Essentials.esp
[67]     WorkingNCMachine.esp
[68]     TrueStormsFO4-FarHarbor.esp
[69]     DarkerNights.esp
[6A]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[6B]     OCDecorator.esp
[6C]     OCDecoratorDLC.esp
[6D]     OCDispenser.esp
[6E]     The Eyes Of Beauty.esp
[6F]     Wasteland Heroines Replacer All in One_2.0.esp
[70]     DCRE.esp
[71]     Ketaros_Treasures.esp
[72]     cVc Dead Wasteland 6.esp
[73]     cVc Dead Wasteland 6 DLC.esp
[74]     cVc Dead Wasteland 6 DLC2.esp
[75]     cVc Dead Wasteland 6 DLC3.esp
[76]     cVc Fishery.esp
[77]     NukaRDC.esp
[78]     SettleObjExpandPack.esp
[79]     Better Manufacturing.esp
[7A]     Better Manufacturing - Menu Organization.esp
[7B]     ManufacturingExtended.esp
[7C]     DLC items to manufacturing.esp
[7D]     Better Manufacturing - Manufacturing Extended Expanded Patch WO.esp
[7E]     HiPolyFaces.esp
[7F]     DarleneDLC.esp
[80]     Better_Notes.esp
[81]     Publick Occurrences Expanded.esp
[82]     WattzLaserGun.esp
[83]     Backpacks of the Commonwealth.esp
[84]     CombinedArmsNV.esp
[85]     CombinedArmsEXPack.esp
[86]     Mk41GyrojetHMG.esp
[87]     CorvalhoWidowShotgun.esp
[88]     LAER.esp
[89]     F4NVServiceRifleRedux.esp
[8A]     AER15.esp
[8B]     SubmersiblePowerArmorRedux.esp
[8C]     AtomsGloryThreads.esp
[8D]     DX_Black_Widow.esp
[8E]     ACR-W17.esp
[8F]     DX_Atom_Girl_Outfit.esp
[90]     DX_Banshee_Recon_Armor.esp
[91]     Consistent Power Armor Overhaul.esp
[92]     TFRangerGear.esp
[93]     Desert Ranger Combat Armor.esp
[94]     Enclave-X02.esp
[95]     Evil Detective Outfit.esp
[96]     HN66-SiriusArmor.esp
[97]     Girls Workshop.esp
[98]     DT_GunnerOutfitPack.esp
