[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     WorkshopFramework.esm
[0A]     HUDFramework.esm
[0B]     SS2.esm
[0C]     TrueStormsFO4.esm
[0D]     AAF.esm
[0E]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[0F]     CleanMySettlement.esp
[10]     SettlementMenuManager.esp
[11]     Raze My Settlement.esp
[12]     AutoDoors.esp
[13]     Paintings Straight.esp
[14]     M8rDisablePipboyEffects.esp
[15]     dcc-dialog-helm.esp
[16]     Faster Terminal Displays (100x).esp
[17]     MiscHairstyle.esp
[18]     TrueStormsFO4-FarHarbor.esp
[19]     TrueStormsFO4-FarHarborExtraRads.esp
[1A]     TrueStormsFO4-GlowingSeaExtraRads.esp
[1B]     The Eyes Of Beauty.esp
[1C]     The Eyes of Beauty Looking Stranger.esp
[1D]     TheEyesOfBeauty.esp
[1E]     LMBTOverlays.esp
[1F]     LooksMirror.esp
[20]     LooksMenu.esp
[21]     ToughGirlAttire.esp
[22]     Third Person Movement Speed Fix.esp
[23]     AzarPonytailHairstyles.esp
[24]     Eli_Sleeveless Outfits.esp
[25]     EAMR.esp
[26]     RetroInstitute.esp
[27]     ImmersiveLoversEmbraceRemastered.esp
[28]     PortableRecycler.esp
[29]     Lacy Underwear.esp
[2A]     10mmRevolver.esp
[2B]     512StandaloneHairColors.esp
[2C]     A Forest.esp
[2D]     PiperCaitCurieDialogueOverhaul.esp
[2E]     HAIA With Crafting.esp
[2F]     Capped Out.esp
[30]     NukaRadBans.esp
[31]     Eli_RuggedOutfits.esp
[32]     Fast Travel from Interiors.esp
[33]     Mors Shortcut to Curie.esp
[34]     ImmersiveLoversEmbraceMagnolia.esp
[35]     ANiceOakTree Hairs.esp
[36]     Armorsmith Extended.esp
[37]     SexyEveningDress.esp
[38]     GrognakGlasses.esp
[39]     TrueReporter.esp
[3A]     Randomized DC Guard Outfits.esp
[3B]     MonnoBikini.esp
[3C]     Atomic Lust.esp
[3D]     BobbleGirl.esp
[3E]     CBBE.esp
[3F]     CCOCheekyCasualsReplacer.esp
[40]     CCOFoxyFactionsReplacer.esp
[41]     CCOVulgarVillainsReplacer.esp
[42]     Clean Water - Tropical - Rads.esp
[43]     Clothing Of The Commonwealth.esp
[44]     Companion Fall Damage Immunity.esp
[45]     CompanionStatus-Settings.esp
[46]     ManufacturingExtended.esp
[47]     DLC items to manufacturing.esp
[48]     Gm Home Plate.esp
[49]     Eli_Armour_Compendium.esp
[4A]     ellen.esp
[4B]     Shino Vault Pack.esp
[4C]     EveryonesBestFriend.esp
[4D]     Fireflies.esp
[4E]     Gritty Subway Stations.esp
[4F]     HancockByAurelianis.esp
[50]     HomePlateConnected.esp
[51]     Hot and Horny Wastelands Billboards.esp
[52]     Hot and Horny Wastelands Posters.esp
[53]     KSHairdos.esp
[54]     Locksmith.esp
[55]     LooksMenu Customization Compendium.esp
[56]     Lots More Facial Hair.esp
[57]     Lots More Female Hairstyles.esp
[58]     MeanMachineEyes.esp
[59]     ModelRobotDisplay.esp
[5A]     NukaColaDisplayStand.esp
[5B]     PD_LowerWeapon.esp
[5C]     PhotoMode.esp
[5D]     Pip2000MkVi_Replacer.esp
[5E]     SPECIAL40.esp
[5F]     Stimpaks help you breathe.esp
[60]     CompanionStatus.esp
[61]     LongerPowerLines3x.esp
[62]     ALR - All DLC.esp
[63]     Lots More Male Hairstyles.esp
[64]     Idiot Slut.esp
[65]     MYLadyKillerBed.esp
[66]     TheKite_Railroad_Handmaiden.esp
[67]     Bashed Patch, 0.esp
[FE:000] Earlier Pipboy.esl
[FE:001] LIF.esl
