[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     Unofficial Fallout 4 Patch.esp
[0A]     XDI.esm
[0B]     HUDFramework.esm
[0C]     ShieldFramework.esm
[0D]     InstituteTechnologyOverhaul.esm
[0E]     CWPointLookoutFO4.esm
[0F]     MFC2023_EndAlz_Trunk.esm
[10]     TheSewers.esm
[11]     A Forest.esp
[12]     Another Pine Forest Mod.esp
[13]     RED.esp
[14]     MoreUniques.esp
[15]     subwayrunnnerdynamiclighting.esp
[16]     OutcastsAndRemnants.esp
[17]     MojaveImports.esp
[18]     Depravity.esp
[19]     nukaworld(add).esp
[1A]     True Legendary Enemies.esp
[1B]     MsAbominations.esp
[1C]     DeadlierDeathclaws.esp
[1D]     Vault4.esp
[1E]     GhoulBlood.esp
[1F]     CSEPAllAmericans.esp
[20]     Reinforcements.esp
[21]     MaxwellsWorl.esp
[22]     InstituteTechnologyOverhaul - FULL.esp
[23]     MikeMooresMCAM.esp
[24]     VUWR.esp
[25]     EnclaveFactionItems.esp
[26]     Backpacks of the Commonwealth.esp
[27]     [ETH]ShieldIntegrationProject.esp
[28]     DS_ShieldExpansion.esp
[29]     Skb_RiflesRebirth.esp
[2A]     Eli_Faction Housing Overhaul - Railroad HQ.esp
[2B]     AA 50 Ways To Die.esp
[2C]     SovietPowerArmor.esp
[2D]     Floaters.esp
[2E]     Glock86.esp
[2F]     DOOMMerged.esp
[30]     Zapgun.esp
[31]     CSEPCompanion.esp
[32]     Eli_Armour_Compendium.esp
[33]     MarksmansMistress.esp
[34]     CreationClubDelay.esp
[35]     MREs.esp
[36]     GaussRevolver.esp
[37]     PigAAMC96.esp
[38]     9mmPistol.esp
[39]     CourserCrusher.esp
[3A]     F4NVServiceRifleRedux.esp
[3B]     LAER.esp
[3C]     GrenadeExpansionPack.esp
[3D]     WattzLaserGun.esp
[3E]     Wana_SA58.esp
[3F]     Eli_BunkerSafehouse.esp
[40]     BullpupR91.esp
[41]     PigBullpupCSG.esp
[42]     PigScrapBattleRifle.esp
[43]     PigClassicCombatShotgun.esp
[44]     PigAutomagIII.esp
[45]     RAW INPUT.esp
[46]     CorvalhoWidowShotgun.esp
[47]     Frommer.esp
[48]     M2045MagnumRevolverRifle.esp
[49]     skewer.esp
[4A]     ECV_Remnants.esp
[4B]     LeeEnfieldNo4MkI.esp
[4C]     DX_Black_Widow.esp
[4D]     BetaWaveHarmonica.esp
[4E]     MTs255.esp
[4F]     Antagonist.esp
[50]     CSEPHomeSick.esp
[51]     T6M_SS-MG.esp
[52]     soakerfix.esp
[53]     ImmersiveAnimationFramework.esp
[54]     GunmetalWeaponSkins.esp
[55]     Ghoulsnd.esp
[56]     ZetanUpdate.esp
[57]     Famished.esp
[58]     DP_CaravanShotgun.esp
[59]     ConceptCentaur.esp
[5A]     MercenaryOutfits.esp
[5B]     DCMolerats.esp
[5C]     Zanthir_Minigun.esp
[5D]     Zanthir_BumpVertSwords.esp
[5E]     TU3SD4Y'S Hammer of Mass Destruction.esp
[5F]     WAR_PA.esp
[60]     Classic Combat Armor.esp
[61]     RetroInstitute.esp
[62]     Insignificant Object Remover.esp
[63]     EveryonesBestFriend.esp
[64]     Reverb and Ambiance Overhaul.esp
[65]     SettlementMenuManager.esp
[66]     Fleshsmith.esp
[67]     MsAutomatronPartsCollection.esp
[68]     AutomatronSDTank.esp
[69]     AutomatronWheelLegs.esp
[6A]     STEALTH AND DETECTION SYSTEM(base).esp
[6B]     [ARRETH] FGEP-DE.esp
[6C]     [ARRETH] FGEP-DE NoKnockDown.esp
[6D]     Tribal Forged.esp
[6E]     Defective_Synth.esp
[6F]     MODspiderDLC.esp
[70]     WestTek.esp
[71]     CROSS_GoreCrits.esp
[72]     CROSS_GoreCrits_FarHarborPatch.esp
[73]     F4CW10mmSMG.esp
[74]     DaksCombatRifle.esp
[75]     PigGrenadePack.esp
[76]     DeadlyPredators-Fast.esp
[77]     NPC Accuracy Revised.esp
[78]     Headshot-x5.esp
[79]     vsq_PipeAssaultRifle.esp
[7A]     MedMeleePack.esp
[7B]     SelectShotgun.esp
[7C]     ManwellSR.esp
[7D]     LeverActionWoodFinish.esp
[7E]     GreaseRatGarbs.esp
[7F]     pulsecarbine.esp
[80]     WmkActiveEffects.esp
[81]     F3metalarmor.esp
[82]     Desert Punk Raiders.esp
[83]     Sawn-Off_Shotgun.esp
[84]     Sawn-Off_Shotgun-OU.esp
[85]     WinchesterP94Balanced2.esp
[86]     WheelMenu.esp
[87]     HomemadeLasRevolver.esp
[88]     PigHalloweenAddons.esp
[89]     RadiumPistol.esp
[8A]     Wastelandshotgun.esp
[8B]     NoTwigs.esp
[8C]     QuickTrade.esp
[8D]     X01Light.esp
[8E]     Skip DIMA memories.esp
[8F]     FIS-Naming-Weap-Armo-EN.esp
[90]     CompanionStatus.esp
[91]     Lots More Female Hairstyles.esp
[92]     Lots More Male Hairstyles.esp
[93]     Lots More Facial Hair.esp
[94]     ZellaHairDye.esp
[95]     Glowing Animals Emit Light.esp
[96]     SingleShotgun.esp
[97]     PBW-TheSilenced22Pistol.esp
[98]     Craftable Armor Size - Fix Material Requirements.esp
[99]     Craftable Armor Size.esp
[9A]     DeadlyMirelurks.esp
[9B]     Jetpack Overhaul.esp
[9C]     Eli_Pride2023.esp
[9D]     Locky Bastard.esp
[9E]     StartMeUp.esp
