[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     ExtendedWeaponSystem.esm
[0C]     AAF.esm
[0D]     JonsMod.esm
[0E]     SS2.esm
[0F]     SS2_XPAC_Chapter2.esm
[10]     ProjectHelljumper.esm
[11]     CROSS_CosmeticFramework.esm
[12]     DEF_WIDGETS_CORE.esm
[13]     Gunners Overhaul 1.1.esm
[14]     Homemaker.esm
[15]     JamaicaPlainPathing.esm
[16]     AdditionalAmmoTypes.esm
[17]     Overlays.esm
[18]     Robot Home Defence.esm
[19]     Snap'n Build.esm
[1A]     TacticalReload.esm
[1B]     F4NV-N99.esp
[1C]     UltraInteriorLighting.esp
[1D]     BTInteriors_Project.esp
[1E]     BTITIP.esp
[1F]     AllSetsExtended.esp
[20]     MP-412.esp
[21]     Project_Frostbite.esp
[22]     Winter Commonwealth Pines.esp
[23]     NukaWorldReborn.esp
[24]     Armorsmith Extended.esp
[25]     WelcometoGoodneighbor.esp
[26]     ECO.esp
[27]     Unique NPCs.esp
[28]     3DNPC_FO4.esp
[29]     Enhanced Flickering Firelight.esp
[2A]     SuperMutantRedux.esp
[2B]     nvvault1080.esp
[2C]     GlowingSeaEXPANDED.esp
[2D]     moreXplore.esp
[2E]     UrbanFoodExpanded.esp
[2F]     OutcastsAndRemnants.esp
[30]     NEST_BUNKER_PROJECT.esp
[31]     MojaveImports.esp
[32]     AAlpha12.esp
[33]     AGNISNikaCola01.esp
[34]     CombatZoneRestored.esp
[35]     Rebuilt_TaffingtonBoathouse.esp
[36]     Atomic World.esp
[37]     Eli_Armour_Compendium.esp
[38]     DeadlierDeathclaws.esp
[39]     Vault4.esp
[3A]     3DNPC_FO4_DLC.esp
[3B]     Better Armor Scrap-Ultimate Edition.esp
[3C]     BeastWhisperer.esp
[3D]     BetterSettlers.esp
[3E]     RaiderOverhaul.esp
[3F]     LegendaryPAPieces.esp
[40]     ConcordEXPANDED.esp
[41]     BeantownConcordExpandedPatch.esp
[42]     W.A.T.Minutemen.esp
[43]     Rebuilt_Murkwater.esp
[44]     Sanctuary rebuild.1.2.esp
[45]     SalemEXPANDED.esp
[46]     AmazingFollowerTweaks.esp
[47]     SPTFIRE-ALLDLC.esp
[48]     Reverb and Ambiance Overhaul.esp
[49]     nimroutMilitaryGearExpanded.esp
[4A]     WastelandEnergyShields.esp
[4B]     SA80.esp
[4C]     DT_GunnerOutfitPack.esp
[4D]     UniqueUniques.esp
[4E]     MilitarizedMinutemen.esp
[4F]     3DNPC_FO4Settler.esp
[50]     NorthernSpringsLODPatch.esp
[51]     MWRam7.esp
[52]     Mercenary.esp
[53]     Minuteman Watchtowers.esp
[54]     ABundleofTape.esp
[55]     MA37.esp
[56]     Destiny2Scout+PulseRifle.esp
[57]     MisriahArmory.esp
[58]     ProjectValkyrie.esp
[59]     WZXM4.esp
[5A]     CombinedArmsNV.esp
[5B]     CombinedArmsEXPack.esp
[5C]     stumbleuponinteriors.esp
[5D]     9mmPistol.esp
[5E]     MK_CanteensofCommonwealth.esp
[5F]     TU3SD4Y'S Fallout 76 Survival Tent.esp
[60]     F4NVServiceRifleRedux.esp
[61]     GrenadeExpansionPack.esp
[62]     wd_huntingrifle.esp
[63]     WattzLaserGun.esp
[64]     Mauser.esp
[65]     SCAR-L.esp
[66]     AAC_HoneyBadger.esp
[67]     Apexmod.esp
[68]     P226.esp
[69]     Crazy Safari.esp
[6A]     MK18.esp
[6B]     MWAN94.esp
[6C]     Wana_SA58.esp
[6D]     LString_Bow.esp
[6E]     DWUK_LexingtonInteriors.esp
[6F]     TullAK.esp
[70]     ellen.esp
[71]     M1Garand.esp
[72]     SKS.esp
[73]     0_Vault120.esp
[74]     NRAW_Common.esp
[75]     MWEagle.esp
[76]     Quad_Accelerator.esp
[77]     AnimChemRedux.esp
[78]     Glock19x.esp
[79]     AnimatedRadaway.esp
[7A]     WM Chinese Assault Rifle - Standalone.esp
[7B]     myCraftableAmmo.esp
[7C]     [ARR] FallEvil - Palehead.esp
[7D]     Atomic Lust.esp
[7E]     th1nkEyebot.esp
[7F]     th1nkEyeBot-FarHarbor.esp
[80]     AEWS.esp
[81]     GR001-AutomatronRebooted.esp
[82]     autoweapons.esp
[83]     AutomatronUnlockedNukaParts.esp
[84]     Mosin.esp
[85]     APC9.esp
[86]     BetterAutomatronWeapons.esp
[87]     BF1 Animations - Double Barrel Shotgun v2.3.esp
[88]     MilitarisedMinutemen_PatchesAddon.esp
[89]     Buildable Fallout 76 Watchtowers V2.esp
[8A]     BuildableBurningCampfires.esp
[8B]     SlowTime.esp
[8C]     CROSS_GoreCrits.esp
[8D]     KN44_FO4.esp
[8E]     CaptainoobsAntiMaterielRifle.esp
[8F]     Casio_W59.esp
[90]     [ARR] Hunter Beta.esp
[91]     CF_AtomicWarlord.esp
[92]     Colt6520.esp
[93]     C_VWAS.esp
[94]     KSHairdos.esp
[95]     tent.esp
[96]     Crossbow.esp
[97]     MWHitFx.esp
[98]     walkers.esp
[99]     D.E.C.A.Y.esp
[9A]     Vivid Weathers - FO4.esp
[9B]     DarkerNights.esp
[9C]     DN Music.esp
[9D]     spacefiddle_Effective-Melee-Blocking.esp
[9E]     ExoticWorkshopCreatures.esp
[9F]     [ARRETH] FGEP.esp
[A0]     fn five-seven v3.0.esp
[A1]     P90.esp
[A2]     FO4 NPCs Travel.esp
