[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     ccfsvfo4004-vrworkshopgnrplaza.esm
[0E]     ccfsvfo4005-vrdesertisland.esm
[0F]     ccfsvfo4006-vrwasteland.esm
[10]     ccbgsfo4117-capmerc.esm
[11]     Unofficial Fallout 4 Patch.esp
[12]     HUDFramework.esm
[13]     WorkshopFramework.esm
[14]     PPF.esm
[15]     SubwayRunnnerDynamicLighting.esp
[16]     MFC2023_EndAlz_Trunk.esm
[17]     SouthOfTheSea.esm
[18]     Random Robots - True Leveled.esm
[19]     XDI.esm
[1A]     Games.esm
[1B]     BarstoolGames.esm
[1C]     AshlandStationSettlement.esp
[1D]     AmericaRising2.esm
[1E]     YouAndWhatArmy2.esm
[1F]     Settlement Electricity Overhaul.esm
[20]     SelectMarksman.esp
[21]     SelectRapidMG.esp
[22]     SelectShotgun.esp
[23]     Homemaker.esm
[24]     ccbgsfo4040-vrworkshop01.esm
[25]     MFC2024_EndAlz_ShadyMotives.esm
[26]     SS2.esm
[27]     SS2_XPAC_Chapter2.esm
[28]     INE_BoonIsland.esp
[29]     LobotomitePack.esm
[2A]     SS2_XPAC_Chapter3.esm
[2B]     SS2Extended.esp
[2C]     NukaWorldReborn.esp
[2D]     VivaNukaWorldQuests.esp
[2E]     Useful_Companions.esp
[2F]     Vault 88 Template - Optimised.esp
[30]     ImprovedMinutemen.esp
[31]     ImprovedMinutemenEncounters.esp
[32]     WorkshopPlus.esp
[33]     Vault-Tec Workshop Overhaul Redux.esp
[34]     SettlementMenuManager.esp
[35]     Vault88 - Essentials.esp
[36]     The Eyes Of Beauty.esp
[37]     LooksMenu Customization Compendium.esp
[38]     PoseidonOffices.esp
[39]     10MMTF.esp
[3A]     AGNISNikaCola01.esp
[3B]     AGNISNikaCola01-XDI patch.esp
[3C]     Alex's Settlement Power Pylon.esp
[3D]     Enclave-X02.esp
[3E]     AutomatronUnlockedNukaParts.esp
[3F]     BarstoolGames_FH.esp
[40]     BarstoolGames_NW.esp
[41]     Better Randomized Robots - vanilla loot patch.esp
[42]     Better_Settlement_Defence.esp
[43]     CheatTerminal.esp
[44]     CompanionStatus.esp
[45]     Configurable Artillery.esp
[46]     EnclaveX02.esp
[47]     ESPExplorerFO4.esp
[48]     Hellfirenew.esp
[49]     HoloTime_2.esp
[4A]     KSHairdos.esp
[4B]     KSHairsFemsheppingRadbeetle.esp
[4C]     llamaCompanionHeatherv2.esp
[4D]     MercerRescuedSynths.esp
[4E]     Mors Shortcut to Curie.esp
[4F]     NoSharedDogmeatTemplate.esp
[50]     PersistentVolumeSliders.esp
[51]     PoseidonOffices_NoBugs.esp
[52]     SKKFastBOS.esp
[53]     SKKFastReunions.esp
[54]     SRV_StopRadioVoice.esp
[55]     SKKFastMinutemen.esp
[56]     Q_Lore_MQ106_Cryolator.esp
[57]     [SS20Addon] SimSettlements SuperStructures.esp
[58]     Cho1_ss2_Barmod_Conversion.esp
[59]     DZK_1x1_Pack.esp
[5A]     GarageHomesAndSensibleSecurity.esp
[5B]     GtN_SettlersatPlay.esp
[5C]     JunkTownTwo.esp
[5D]     MS Contraptions - SS2 ASAM Builder.esp
[5E]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[5F]     Shadow Wastelands SS2 World Repopulation Cells.esp
[60]     SS2-Jampads2.esp
[61]     SS2-PraRandomAddon.esp
[62]     SS2_Addon_Favelabulous.esp
[63]     SS2_Addon_FHE.esp
[64]     SS2_Addon_NWE.esp
[65]     SS2_Addon_PSC_Plots.esp
[66]     SS2_Addon_R2R.esp
[67]     SS2_CityPlanContestAssistant.esp
[68]     SS2_FDK_TinyLiving.esp
[69]     SS2_MsB_PlainPlans.esp
[6A]     SS2_ruined_simsettlement_addonpack.esp
[6B]     SS2_SIMPDDDD.esp
[6C]     SS2_STRA_Buildings_and_Skins.esp
[6D]     SS2_STRA_Support_Buildings.esp
[6E]     SS2_WastelandDefense.esp
[6F]     SS2CaravanSnatex.esp
[70]     SS2HappyTrails.esp
[71]     SS2UI.esp
[72]     SS2WastelandVenturers.esp
[73]     TheRon_MapMarker.esp
[74]     ImprovedRR.esp
[75]     ImprovedRREncounters.esp
[76]     creativeclutter.esp
[77]     dinoshelf.esp
[78]     OWR.esp
[79]     OWR2.esp
[7A]     ImprovedBoS.esp
[7B]     ImprovedBoSEncounters.esp
[7C]     ImprovedInstitute.esp
[7D]     ImprovedInstituteEncounters.esp
[7E]     SS2WastelandReconstructionKit.esp
[7F]     SS2_NCRP.esp
[80]     AzarPonytailHairstyles.esp
[81]     ImprovedHostileFactions.esp
[82]     ImprovedHostileFactionsEncounters.esp
[83]     ImprovedNukaRaiders.esp
[84]     ImprovedNukaRaidersEncounters.esp
[85]     SKKSynthVision.esp
[86]     T65PA.esp
[87]     ECV_RemnantsArmor.esp
[88]     Secret Service Armor.esp
[89]     SKKFastStartNewGame.esp
[8A]     SS2_ruined_plotapalooza_messhall.esp
[8B]     CreationClubDelay.esp
[8C]     g2m_Workshop_Nexus.esp
[8D]     BostonLibrarySettlement.esp
[8E]     ImprovedAREnclave.esp
[8F]     ImprovedAREncounters.esp
[90]     Vault88AreaExtension.esp
[91]     PortableCloningDevice.esp
