[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     ArmorKeywords.esm
[0A]     XDI.esm
[0B]     WorkshopFramework.esm
[0C]     CheatBunker.esm
[0D]     TacticalReload.esm
[0E]     CBBE.esp
[0F]     DT_GunnerOutfitPack.esp
[10]     CombinedArmsNV.esp
[11]     Badlands2LOD.esp
[12]     Dilapidated Roads - Charcoal.esp
[13]     Desperados Overhaul.esp
[14]     Reverb and Ambiance Overhaul.esp
[15]     Clarity.esp
[16]     ImmersiveGunnersPlazaInterior.esp
[17]     Z_BlurRemoval.esp
[18]     BetterNightVision.esp
[19]     DarkerNights.esp
[1A]     DarkerNightsDetection.esp
[1B]     EFF.esp
[1C]     BetterCompanions.esp
[1D]     AAC_HoneyBadger.esp
[1E]     AAC_HoneyBadger_TacticalReloadPatch.esp
[1F]     Glock19x.esp
[20]     Immersive Reflex Sights.esp
[21]     RemoveBlur.esp
[22]     CastleWallsRepaired 3.esp
[23]     ImmersiveGunnersPlazaExterior.esp
[24]     FrozenLakesandIce.esp
[25]     dD-Enhanced Blood Basic.esp
[26]     M8r_Item_Tags_Vanilla_EN.esp
[27]     Armorsmith Extended.esp
[28]     GhoulBlood.esp
[29]     MikeMooresMCAM.esp
[2A]     Python2.esp
[2B]     MaxwellsWorl.esp
[2C]     NightstrikerCreatureMod.esp
[2D]     CheatTerminal.esp
[2E]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[2F]     Skb_RiflesRebirth.esp
[30]     TacticalReloadDLC.esp
[31]     TWH_TheWayHome.esp
[32]     Flashy_Infestations.esp
[33]     Glock86.esp
[34]     UltracitePA.esp
[35]     Ak5C.esp
[36]     CorvalhoWidowShotgun.esp
[37]     F4NV-AMR.esp
[38]     Tomacuzi9.esp
[39]     WattzLaserGun.esp
[3A]     MK18.esp
[3B]     MK18 Armory Project.esp
[3C]     AnotherMK18Addon.esp
[3D]     Respawnable Legendary Bosses.esp
[3E]     Midwest Power Armor Evolution.esp
[3F]     Hard Legendary Giant Creatures.esp
[40]     AER15.esp
[41]     Vaker.esp
[42]     Livewire by Shiagur.esp
[43]     M1Garand.esp
[44]     tsuki no hana.esp
[45]     lasercannon.esp
[46]     AK74M.esp
[47]     MTM-LaserPlasmaWeaponMods.esp
[48]     Weapons of Fate.esp
[49]     G3A3.esp
[4A]     G3A3_AnimationUpdate.esp
[4B]     BullpupBozar.esp
[4C]     FN-FAL.esp
[4D]     ElMudoStore.esp
[4E]     CAPA.esp
[4F]     WinCowbowRepeater.esp
[50]     MP7.esp
[51]     FnScar.esp
[52]     FnScar_LvlListPatch.esp
[53]     AK400.esp
[54]     AranLaserCarbine.esp
[55]     InstitutePowerArmor.esp
[56]     HK_UMP.esp
[57]     GIAT_FAMAS.esp
[58]     L96A1.esp
[59]     HK_MP5.esp
[5A]     Children Extended.esp
[5B]     DiverseChildren.esp
[5C]     Dynamic Music Overhaul.esp
[5D]     [ARR] FallEvil - Zombie Dogs REVisited.esp
[5E]     Quad_Fusillade.esp
[5F]     BZW_COD_Ghost_Jawbone.esp
[60]     CompanionStatus.esp
[61]     AR70 Assault Rifle.esp
[62]     [ARR] FallEvil - Mega Zombie Pack.esp
[63]     [ARR] MZP Zombie Behaviour.esp
[64]     [LEO] Licker.esp
[65]     155mm Howitzer M1.esp
[66]     VendorCaps.esp
[67]     [ARRETH] FGEP.esp
[68]     CROSS_GoreCrits.esp
[69]     CROSS_GoreCrits_FarHarborPatch.esp
[6A]     Vapor-Trails.esp
[6B]     Vertibird Gatling Laser_Both.esp
[6C]     GWS-HandmadeRiflePaints.esp
[6D]     Institute Heavy Weaponry.esp
[6E]     PowerArmorImpactEffects.esp
[6F]     Jetpack Overhaul.esp
[70]     MogomraPAMs.esp
[71]     PowerArmorJumpUpgrade.esp
[72]     PA increases your speed.esp
[73]     PA-Quick Animations.esp
[74]     Marmo1233 - PowerArmorAirdrop.esp
[75]     BossChestsHaveLegendaries.esp
[76]     EnclaveX02.esp
[77]     PAMAP.esp
[78]     Consistent Power Armor Overhaul.esp
[79]     CPAO - PAMAP 2.0 Patch.esp
[7A]     Fallout4FasterRespawnRate1hr.esp
[7B]     Fallout4FasterRespawnRateCleared12hrs.esp
[7C]     BullpupHmar.esp
[7D]     WestTek.esp
[7E]     MGRemesh.esp
[7F]     DaksCombatRifle.esp
[80]     TacticalReloadVanilla.esp
[81]     Remington700.esp
[82]     Classic_Handmade.esp
[83]     NukaWorldRifleClassicStock.esp
[84]     AKSounds.esp
[85]     Glorious_Glowing_Plasma_Weapons_by_Diranar.esp
[86]     X12Plasmacaster.esp
[87]     WinchesterP94.esp
[88]     Zapgun.esp
[89]     [ARR] FallEvil - Palehead.esp
[8A]     G36Complex.esp
[8B]     AUG-A1.esp
[8C]     Laser Weapon Reanimated.esp
[8D]     MMsLaserRCW.esp
[8E]     pulsecarbine.esp
[8F]     LegendaryModification.esp
[90]     WmkActiveEffects.esp
[91]     CorpusPraesidium.esp
[92]     M14.esp
[93]     ChineseStealthSuit.esp
[94]     Bloom Remover AIO.esp
[95]     Enclave-X02.esp
[96]     GaussRevolver.esp
[97]     Hellfirenew.esp
[98]     X03BOS.esp
[99]     Scopes.esp
[9A]     3dscopes.esp
[9B]     1CAS_ServiceRifle.esp
[9C]     StartMeUp.esp
[9D]     BostonFPSFixAutomatron.esp
[9E]     Eli_Faction Housing Overhaul - AiO.esp
