[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     WorkshopFramework.esm
[08]     Darlene.esm
[09]     TacticalReload.esm
[0A]     SpringCleaning.esm
[0B]     Unofficial Fallout 4 Patch.esp
[0C]     HUDFramework.esm
[0D]     ArmorKeywords.esm
[0E]     Homemaker.esm
[0F]     SelectMarksman.esp
[10]     McMillanCS5.esp
[11]     XM2010_SniperRifle_by_tooun.esp
[12]     RussianAssaultPack.esp
[13]     Backpacks of the Commonwealth.esp
[14]     ChiappaTripleThreat.esp
[15]     DP_CaravanShotgun.esp
[16]     D.E.C.A.Y.esp
[17]     Minutemen Supply Caches.esp
[18]     3DNPC_FO4Settler.esp
[19]     PlasmaDefenderStandalone.esp
[1A]     PigFNC.esp
[1B]     Escape from Boston - MSBS Grot B.esp
[1C]     Quad_Fusillade.esp
[1D]     SR2.esp
[1E]     PollutedClimate-Winter.esp
[1F]     Winter Commonwealth Pines.esp
[20]     Icepick Overhaul.esp
[21]     GhillieModRedux.esp
[22]     PollutedClimate-Winter -  No snow under the roof-Patch.esp
[23]     Project Reality Footsteps FO4.esp
[24]     FrozenLakesandIce.esp
[25]     DT_WinterGunnerOutfits.esp
[26]     MoreRust-softcolors.esp
[27]     Boston_Police_Department.esp
[28]     Rebuilt_TaffingtonBoathouse.esp
[29]     ImmersiveAnimationFramework.esp
[2A]     Winters_FJX-Imperium.esp
[2B]     MollieGoodweather.esp
[2C]     Vault88UnlimitedBudget.esp
[2D]     TakingIndependenceBugFix.esp
[2E]     DarleneDLC.esp
[2F]     AEWS_NukaWorldPatch.esp
[30]     BossChestsHaveLegendaries.esp
[31]     AEWS.esp
[32]     MercenaryOutfits.esp
[33]     llamaCompanionHeatherv2.esp
[34]     UndergroundHideout.esp
[35]     NoNegativeAffinity.esp
[36]     NoAffinityCooldown.esp
[37]     Buildable_PAFrames_Recipe.esp
[38]     Buildable_PAFrames.esp
[39]     Keep Radiants In Commonwealth.esp
[3A]     HAIA With Crafting.esp
[3B]     Vault-Tec Workshop Overhaul Redux.esp
[3C]     Hunkered Down.esp
[3D]     ShipmentsExpanded.esp
[3E]     VendorCaps.esp
[3F]     Pig1887Vanilla.esp
[40]     PowerArmorImpactEffects.esp
[41]     No Aggro Impact Landing.esp
[42]     PEACEKEEPER.esp
[43]     G43.esp
[44]     AmazingFollowerTweaks.esp
[45]     MR73.esp
[46]     RemingtonNewArmy.esp
[47]     44. Revolver Damage Increase.esp
[48]     CompanionAccuracy.esp
[49]     EasyHacking.esp
[4A]     TacticalReloadDLC.esp
[4B]     SC_ExpandedDirtGrass.esp
[4C]     SC_ExpandedConcrete.esp
[4D]     Brawl Bug Fix.esp
[4E]     OA_LootableMaterialsCrates_vanilla_mergedDLC.esp
[4F]     AllSetsExtended.esp
[50]     Armorsmith Extended.esp
[51]     Warwick Homestead a Bridge to SpectacleIsland.esp
[52]     Eli_Armour_Compendium.esp
[53]     W.A.T.Minutemen.esp
[54]     PlaneWreck.esp
[55]     SPR300.esp
[56]     [BFV]Kar98k.esp
[57]     MWIIM4.esp
[58]     MWIIstango25.esp
[59]     Conquest.esp
[5A]     FN502.esp
[5B]     MWIIGolf17.esp
[5C]     BetterGenerators.esp
[5D]     DV-Very Durable Vertibirds.esp
[5E]     DX Adventurer Outfit.esp
[5F]     BetterSettlers.esp
[60]     BetterSettlersMortalPack.esp
[61]     BetterSettlersNoLollygagging.esp
[62]     CraftableAmmo.esp
[63]     CraftableAmmo_plus.esp
[64]     Crimsomrider's Accessories.esp
[65]     BetterCompanions.esp
[66]     AdvSettleTurretSet.esp
[67]     More Power Armour Mods.esp
[68]     PD_LowerWeapon.esp
[69]     CROSS_Cybernetics.esp
[6A]     Minutemenoverhaul.esp
[6B]     WestTekTacticalOptics.esp
[6C]     Far West Minutemen.esp
[6D]     Companion Infinite Ammo and Unbreakable Power Armour.esp
[6E]     AAlpha12.esp
[6F]     EasyLockpicking.esp
[70]     InfiniteFusionCore.esp
[71]     ImmersiveScrapping.esp
[72]     LongerPowerLines3x.esp
[73]     RaiderPAChopShop.esp
[74]     Thematic and Practical.esp
[75]     AzarPonytailHairstyles.esp
[76]     WestTekTacticalOptics_TogglePatch.esp
[77]     IMG_Castle_Wall_Patches.esp
[78]     ManufacturingExtended.esp
[79]     MWPP19.esp
[7A]     SSEX.esp
[7B]     CarryWeight200Strength.esp
[7C]     CarryWeight500.esp
[7D]     Northland Diggers New.esp
[7E]     Pip-Boy Flashlight.esp
[7F]     PA-Quick Animations.esp
[80]     ScrapDeadThings.esp
[81]     Sandbag Fortifications - Version 2C.esp
[82]     ShellRain.esp
[83]     SniperDamage.esp
[84]     Unbreakable Power Armor Player Only.esp
[85]     Homemaker - Streetlights Use Passive Power.esp
[86]     3dscopes.esp
[87]     UnlimitedSettlementBudget.esp
[FE:000] FOLON_Lewis.esl
[FE:001] LIF.esl
[FE:002] SelectRevolver.esl
[FE:003] XM2010_SniperRifle_TR_patch.esp
[FE:004] DOOMPumpShotgun.esp
[FE:005] LostWorld.esp
[FE:006] IAF - Far Harbor & Nuka World.esp
[FE:007] RussianStimpack.esp
[FE:008] Stimpaks help you breathe.esp
[FE:009] RCW.esp
[FE:00A] [BFV]StG44.esp
[FE:00B] G43_Addon.esp
[FE:00C] FN502_TR.esp
[FE:00D] AAlpha12_TR.esp
[FE:00E] Flicker Fixer.esp
[FE:00F] [BFV]M1918BAR.esp
[FE:010] YouAndWhatArmy.esp
