[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     cctosfo4001-neosky.esm
[08]     Unofficial Fallout 4 Patch.esp
[09]     CALIBER-COMPLEX.esm
[0A]     TacticalReload.esm
[0B]     HUDFramework.esm
[0C]     ExtendedWeaponSystem.esm
[0D]     PACE.esm
[0E]     PANPC.esm
[0F]     XDI.esm
[10]     Commonwealth Buff-Et.esm
[11]     3dscopes.esp
[12]     FO4Hotkeys.esp
[13]     HoloTime.esp
[14]     MWHitFx.esp
[15]     InteractionAnimations.esp
[16]     AnimatedRadaway.esp
[17]     Smoke-able Cigars.esp
[18]     FO4 NPCs Travel.esp
[19]     SKKFastStartNewGame.esp
[1A]     SKKPlayerUndead.esp
[1B]     Campsite.esp
[1C]     MK_Agony.esp
[1D]     Better Cooking Stations.esp
[1E]     TeacherAndStudent.esp
[1F]     mr Loot Logic and Reduction.esp
[20]     Shatter - Glass.esp
[21]     Shatter - Statics.esp
[22]     ZombieWalkers.esp
[23]     [KB-47]Warbird.esp
[24]     MREs.esp
[25]     UrbanFoodExpanded.esp
[26]     Swinging Meat Bags.esp
[27]     MutilatedDeadBodies.esp
[28]     Binoculars.esp
[29]     MK_CanteensofCommonwealth.esp
[2A]     CHEF.esp
[2B]     LooksMenu Customization Compendium.esp
[2C]     The Eyes Of Beauty.esp
[2D]     KSHairdos.esp
[2E]     KSHairsFemsheppingRadbeetle.esp
[2F]     llamaCompanionHeatherv2.esp
[30]     USECJosh.esp
[31]     advancedAITweaks.esp
[32]     AA Better Companions - No Conflicts.esp
[33]     Reverb and Ambiance Overhaul.esp
[34]     jsrs.esp
[35]     EFT_JSRS_Footsteps.esp
[36]     BEAR_Gunners.esp
[37]     ZoneFM.esp
[38]     M2_Flamethrower.esp
[39]     F76Sounds.esp
[3A]     NAC.esp
[3B]     DarkerNights.esp
[3C]     RegsDynamiclights.esp
[3D]     UltraInteriorLighting.esp
[3E]     Enhanced Flickering Firelight.esp
[3F]     EnhancedLightsandFX.esp
[40]     ArmorPlate.esp
[41]     Fasthelmet.esp
[42]     Casio_W59.esp
[43]     Nexus_PMC.esp
[44]     WestTekTacticalOptics.esp
[45]     [XHX] MW Gloves.esp
[46]     Gunner_Operator.esp
[47]     Bear.esp
[48]     [XHX] IFT - Clothing.esp
[49]     [XHX] IFT - Gear.esp
[4A]     [KB-47]SYNTHS.esp
[4B]     [KB-47]ROBOTS.esp
[4C]     Diamond City Guard Expansion R.E.D.U.X.esp
[4D]     Railroad Expansion.esp
[4E]     [ARR] FallEvil - Mega Zombie Pack.esp
[4F]     OMEGA - Modular Military Outfit.esp
[50]     SkibsWeapons-REDUX.esp
[51]     TullAK.esp
[52]     AAC_HoneyBadger.esp
[53]     Remington700.esp
[54]     MK18.esp
[55]     EFT Scar-L.esp
[56]     EFTA Grenades.esp
[57]     M203.esp
[58]     HaxRPG7.esp
[59]     M2Agency.esp
[5A]     CombinedArmsNV.esp
[5B]     CombinedArmsEXPack.esp
[5C]     Glock19x.esp
[5D]     GIAT_FAMAS.esp
[5E]     Mossberg500.esp
[5F]     LeeEnfieldNo4MkI.esp
[60]     STM9.esp
[61]     McMillanCS5.esp
[62]     EFT_MTs255.esp
[63]     EFT_PaseEyong.esp
[64]     AK400.esp
[65]     Escape from Boston - M200 Intervention.esp
[66]     G3A3.esp
[67]     SR25.esp
[68]     HK416.esp
[69]     SR1MP.esp
[6A]     L96A1.esp
[6B]     RussianAssaultPack.esp
[6C]     Escape from Boston - Springfield M14.esp
[6D]     HKUSP9mm.esp
[6E]     APC9.esp
[6F]     MP7.esp
[70]     SigMCX.esp
[71]     ModularArms_SA58.esp
[72]     DP_CaravanShotgun.esp
[73]     M1A_EBR_A.esp
[74]     MK47.esp
[75]     MK-18.esp
[76]     HK_MP5.esp
[77]     BH_MCX_Spear.esp
[78]     MP-155.esp
[79]     KrissVector.esp
[7A]     ks23.esp
[7B]     EFT_Kedr.esp
[7C]     M4k4rov - PPSh.esp
[7D]     EFT Melee Pack.esp
[7E]     EFT_ShAK-12.esp
[7F]     EFT_AXMC.esp
[80]     SKSEFB.esp
[81]     EFT_G36.esp
[82]     EFT Benelli.esp
[83]     EFT_Rhino.esp
[84]     EFT_Mosin.esp
[85]     FNGL40.esp
[86]     M1911.esp
[87]     P226.esp
[88]     EFT_SKS_M1Aver.esp
[89]     TULL_Glock.esp
[8A]     EFT_M9A3.esp
[8B]     EFT_T5000.esp
[8C]     EFT MP153.esp
[8D]     EFT_MPX.esp
[8E]     EFT_M870.esp
[8F]     EFT_M32A1.esp
[90]     EFT_MP443.esp
[91]     Zenit.esp
[92]     ZenitDiscordAddon.esp
[93]     PKMnv.esp
[94]     PKM_Z.esp
[95]     FnScar.esp
[96]     HK_UMP.esp
[97]     EFTA_VPO101.esp
[98]     EFT_VPO215.esp
[99]     TOZ-106.esp
[9A]     MP-43-C1.esp
[9B]     Beowulf.esp
[9C]     EFT_MP-18.esp
[9D]     RD704.esp
[9E]     XM2010_SniperRifle_by_tooun.esp
[9F]     USP .45_by_tooun.esp
[A0]     Modular Arms Crucidox Edit - AR15.esp
[A1]     Another Pine Forest Mod.esp
[A2]     TrueGrass.esp
[A3]     Better Landscape Grass.esp
[A4]     IH_LV_Cars_Have_loot.esp
[A5]     Ephla's Outposts.esp
[A6]     The Metro.esp
[A7]     TestWorldspace.esp
[A8]     CrimeTown.esp
[A9]     Stm_DiamondCityExpansion.esp
[AA]     A Sensible Prydwen Overhaul.esp
