[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     CleanMySettlement.esm
[0E]     Unofficial Fallout 4 Patch.esp
[0F]     SouthOfTheSea.esm
[10]     HUDFramework.esm
[11]     XDI.esm
[12]     T6M_BurstFireFramework.esm
[13]     FatherCompanion.esp
[14]     InstituteReformation.esp
[15]     TacticalReload.esm
[16]     Depravity.esp
[17]     WorkshopFramework.esm
[18]     SS2.esm
[19]     SS2_XPAC_Chapter2.esm
[1A]     AAF.esm
[1B]     Armament.esp
[1C]     Ketaros_Treasures.esp
[1D]     AGNISNikaCola01.esp
[1E]     OutcastsAndRemnants.esp
[1F]     ProjectValkyrie.esp
[20]     AA FusionCityRising.esp
[21]     PACE.esm
[22]     AdditionalAmmoTypes.esm
[23]     AA FusionCityRising - HotC.esp
[24]     Facials.esp
[25]     PersistentVolumeSliders.esp
[26]     KSHairdos.esp
[27]     KSHairdos_oel.esp
[28]     AllSetsExtended.esp
[29]     NoSharedDogmeatTemplate.esp
[2A]     KSHairsFemsheppingRadbeetle.esp
[2B]     LooksMenu Customization Compendium.esp
[2C]     HN66Fo4_Rings.esp
[2D]     ESPExplorerFO4.esp
[2E]     Reverb and Ambiance Overhaul.esp
[2F]     HHFootsteps.esp
[30]     HN66-SiriusArmor.esp
[31]     HN66Fo4_EasyGirl_BS.esp
[32]     HN66Fo4_EarringsV1.esp
[33]     HN66Fo4_Nails.esp
[34]     ECO.esp
[35]     KetPatch01.esp
[36]     3dscopes.esp
[37]     WeaponModFixes-GOTY.esp
[38]     The Eyes Of Beauty.esp
[39]     TBOS-AntoHairPack.esp
[3A]     Playable Synth Eyes.esp
[3B]     SS2 Excess Resource Manager.esp
[3C]     SS2_CityPlanContestAssistant.esp
[3D]     SS2_MsB_PlainPlans.esp
[3E]     ss2radiantpower.esp
[3F]     WestTekTacticalOptics.esp
[40]     DOOMCatalyst.esp
[41]     SovietAssaultPack.esp
[42]     Radium.esp
[43]     Scopes.esp
[44]     ScopeOverlayDOF.esp
[45]     Eli_Armour_Compendium.esp
[46]     WorkshopPlus.esp
[47]     DeadlierDeathclaws.esp
[48]     Metro Gas Masks.esp
[49]     Altyn Assault Helmet.esp
[4A]     WattzLaserGun.esp
[4B]     CheatTerminal.esp
[4C]     NoSettlementQuestsAIODLC.esp
[4D]     SS2Extended.esp
[4E]     Skb_RiflesRebirth.esp
[4F]     Croup Manor Navmesh - retakrew7.esp
[50]     InstituteSettlements2.esp
[51]     Mk41GyrojetHMG.esp
[52]     SKKFastReunions.esp
[53]     SS2_FDK_TinyLiving.esp
[54]     ABundleofTape.esp
[55]     CreationClubDelay.esp
[56]     9mmPistol.esp
[57]     F4NVServiceRifleRedux.esp
[58]     ChineseStealthSuit.esp
[59]     CF_AtomicWarlord.esp
[5A]     BetterSettlers.esp
[5B]     LAER.esp
[5C]     SS2HappyTrails.esp
[5D]     Wana_SA58.esp
[5E]     SS2WastelandVenturers.esp
[5F]     SS2_SIMPDDDD.esp
[60]     AtomsGloryThreads.esp
[61]     [SS20Addon] SimSettlements SuperStructures.esp
[62]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[63]     SS2-Jampads2.esp
[64]     SS2-PraRandomAddon.esp
[65]     SS2_ruined_simsettlement_addonpack.esp
[66]     SS2Addon_FPh_AlleyCabaret.esp
[67]     SS2_Addon_R2R.esp
[68]     TotalHackRevisited.esp
[69]     FO4 NPCs Travel.esp
[6A]     Eli_NukaStuff.esp
[6B]     LeeEnfieldNo4MkI.esp
[6C]     BullpupBozar.esp
[6D]     DP_CaravanShotgun.esp
[6E]     SigSauer127.esp
[6F]     HuntingShotgun.esp
[70]     SelectRapidMG.esp
[71]     JunkTownTwo.esp
[72]     SS2_Addon_FHE.esp
[73]     GtN_SettlersatPlay.esp
[74]     SettlementMenuManager.esp
[75]     Better_Settlement_Defence.esp
[76]     SKKFastBOS.esp
[77]     SKKFastMinutemen.esp
[78]     SKKCombatSettlers.esp
[79]     SKKUnlockCompanions.esp
[7A]     rfortaleza2.esp
[7B]     HoloTime.esp
[7C]     AA Lots More Settlers and Enemies.esp
[7D]     AA LMSE_FarHarbor.esp
[7E]     Lost Souls No Hostility.esp
[7F]     CriticalHitsOutsideofVATS.esp
[80]     AEWS.esp
[81]     Automatron Protectrons Expanded.esp
[82]     autoweapons.esp
[83]     AutomatronUnlockedNukaParts.esp
[84]     Reload Sounds.esp
[85]     SKKOmodStripper.esp
[86]     rpampas.esp
[87]     QuickTrade.esp
[88]     Sjogren.esp
[89]     GreaseRatGarbs.esp
[8A]     HuntingRevolver.esp
[8B]     OWR.esp
[8C]     OWR2.esp
[8D]     G3Family.esp
[8E]     pulsecarbine.esp
[8F]     SelectMarksman.esp
[90]     Zapgun.esp
[91]     22LR_SilentPistol_ENG.esp
[92]     American180nv.esp
[93]     F4CW10mmSMG.esp
[94]     GreaseGunSMG.esp
[95]     SA80.esp
[96]     QBZ191.esp
[97]     Ketaros_MissingMags.esp
[98]     SS2CaravanSnatex.esp
[99]     Classic Combat Armor.esp
[9A]     HN66-SiriusArmor-SEV.esp
[9B]     Laser Weapon Reanimated.esp
[9C]     F4NV-N99.esp
[9D]     X12Plasmacaster.esp
[9E]     AER15.esp
