[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     Unofficial Fallout 4 Patch.esp
[0E]     HUDFramework.esm
[0F]     XDI.esm
[10]     WorkshopFramework.esm
[11]     FortStronger.esm
[12]     SouthOfTheSea.esm
[13]     PANPC.esm
[14]     PACE.esm
[15]     DCGuard_Overhaul.esp
[16]     SS2.esm
[17]     SS2_XPAC_Chapter2.esm
[18]     InstituteTechnologyOverhaul.esm
[19]     MFC2023_EndAlz_Trunk.esm
[1A]     Games.esm
[1B]     BarstoolGames.esm
[1C]     Random Robots - True Leveled.esm
[1D]     NoSharedDogmeatTemplate.esp
[1E]     NukaWorldReborn.esp
[1F]     VivaNukaWorldQuests.esp
[20]     NukaWorldPlus.esp
[21]     Ketaros_Treasures.esp
[22]     SS2Extended.esp
[23]     FaceMaxson.esp
[24]     Skb_RiflesRebirth.esp
[25]     Zapgun.esp
[26]     127mmSMG.esp
[27]     American180nv.esp
[28]     BullpupBozar.esp
[29]     CheatTerminal.esp
[2A]     DCGuard_Overhaul-SettlementWorkshop.esp
[2B]     Mk41GyrojetHMG.esp
[2C]     SKKFastReunions.esp
[2D]     ABundleofTape.esp
[2E]     InstituteTechnologyOverhaul - FULL.esp
[2F]     F4NVRechargerWeapons.esp
[30]     Immersive Courser Overhaul.esp
[31]     Glock86.esp
[32]     KSHairsFemsheppingRadbeetle.esp
[33]     The Eyes Of Beauty.esp
[34]     UltracitePA.esp
[35]     SS2_FDK_TinyLiving.esp
[36]     Eli_Armour_Compendium.esp
[37]     Ketaros_MissingMags.esp
[38]     CreationClubDelay.esp
[39]     Mors Shortcut to Curie.esp
[3A]     Jacq-CompanionPerkMags.esp
[3B]     9mmPistol.esp
[3C]     F4NVLaserPistol.esp
[3D]     PoliceWeaponPack.esp
[3E]     Shadow Wastelands SS2 World Repopulation Cells.esp
[3F]     Full Artillery System Overhaul.esp
[40]     llamaCompanionHeatherv2.esp
[41]     Glock 17&18.esp
[42]     PBW-TheServicePackRELOADED.esp
[43]     SS2WastelandVenturers.esp
[44]     AtomsGloryThreads.esp
[45]     LeeEnfieldNo4MkI.esp
[46]     0_Vault120.esp
[47]     BetaWaveHarmonica.esp
[48]     [SS20Addon] SimSettlements SuperStructures.esp
[49]     ElMudoStore.esp
[4A]     GtN_SettlersatPlay.esp
[4B]     Cho1-SS2-Cosmosplot.esp
[4C]     SS2-Jampads2.esp
[4D]     Cho1_ss2_Barmod_Conversion.esp
[4E]     SS2_ruined_simsettlement_addonpack.esp
[4F]     SS2_STRA_Buildings_and_Skins.esp
[50]     SS2_STRA_Support_Buildings.esp
[51]     CF_AtomicWarlord.esp
[52]     GarageHomesAndSensibleSecurity.esp
[53]     JunkTownTwo.esp
[54]     SS2_Addon_FHE.esp
[55]     SS2_Addon_PSC_Plots.esp
[56]     SS2-PraRandomAddon.esp
[57]     DP_CaravanShotgun.esp
[58]     SigSauer127.esp
[59]     F4CW10mmSMG.esp
[5A]     45autoPistol.esp
[5B]     DesertEagleNV.esp
[5C]     WinCowbowRepeater.esp
[5D]     22LR_SilentPistol_ENG.esp
[5E]     SelectRapidMG.esp
[5F]     SelectShotgun.esp
[60]     ESPExplorerFO4.esp
[61]     BarstoolGames_NW.esp
[62]     BarstoolGames_FH.esp
[63]     SettlementMenuManager.esp
[64]     AutomatronUnlockedNukaParts.esp
[65]     Better Randomized Robots - vanilla loot patch.esp
[66]     HuntingRevolver.esp
[67]     LooksMenu Customization Compendium.esp
[68]     Skibs-223PistolRedux.esp
[69]     HoloTime_2.esp
[6A]     SelectMarksman.esp
[6B]     Better_Settlement_Defence.esp
[6C]     PigAutomagIII.esp
[6D]     PlasmaDefenderStandalone.esp
[6E]     PBW-PlasmaPistol.esp
[6F]     VisibleCompanionAffinity.esp
[70]     ChineseStealthSuit.esp
[71]     KSHairdos.esp
[72]     CompanionStatus.esp
[73]     DOOMCatalyst.esp
[74]     Playable Synth Eyes.esp
[75]     F4NV-N99.esp
[76]     F3metalarmor.esp
[77]     Ketaros_World.esp
[78]     Radium.esp
[79]     SKKFastBOS.esp
[7A]     SKKFastMinutemen.esp
[7B]     FatherCompanion.esp
[7C]     InstituteReformation.esp
[7D]     SRV_StopRadioVoice.esp
[7E]     TacticalCourser.esp
[7F]     The Eyes of Beauty Looking Stranger.esp
[80]     Liga.esp
[81]     NaiSynthProstheticArm.esp
[82]     PersistentVolumeSliders.esp
[83]     SKKOmodStripper.esp
[84]     Vault-Tec Workshop Overhaul Redux.esp
[85]     Vault88 - Essentials.esp
[86]     Vault 88 Template - Optimised.esp
[87]     Alex's Settlement Power Pylon.esp
[88]     DD_Khassar_De_Templari_Increased_build.esp
[89]     MS Contraptions - SS2 ASAM Builder.esp
[8A]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[8B]     SS2_CityPlanContestAssistant.esp
[8C]     SS2_MsB_PlainPlans.esp
[8D]     SS2_SIMPDDDD.esp
[8E]     SS2CaravanSnatex.esp
[8F]     SS2UI.esp
[90]     TheRon_MapMarker.esp
[91]     DCGuard_Overhaul-Workshop.esp
[92]     CROSS_RugerMkV.esp
[93]     CoASettlers.esp
[94]     GCM.esp
[95]     155mm Howitzer M1.esp
