[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     Unofficial Fallout 4 Patch.esp
[0E]     ArmorKeywords.esm
[0F]     SettlementKeywords.esm
[10]     EthreonMasterPlan.esm
[11]     HUDFramework.esm
[12]     WorkshopFramework.esm
[13]     Knockout Framework.esm
[14]     Loads.esm
[15]     NewCalibers.esp
[16]     SS2.esm
[17]     SS2_XPAC_Chapter2.esm
[18]     SS2_XPAC_Chapter3.esm
[19]     Robot Home Defence.esm
[1A]     Arbitration - Resources.esm
[1B]     DEF_WIDGETS_CORE.esm
[1C]     XDI.esm
[1D]     CROSS_CosmeticFramework.esm
[1E]     Homemaker.esm
[1F]     Snap'n Build.esm
[20]     PlasmaArsenal.esp
[21]     DamageThresholdFramework.esm
[22]     TacticalReload.esm
[23]     Games.esm
[24]     BarstoolGames.esm
[25]     InstituteTechnologyOverhaul.esm
[26]     AAF.esm
[27]     DLC items to manufacturing.esp
[28]     Better Manufacturing.esp
[29]     Better Manufacturing - Manufacturing Extended Additions.esp
[2A]     Better Manufacturing - Manufacturing Extended Expanded Patch WO.esp
[2B]     RainofBrassPetals.esp
[2C]     SoundOfSilence-No_HP_Noise.esp
[2D]     SalvageBeacons.esp
[2E]     Sandbag Fortifications - Version 2C.esp
[2F]     RHDaddon.esp
[30]     LooksMenu.esp
[31]     AzarPonytailHairstyles.esp
[32]     CBBE.esp
[33]     AdvancedWorkshopFoodHarvesting-AllDLC.esp
[34]     Northland Diggers.esp
[35]     EveryonesBestFriend.esp
[36]     VisibleCompanionAffinity.esp
[37]     CompanionsGiveBetterItems.esp
[38]     TinaDeLucaSettlerVoiced.esp
[39]     QuickTrade.esp
[3A]     LootableCrates-Complete.esp
[3B]     ImmersiveScrapping_SeasonPass.esp
[3C]     Campsite.esp
[3D]     Conquest.esp
[3E]     TheMobileMechanic.esp
[3F]     SettlementMenuManager.esp
[40]     ESPExplorerFO4.esp
[41]     FO4Hotkeys.esp
[42]     OutfitSwitcher.esp
[43]     TakeCover.esp
[44]     Scopes.esp
[45]     Journey.esp
[46]     Better Perks.esp
[47]     Better Locational Damage.esp
[48]     BLD - Leveled Lists - DLC.esp
[49]     Better Power Armor - Redux.esp
[4A]     LootablePAFrames.esp
[4B]     RestorePAFrames.esp
[4C]     AtomCatGarage.esp
[4D]     CrimeTown.esp
[4E]     DeadAirplane.esp
[4F]     PlaneWreck.esp
[50]     TrainBar.esp
[51]     CombatZoneRestored.esp
[52]     BalancedTargetingHUD.esp
[53]     Armorsmith Extended.esp
[54]     Tactical Flashlights.esp
[55]     Armour Categories.esp
[56]     EndorsCustomCombatArmor.esp
[57]     Armour Categories Add-Ons Utility.esp
[58]     Armour Categories - All DLCs.esp
[59]     Generals Colonial Duster.esp
[5A]     Synth Overhaul.esp
[5B]     SuperMutantRedux.esp
[5C]     RaiderOverhaul.esp
[5D]     Unique NPCs.esp
[5E]     LooksMenu Customization Compendium.esp
[5F]     BetterSettlers.esp
[60]     Unique NPCs - BLD.esp
[61]     Unique NPCs - Creatures and Monsters.esp
[62]     LooksMenuCustomizationCompendium-UniqueNPCs_Patch.esp
[63]     Give Me That Bottle.esp
[64]     HoloTime.esp
[65]     DEF_WIDGETS_SURVIVAL1.esp
[66]     CompanionStatus.esp
[67]     WorkshopPlus.esp
[68]     WorkshopRearranged.esp
[69]     N7 Advanced.esp
[6A]     CROSS_GoreCrits.esp
[6B]     CROSS Ultimate Wardrobe.esp
[6C]     Scavvers of the Commonwealth.esp
[6D]     Mercenary.esp
[6E]     WestTekTacticalOptics.esp
[6F]     Rangergearnew.esp
[70]     Waterworks.esp
[71]     WeaponModFixes-GOTY.esp
[72]     UniqueWeaponModRecipes-GOTY.esp
[73]     CutWeaponModsRestored-GOTY.esp
[74]     IncreasedWeaponModDistribution-GOTY.esp
[75]     EnhancedLightsandFX.esp
[76]     NAC.esp
[77]     VIS-G Item Sorting.esp
[78]     ZW's F4 Overhaul - Power Armor.esp
[79]     AEWS.esp
[7A]     BetterAutomatronWeapons.esp
[7B]     th1nkEyebot.esp
[7C]     VAFS Redux.esp
[7D]     TheLegendarySaga.esp
[7E]     Freeze.esp
[7F]     AdrenalineRush.esp
[80]     PushAwayCompanions.esp
[81]     W.A.T.Minutemen.esp
[82]     MilitarizedMinutemen.esp
[83]     GunnersOverhaul.esp
[84]     EndorsCustomCombatArmor_WATM.esp
[85]     FCOM.esp
[86]     FCOM-MM.esp
[87]     Concentrated Splitter.esp
[88]     Lasers Have No Recoil.esp
[89]     Gatling Laser Ammo Conversion.esp
[8A]     AutoLaserMusket.esp
[8B]     WeaponOverhaulsAIO.esp
[8C]     InstitWeapPosit.esp
[8D]     Electrolasers Redux.esp
[8E]     IncendiaryLasers.esp
[8F]     3dscopes.esp
[90]     PD_VisualReload.esp
[91]     UniqueUniques.esp
[92]     Better Explosives Redux.esp
[93]     Non-Lethal Armory.esp
[94]     MikeMooresMCAM.esp
[95]     Better Loads Switchers.esp
[96]     TacticalReloadVanilla.esp
[97]     TacticalReloadDLC.esp
[98]     AA FusionCityRising.esp
[99]     OutcastsAndRemnants.esp
[9A]     ProjectValkyrie.esp
[9B]     FaceMaxson.esp
[9C]     InstituteReformation.esp
