[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     WorkshopFramework.esm
[0A]     XDI.esm
[0B]     TrueStormsFO4.esm
[0C]     DamnApocalypse_CORE.esm
[0D]     SettlementMenuManager.esp
[0E]     Fixed Alpha Maps.esp
[0F]     Nuka World Bottle Fix.esp
[10]     SCDC_v0.5.esp
[11]     Immersive HUD.esp
[12]     HoloTime.esp
[13]     No 3D Objects - All DLC + Unoffical Patch.esp
[14]     dD-Enhanced Blood Basic.esp
[15]     Clarity.esp
[16]     TrueStormsFO4-GlowingSeaExtraRads.esp
[17]     TrueStormsFO4-FarHarbor.esp
[18]     TrueStormsFO4-FarHarborExtraRads.esp
[19]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[1A]     CROSS_GoreCrits.esp
[1B]     Wasteland Water Revival - Toxic Sludge.esp
[1C]     RRTV_RobotModelKits.esp
[1D]     RRTV_NukaRecipeRetextures.esp
[1E]     Fallout3StyleVaults.esp
[1F]     LooksMenu.esp
[20]     LooksMenu Customization Compendium.esp
[21]     The Eyes Of Beauty.esp
[22]     MoreBeards.esp
[23]     MoreHairstyles4Male.esp
[24]     MoreHairstyles4Female3.1.esp
[25]     FOFW_ALL_IN_ONE_VANILLA.esp
[26]     Mama Murphy.esp
[27]     Concept Art Characters - AIO-DLC-Companions.esp
[28]     SSNPC - KelloggNEW.esp
[29]     KindKasumi.esp
[2A]     SSNPC - DCResidentsAIO.esp
[2B]     ConsumeWithoutPickup.esp
[2C]     NPC Accuracy Revised.esp
[2D]     AA Better Companions - No Conflicts.esp
[2E]     PD_LowerWeapon.esp
[2F]     RAW INPUT.esp
[30]     DamnApocalypse_CombatTweaks.esp
[31]     KCI.esp
[32]     LR_Motorcycle.esp
[33]     LR_LoneWandererFarHarbour.esp
[34]     LR_LoneWandererNukaWorld.esp
[35]     NPC LLD Rebalance.esp
[36]     _WastelandMedic_.esp
[37]     Workshop Scavenge tiered scrap only.esp
[38]     Better Legendaries.esp
[39]     SyringerAmmoSimplerIngredientsAlternate.esp
[3A]     RRTV_TeaganSellsBOSClothing.esp
[3B]     More Sensible Mod Perk Req GOTY.esp
[3C]     AdrenalineRedone.esp
[3D]     Desolation Infection Balance.esp
[3E]     FGT - Barter.esp
[3F]     FGT - Carry Weight.esp
[40]     FGT - Compass.esp
[41]     FGT - Fall Damage.esp
[42]     FGT - Hacking.esp
[43]     FGT - Lockpicking.esp
[44]     FGT - Pickpocketing.esp
[45]     FGT - Respawn Time.esp
[46]     FGT - Sneak Attack.esp
[47]     FGT - VATS.esp
[48]     FGT - XP.esp
[49]     FCRO - Food Chem Rads Overhaul.esp
[4A]     Soda For AP.esp
[4B]     Better Power Armor - Redux.esp
[4C]     Consistent Power Armor Overhaul.esp
[4D]     RestorePAFrames.esp
[4E]     dcc-palock.esp
[4F]     Some Assembly Required.esp
[50]     Minutemen Paint Job.esp
[51]     PA-Quick Animations.esp
[52]     _PAHelmetAlways.esp
[53]     One Minutemen Radiant Quest At A Time.esp
[54]     PrestonNoRadiant.esp
[55]     infinite_settlement_budget.esp
[56]     Better_Settlement_Defence.esp
[57]     Visible Idle Markers.esp
[58]     extendedLightsWS - No shadows.esp
[59]     Light Radius Redux AIO.esp
[5A]     Better Workshop Street Oil Lamps.esp
[5B]     Un-Randomized Workshop Turrets.esp
[5C]     RRShutters.esp
[5D]     BetterGenerators.esp
[5E]     scavengesandboxmod.esp
[5F]     DCVendorClutter.esp
[60]     CrimeTown.esp
[61]     AEH_ShackinUp.esp
[62]     NaiRaeCozyScavver.esp
[63]     Vault88 - Essentials.esp
[64]     FWC_FourWallCorners.esp
[65]     BetterJunkFences.esp
[66]     GrafsSecurityFences.esp
[67]     ruined_handmadeturrets.esp
[68]     TurretStands.esp
[69]     Wall Oil Lamps.esp
[6A]     Wall Oil Lamps - Real Light Patch.esp
[6B]     BluesMinutemenFlagsStandalone.esp
[6C]     DogFurniture.esp
[6D]     RealTroughs.esp
[6E]     cVc Dead Wasteland 6.esp
[6F]     cVc Dead Wasteland 6 DLC.esp
[70]     cVc Dead Wasteland 6 DLC2.esp
[71]     KURO.esp
[72]     WindowBoards.esp
[73]     Ketaros_MissingMags.esp
[74]     DirtyPreWarClothesRestored.esp
[75]     Upgradeable Vault Suit.esp
[76]     K9TacticalHarness.esp
[77]     More_Clothes_Textures.esp
[78]     Tribal Forged.esp
[79]     GR005-Scavs.esp
[7A]     Synth Overhaul.esp
[7B]     Synth Overhaul - No level requirements Patch.esp
[7C]     Synth Overhaul - Black Patch.esp
[7D]     Rage_parasite_suit.esp
[7E]     Nexus_PMC.esp
[7F]     PMC_extended.esp
[80]     Stalker Suit.esp
[81]     DOOMVSV.esp
[82]     HlgCavalryRevolver.esp
[83]     SingleShotgun_ENG.esp
[84]     1CAS_ServiceRifle.esp
[85]     BullpupBozar.esp
[86]     AKMnv.esp
[87]     P90.esp
[88]     Ak5C.esp
[89]     G36Complex.esp
[8A]     RU556.esp
[8B]     M72GaussRifle.esp
[8C]     CROSS_PlasRail.esp
[8D]     Fusion Gun.esp
[8E]     WattzLaserGun.esp
[8F]     DOOMVSV_Test.esp
[90]     CavRevolver_PipeRevolver.esp
[91]     SingleShotgun_PipeBoltAction.esp
[92]     WesternGaussRifle.esp
[93]     AVBGuns.esp
[94]     Reverb and Ambiance Overhaul.esp
[95]     LOST Audio Tweaks.esp
[96]     RAO - True Storms patch.esp
