[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     XDI.esm
[0A]     HUDFramework.esm
[0B]     WorkshopFramework.esm
[0C]     AAF.esm
[0D]     SS2.esm
[0E]     SS2_XPAC_Chapter2.esm
[0F]     TacticalReload.esm
[10]     XM2010_SniperRifle_by_tooun.esp
[11]     XM2010_SniperRifle_STS.esp
[12]     XM2010_SniperRifle_STS_FOV90.esp
[13]     MWIILimax.esp
[14]     RPD.esp
[15]     UltraInteriorLighting.esp
[16]     GetDirty.esp
[17]     Vioxsis_Strap-Ons.esp
[18]     AAF_Four-Play_Animations_Crazy6987.esp
[19]     UAP Moans.esp
[1A]     Atomic Lust.esp
[1B]     512StandaloneHairColors.esp
[1C]     A Forest.esp
[1D]     Armorsmith Extended.esp
[1E]     Tactical Flashlights.esp
[1F]     Tactical Flashlights Armorsmith Patch.esp
[20]     clothingoverhaul.esp
[21]     ClothingOverhaulSP_XB1_PC.esp
[22]     UltraExteriorLighting.esp
[23]     PiperCaitCurieDialogueOverhaul.esp
[24]     Boston_Police_Department.esp
[25]     DCVendorClutter.esp
[26]     FunctionalDisplays.esp
[27]     GoodneighborExpanded.esp
[28]     FunctionalDisplays-Collectibles.esp
[29]     FunctionalDisplays-MISC-Weightless.esp
[2A]     OutcastsAndRemnants.esp
[2B]     MojaveImports.esp
[2C]     Wasteland Illumination Shadow.esp
[2D]     DrunkMod-LevelBased.esp
[2E]     CombinedArmsNV.esp
[2F]     CombinedArmsEXPack.esp
[30]     Depravity.esp
[31]     ECO.esp
[32]     MWM4.esp
[33]     W.A.T.Minutemen.esp
[34]     GhoulBlood.esp
[35]     VendorItemSteal.esp
[36]     Reasonable Scrapping - AWKCR.esp
[37]     _WastelandBallistics_.esp
[38]     Flashy_PersonalEssentials.esp
[39]     Reverb and Ambiance Overhaul.esp
[3A]     _CombatStyle.esp
[3B]     advancedAITweaks.esp
[3C]     Vivid Weathers - FO4.esp
[3D]     CheatTerminal.esp
[3E]     Creative Perks (everything).esp
[3F]     CarAddon4.esp
[40]     SS2Extended.esp
[41]     Vivid Waters.esp
[42]     cVc Dead Wasteland 6.esp
[43]     cVc Dead Wasteland 6 DLC2.esp
[44]     cVc Dead Wasteland 6 DLC3.esp
[45]     InsideJobs.esp
[46]     RRTV_CourierStations.esp
[47]     MREs.esp
[48]     mk14.esp
[49]     MK18 - Russian Localization.esp
[4A]     MK18.esp
[4B]     Rangergearnew.esp
[4C]     LString_Bow.esp
[4D]     SS2WastelandVenturers.esp
[4E]     SS2-Jampads2.esp
[4F]     cVc Dead Wasteland 6 DLC.esp
[50]     FO4 NPCs Travel.esp
[51]     IFC Complete.esp
[52]     DP_CaravanShotgun.esp
[53]     AK400.esp
[54]     ASA.esp
[55]     LOST Audio Tweaks.esp
[56]     Ambient Wasteland.esp
[57]     More Power Armour Mods.esp
[58]     PAMAP.esp
[59]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[5A]     FunctionalDisplays-AID-WI.esp
[5B]     More Power Armour Mods - Automatron.esp
[5C]     BetterCompanions.esp
[5D]     BobbleGirl.esp
[5E]     CCOSilverShroudReplacer.esp
[5F]     Campsite.esp
[60]     CROSS_GoreCrits.esp
[61]     CROSS_GoreCrits_FarHarborPatch.esp
[62]     Classic Combat Armor.esp
[63]     ClassicGhoulRace2022.esp
[64]     Clothes Pack 4 by DonEb14n.esp
[65]     KSHairdos.esp
[66]     Complex Vendors.esp
[67]     CraftableAmmo.esp
[68]     CraftableAmmo_plus.esp
[69]     Creative Perks (Companion Perks).esp
[6A]     CustomCamera.esp
[6B]     DarkerNights.esp
[6C]     DarkerNightsDetection.esp
[6D]     DCRE.esp
[6E]     dD-Enhanced Blood Basic.esp
[6F]     EnclaveX02.esp
[70]     EveryonesBestFriend.esp
[71]     FIS-Naming-Weap-Armo-RU.esp
[72]     Radium.esp
[73]     Scopes.esp
[74]     FunctionalDisplays-AID-WI-Weightless.esp
[75]     FunctionalDisplays-Patch-DLC-ALL-Weightless.esp
[76]     GCM.esp
[77]     Gunner_Operator.esp
[78]     HN66Fo4_EasyGirl_BS.esp
[79]     Skb_MachinegunsRebirth.esp
[7A]     MP7.esp
[7B]     Hellfirenew.esp
[7C]     Elzee Human Grab Attacks.esp
[7D]     ImmersiveAnimationFramework.esp
[7E]     SS2-Jampads2_ImportsPatch.esp
[7F]     Jetpacks FAO.esp
[80]     LooksMenu Customization Compendium.esp
[81]     LooksMenu.esp
[82]     Lots More Facial Hair.esp
[83]     Lots More Female Hairstyles.esp
[84]     Lots More Male Hairstyles.esp
[85]     MK14EBR_Apparel.esp
[86]     MP153.esp
[87]     More Power Armour Mods - X-02.esp
[88]     Chainsaw.esp
[89]     Chainsaw_LL.esp
[8A]     Ranger-Arm.esp
[8B]     Natural Grasses & Groundcovers.esp
[8C]     Nexus_PMC.esp
[8D]     MojaveImports - Combat Addon.esp
[8E]     PersistentVolumeSliders.esp
[8F]     PhotoMode.esp
[90]     PowerArmorImpactEffects.esp
[91]     Binoculars.esp
[92]     PMC_extended.esp
[93]     P.A.C. Ammo Factory.esp
[94]     Professional Ammo Crafting.esp
[95]     Pac.esp
[96]     Project Reality Footsteps FO4.esp
[97]     RandomSettlers.esp
[98]     RangerSequoia.esp
[99]     Realistic_conversations - More_NPCs.esp
[9A]     Realistic_conversations.esp
[9B]     Realistic Low Health.esp
[9C]     RussianAssaultPack.esp
