[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     WorkshopFramework.esm
[09]     Overlays.esm
[0A]     HUDFramework.esm
[0B]     TacticalReload.esm
[0C]     CALIBER-COMPLEX.esm
[0D]     ArmorKeywords.esm
[0E]     XDI.esm
[0F]     TrueStormsFO4.esm
[10]     CWPointLookoutFO4.esm
[11]     ShieldFramework.esm
[12]     SS2.esm
[13]     SS2_XPAC_Chapter2.esm
[14]     SS2_XPAC_Chapter3.esm
[15]     DCGuard_Overhaul.esp
[16]     RaiderOverhaul.esp
[17]     Armorsmith Extended.esp
[18]     The Deadly Commonwealth Expansion.esp
[19]     MutantMenagerie.esm
[1A]     MutantMenagerie_FarHarbor.esm
[1B]     MutantMenagerie_NukaWorld.esm
[1C]     MutantMenagerie_PointLookout.esm
[1D]     Better Locational Damage.esp
[1E]     Snap'n Build.esm
[1F]     OP_Abrams-X_Tank_Replacer.esp
[20]     Scopes.esp
[21]     TrueStormsFO4-EarlierSunsets.esp
[22]     TrueStormsFO4-EarlierSunsetsFH.esp
[23]     TrueStormsFO4-FarHarbor.esp
[24]     TrueStormsFO4-FarHarborExtraRads.esp
[25]     TrueStormsFO4-GlowingSeaExtraRads.esp
[26]     NAC.esp
[27]     Penetration Framework.esp
[28]     calibercomplex-bld patch.esp
[29]     BLD - AI Tweaks.esp
[2A]     CSEPAllAmericans.esp
[2B]     CrimeTown.esp
[2C]     OutcastsAndRemnants.esp
[2D]     NukaWorldReborn.esp
[2E]     Borderless NukaWorld.esp
[2F]     VivaNukaWorld.esp
[30]     [ETH]ShieldIntegrationProject.esp
[31]     SS2WastelandReconstructionKit.esp
[32]     SS2-Jampads2.esp
[33]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[34]     SS2-PraRandomAddon.esp
[35]     SS2WastelandVenturers.esp
[36]     SS2_CityPlanPack_RiseOfTheCommonwealth.esp
[37]     [SS20Addon] SimSettlements SuperStructures.esp
[38]     W.A.T.Minutemen.esp
[39]     Fallout 4 AI Overhaul - NAC X Legacy Patch.esp
[3A]     _WastelandBallistics_.esp
[3B]     _WastelandBallistics_VanillaLaser.esp
[3C]     Some Assembly Required.esp
[3D]     SCOURGE - Patch - Mutant Menagerie.esp
[3E]     Better Locational Damage - DLC_WWorkshop.esp
[3F]     CapitalRuinsFO4.esp
[40]     PA-Quick Animations.esp
[41]     T-51C Power Armor.esp
[42]     EnclaveX02.esp
[43]     ExcavatorPA.esp
[44]     UltracitePA.esp
[45]     K9TacticalHarness.esp
[46]     Craftable Armor Size.esp
[47]     BallisticWeaver.esp
[48]     IOD_Merc_Gear.esp
[49]     DT_GunnerOutfitPack.esp
[4A]     Rangergearnew.esp
[4B]     Classic Combat Armor.esp
[4C]     Altyn Assault Helmet.esp
[4D]     FGAltyn.esp
[4E]     DTG_LeveledListIntegration.esp
[4F]     FunctionalDisplays-AID-WI.esp
[50]     FunctionalDisplays-Collectibles.esp
[51]     FunctionalDisplays-MISC-Vanilla.esp
[52]     FunctionalDisplays-Patch-DLC-ALL.esp
[53]     FunctionalDisplays.esp
[54]     FCOM.esp
[55]     MojaveImports.esp
[56]     BH_Colt M1911.esp
[57]     9x39Project.esp
[58]     9x39ProjectAWKCR.esp
[59]     AER15.esp
[5A]     AX50.esp
[5B]     L96A1.esp
[5C]     M2Agency.esp
[5D]     AK400.esp
[5E]     Ak5C.esp
[5F]     ASVektor.esp
[60]     ASH127.esp
[61]     LeverActionBCR.esp
[62]     [BFV]Kar98k.esp
[63]     BH_MCX_Spear.esp
[64]     APC9.esp
[65]     SPR300.esp
[66]     BullpupBozar.esp
[67]     Chiappa_Rhino.esp
[68]     WZXM4.esp
[69]     CombatRifleOverhaul.esp
[6A]     CombatRifleOverhaulWDAnims.esp
[6B]     CombinedArmsNV.esp
[6C]     CombinedArmsEXPack.esp
[6D]     Craftable Armor Size - Fix Material Requirements.esp
[6E]     ClassicSniper.esp
[6F]     EFB - Springfield M14 TR Patch.esp
[70]     Escape from Boston - M200 Intervention.esp
[71]     Escape from Boston - SRSA2.esp
[72]     Escape from Boston - G36.esp
[73]     Escape from Boston - Springfield M14.esp
[74]     FOLON_Bren.esp
[75]     FOLON_Dardick.esp
[76]     FOLON - Webley1913.esp
[77]     Wana_SA58.esp
[78]     fn five-seven v3.0.esp
[79]     P220.esp
[7A]     P220 Animation Overhaul.esp
[7B]     P90.esp
[7C]     P90NPC.esp
[7D]     PKMnv.esp
[7E]     FnScar.esp
[7F]     FnSCARmoryProject.esp
[80]     ImiGalil.esp
[81]     Glock19x.esp
[82]     GreaseGunSMG.esp
[83]     DD_bleu_Ump_Extreme_Lore_friendly_edition.esp
[84]     HandmadeAntiMaterielRifle.esp
[85]     HK XM8.esp
[86]     HK_MP5.esp
[87]     MP7.esp
[88]     HKUSP9mm.esp
[89]     HoneyBadger.esp
[8A]     KrissVector.esp
[8B]     LeeEnfieldNo4MkI.esp
[8C]     LeeEnfieldNo4MkI - VIS&AWKCR.esp
[8D]     M1928A1.esp
[8E]     M2_Flamethrower_2.2.esp
[8F]     M60.esp
[90]     Family Mauser.esp
[91]     MG42.esp
[92]     MG69.esp
[93]     Mk41GyrojetHMG.esp
[94]     MK18.esp
[95]     Mike32.esp
[96]     MTs255.esp
[97]     MWM91.esp
[98]     [BFV]PPK.esp
[99]     Winters_ISO-Hemlock.esp
[9A]     MWM4.esp
[9B]     NAC-FH.esp
