[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     WorkshopFramework.esm
[09]     HUDFramework.esm
[0A]     CWSS Redux.esp
[0B]     Seasons.esm
[0C]     TrueStormsFO4.esm
[0D]     MutantMenagerie.esm
[0E]     SS2.esm
[0F]     SS2_XPAC_Chapter2.esm
[10]     SS2_XPAC_Chapter3.esm
[11]     AmericaRising2.esm
[12]     Games.esm
[13]     BarstoolGames.esm
[14]     TacticalReload.esm
[15]     3DNPC_FO4.esp
[16]     CombinedArmsNV.esp
[17]     CombinedArmsEXPack.esp
[18]     W.A.T.Minutemen.esp
[19]     Flashy_PersonalEssentials.esp
[1A]     Ozzys_M4_Platform.esp
[1B]     Escape from Boston - G36.esp
[1C]     Vivid Weathers - FO4.esp
[1D]     CheatTerminal.esp
[1E]     SS2Extended.esp
[1F]     Stm_DiamondCityExpansion.esp
[20]     InstituteSettlements2.esp
[21]     VD_CZScorpionEvo.esp
[22]     MW1Akilo47.esp
[23]     PiP-Boy2000.esp
[24]     Ozzys_Vel-46.esp
[25]     MWModel680.esp
[26]     Remington700.esp
[27]     ITOcore.esp
[28]     ITOworldedits.esp
[29]     Modern Military Pack.esp
[2A]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[2B]     SS2_FDK_TinyLiving.esp
[2C]     MilitarizedMinutemen.esp
[2D]     SKKFastReunions.esp
[2E]     MK18.esp
[2F]     Winters_BAS-B.esp
[30]     MWIIstango25.esp
[31]     GlockKit.esp
[32]     Winters_FJX-Imperium.esp
[33]     Winters_Katt-AMR.esp
[34]     AER15.esp
[35]     CAPA.esp
[36]     SS2WastelandVenturers.esp
[37]     [SS2 Addon] SimSettlements SuperStructures.esp
[38]     BetterOpenSeason.esp
[39]     FO4 NPCs Travel.esp
[3A]     BH_MCX_Spear.esp
[3B]     SimplyNukes.esp
[3C]     SigMCX.esp
[3D]     _00Stingray.esp
[3E]     FCOM.esp
[3F]     FnScar.esp
[40]     AAC_HoneyBadger.esp
[41]     GtN_SettlersatPlay.esp
[42]     RPD.esp
[43]     MW2022_P890.esp
[44]     SIGMCXArmoryProject.esp
[45]     M2Agency.esp
[46]     LAER.esp
[47]     SS2-Jampads2.esp
[48]     SS2_ruined_simsettlement_addonpack.esp
[49]     Cho1_ss2_Barmod_Conversion.esp
[4A]     AtomicRadio.esp
[4B]     BMW_ALA.esp
[4C]     JunkTownTwo.esp
[4D]     Enclave-X02.esp
[4E]     SS2-PraRandomAddon.esp
[4F]     TeleportGrenade.esp
[50]     X12Plasmacaster.esp
[51]     ImiUzi.esp
[52]     M203.esp
[53]     MWIIIacharlie.esp
[54]     MW2019_Kar98K.esp
[55]     MWIImike2011.esp
[56]     HiPolyFaces.esp
[57]     CBBE.esp
[58]     dD-Enhanced Blood Basic.esp
[59]     LegendaryModification.esp
[5A]     LegendaryModification Enhanced.esp
[5B]     3dscopes.esp
[5C]     EasyLockpicking.esp
[5D]     SKKCombatStalkers.esp
[5E]     ExtendedHairColors.esp
[5F]     DiverseChildren.esp
[60]     The Eyes Of Beauty.esp
[61]     KSHairdos.esp
[62]     DOOMPumpShotgun.esp
[63]     Glock19x.esp
[64]     FnSCARmoryProject.esp
[65]     SIGMCXArmoryProject2.esp
[66]     SIGMCXArmoryProject3.esp
[67]     HKUSP9mm.esp
[68]     Cyberpunk 2077 Malorian Arms 3516.esp
[69]     KORsGeigerCounter.esp
[6A]     FalloutEmotions.esp
[6B]     SKKFastMinutemen.esp
[6C]     TrueStormsFO4-FarHarbor.esp
[6D]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[6E]     TrueStormsFO4-NukaWorld.esp
[6F]     WeatherSynergy-NukaWorld.esp
[70]     WeatherSynergy-TruePriority-N.esp
[71]     K9TacticalHarness.esp
[72]     Vivid Weathers - FO4 - Far Harbor.esp
[73]     Vivid Weathers - Nuka World.esp
[74]     Improved BFG9000.esp
[75]     MK18 Armory Project.esp
[76]     MK18 Armory Project 3.esp
[77]     BarstoolGames_FH.esp
[78]     BarstoolGames_NW.esp
[79]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[7A]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[7B]     SkEyes.esp
[7C]     FafnyB Jewelry.esp
[7D]     Winters_Katt-AMR_TR_Patch.esp
[7E]     WestTekTacticalOptics.esp
[7F]     TenSpeed_Earrings01.esp
[80]     SS2WastelandReconstructionKit.esp
[81]     JunkTown-FENCES2.esp
[82]     SS2_SIMPDDDD.esp
[83]     ImmersiveAnimationFramework.esp
[84]     AN76 - CS IAF Patch.esp
[85]     AzarPonytailHairstyles.esp
[86]     LovingCait.esp
[87]     ExoticWorkshopCreatures.esp
[88]     SKKRESystemManager.esp
[89]     Nexus_PMC.esp
[8A]     PMC_extended.esp
[8B]     Urban Raider.esp
[8C]     NPCs Use Items.esp
[8D]     155mm Howitzer M1.esp
[8E]     LAER Automatron Weapons.esp
[8F]     PlasmaImpactFix.esp
[90]     FTS.esp
[91]     LaserDesignator.esp
[92]     LaserDesignatorA10Addon.esp
[93]     Marmo1233 - PowerArmorAirdrop.esp
[94]     AR NW Patch.esp
[95]     LooksMenu Customization Compendium.esp
[96]     PiP-Boy2000_LMCC.esp
[97]     MK18 Armory Project Aim fix.esp
[98]     GetDirty.esp
[99]     OWR.esp
[9A]     DX_Atom_Girl_Outfit.esp
[9B]     BallisticWeaveUnlocked.esp
[9C]     Campsite.esp
