[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     ArmorKeywords.esm
[0A]     XDI.esm
[0B]     WorkshopFramework.esm
[0C]     SettlementKeywords.esm
[0D]     Endless Warfare.esm
[0E]     AmericaRising2.esm
[0F]     TrueStormsFO4.esm
[10]     CWPointLookoutFO4.esm
[11]     Gunners Overhaul 1.1.esm
[12]     Homemaker.esm
[13]     PiperCaitCurieDialogueOverhaul.esp
[14]     Armorsmith Extended.esp
[15]     EndlessWarfareMCM.esp
[16]     Unique NPCs.esp
[17]     ImmersiveV95.esp
[18]     Immersive_Lexington.esp
[19]     MutilatedDeadBodies.esp
[1A]     OutcastsAndRemnants.esp
[1B]     CrimeTown.esp
[1C]     DCVendorOverhaulAIO.esp
[1D]     Fallon's Basement Overhaul.esp
[1E]     Raider Children.esp
[1F]     ImmersiveGunnersPlazaExterior.esp
[20]     Depravity.esp
[21]     ImmersiveBeantown.esp
[22]     AA FusionCityRising.esp
[23]     MortalYouths.esp
[24]     AA FusionCityRising - HotC.esp
[25]     PAC.esp
[26]     ImmersiveDrumlinDiner.esp
[27]     Immersive S Boston Military Checkpoint.esp
[28]     ECO.esp
[29]     FarHarborStory.esp
[2A]     ImmersiveHubCityAutoWreckers.esp
[2B]     Vault4.esp
[2C]     MikeMooresMCAM.esp
[2D]     Eli_Faction Housing Overhaul  - The Castle.esp
[2E]     EroticArt.esp
[2F]     AA 50 Ways To Die.esp
[30]     JSN_NunsErotic_WorldArtandWorkshop.esp
[31]     JLS Minigun Suite.esp
[32]     ProjectValkyrie.esp
[33]     Thuggysmurf_Optimization.esp
[34]     XArt_Witches.esp
[35]     Modern Firearms.esp
[36]     WattzLaserGun.esp
[37]     EroticArt - Expanded.esp
[38]     InoueKinkKollarsV2.esp
[39]     FO4 NPCs Travel.esp
[3A]     ChildrenofBunkerHill.esp
[3B]     ChildrenofGoodneighbor.esp
[3C]     BetterSettlers.esp
[3D]     Minutemenoverhaul.esp
[3E]     AA Lots More Settlers and Enemies.esp
[3F]     Orphans.esp
[40]     SettlementMenuManager.esp
[41]     TheKite_ScoopDigger.esp
[42]     Hananahs_Workshop.esp
[43]     ImmersiveScrapping_SeasonPass.esp
[44]     ImmersiveAnimationFramework.esp
[45]     Be Exceptional.esp
[46]     Clothes Pack 6 by DonEb14n.esp
[47]     FnScar.esp
[48]     Pitbulls.esp
[49]     WWM Gear Pack.esp
[4A]     pickmanhastalent.esp
[4B]     DX_Leotard_Collection.esp
[4C]     DX_StLouis.esp
[4D]     InoueVibesPack01.esp
[4E]     WestTekTacticalOptics.esp
[4F]     TAC.esp
[50]     DOOMDesertEagle.esp
[51]     P90.esp
[52]     P90NPC.esp
[53]     FO4Hotkeys.esp
[54]     OutfitSwitcher.esp
[55]     HelmetToggle.esp
[56]     TBOS-AntoHairPack.esp
[57]     SheffieldNeedsABeer.esp
[58]     EnclaveX02.esp
[59]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[5A]     Quieter Settlements - Recommended Settings.esp
[5B]     TrueStormsFO4-FarHarbor.esp
[5C]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[5D]     TrueStormsFO4-EarlierSunsets.esp
[5E]     TrueStormsFO4-EarlierSunsetsFH.esp
[5F]     TrueStormsFO4-FarHarborExtraRads.esp
[60]     TrueStormsFO4-GlowingSeaExtraRads.esp
[61]     Sandbag Fortifications - Version 2C.esp
[62]     RealNameSettlers.esp
[63]     BetterSettlersMortalPack.esp
[64]     Unique NPCs FarHarbor.esp
[65]     TerminatorEN.esp
[66]     HiPolyFaces.esp
[67]     dD-Action Ragdoll Force.esp
[68]     Brotherhood_Of_Steel_Overhaul.esp
[69]     Skip New Game Intro.esp
[6A]     C5Kev's Minimus Maximus Armor For HHS.esp
[6B]     C5Kev's Vault-Tec Phase II For HHS.esp
[6C]     Censor_Comments.esp
[6D]     KSHairdos.esp
[6E]     DX_NaughtySecretary.esp
[6F]     EveryonesBestFriend.esp
[70]     Immersive_Molotovs_Flamer_Ruddy88ExtendedESP.esp
[71]     rfortaleza2-mk2.esp
[72]     Glazing.esp
[73]     ImmersiveLoversEmbraceRemastered.esp
[74]     ImmersiveLoversEmbraceMagnolia.esp
[75]     ImmersiveCovenantCompound.esp
[76]     ImmersiveVendors.esp
[77]     K9TacticalHarness.esp
[78]     KLPostersAdult.esp
[79]     PIP-Pad.esp
[7A]     LooksMenu Customization Compendium.esp
[7B]     KLPosters.esp
[7C]     LooksMenu.esp
[7D]     The Eyes Of Beauty.esp
[7E]     MagnoliaBurlesqueOutfit.esp
[7F]     More Fortifications.esp
[80]     Fallout4_outfts.esp
[81]     DX_Pornstar_Fashion.esp
[82]     PMC_extended.esp
[83]     RainofBrassPetals.esp
[84]     dD-Reduced Explosion Force.esp
[85]     FO4PiercingsSED7.esp
[86]     TheEyesOfBeauty.esp
[87]     TheKite_CaitSet.esp
[88]     TheKite_HCD_SynthUniform.esp
[89]     TheKite_VTS.esp
[8A]     This is MY Bed (Extended).esp
[8B]     00-ThornJacket.esp
[8C]     VtawWardrobe4.esp
[8D]     VtawWardrobe5.esp
[8E]     VtawWardrobe7.esp
[8F]     VtawWardrobe8.esp
[90]     VtawUtilityPack1.esp
[91]     VtawWardrobe1.esp
[92]     VtawWardrobe6.esp
[93]     disablelegendaryspawns.esp
[94]     dD-Enhanced Blood Basic.esp
[95]     dD - Screen Blood Duration Medium.esp
