[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     WorkshopFramework.esm
[08]     HUDFramework.esm
[09]     MutantMenagerie.esm
[0A]     DCGuard_Overhaul.esp
[0B]     CWPointLookoutFO4.esm
[0C]     TacticalReload.esm
[0D]     CALIBER-COMPLEX.esm
[0E]     HuntingRifleSounds.esp
[0F]     console.esp
[10]     No more monochrome - Color setting for the Pipboy!.esp
[11]     SlowTime.esp
[12]     FO4Hotkeys.esp
[13]     weightless junk.esp
[14]     AA_CommonwealthConifersREDUX_SEASONS.esp
[15]     BossChestsHaveLegendaries.esp
[16]     OldStyleCriticals.esp
[17]     Skip DIMA memories.esp
[18]     Immersive Fallout - Movement (DLC).esp
[19]     Immersive Fallout - Real Recoil (DLC).esp
[1A]     Consistent Power Armor Overhaul.esp
[1B]     Realistic Death Physics - ALL DLC.esp
[1C]     Companion Infinite Ammo and Unbreakable Power Armour.esp
[1D]     EasyHacking.esp
[1E]     _SoundZero_.esp
[1F]     commonwealthextended.esp
[20]     RynsFallout4.esp
[21]     Atomic World.esp
[22]     Fallout4-Anti-Laser+DLC.esp
[23]     moreXplore.esp
[24]     Too Many Stimpaks_v2.0.esp
[25]     mr Loot Logic and Reduction.esp
[26]     MK_Agony.esp
[27]     AnimChemRedux.esp
[28]     i73fi-scavengers.esp
[29]     WerefullsRealisticBloodMod.esp
[2A]     TrueBlood.esp
[2B]     DesolatedCommonwealth.esp
[2C]     WorldwideGhoulsV400.esp
[2D]     Some Assembly Required.esp
[2E]     DeadlierDeathclaws.esp
[2F]     Crazy Safari.esp
[30]     GhoulBlood.esp
[31]     plenty 'o' exploration.esp
[32]     CraftingFramework.esp
[33]     Brotherhood Power Armor Overhaul.esp
[34]     _WastelandBallistics_ProjectZero.esp
[35]     MWHitFx.esp
[36]     IFC Complete.esp
[37]     HlgShotguns.esp
[38]     Modern Firearms.esp
[39]     RussianAssaultPack.esp
[3A]     BF1 Animations - Double Barrel Shotgun v2.3.esp
[3B]     MonkeyDepoTommy.esp
[3C]     AEWS.esp
[3D]     Reinforcements.esp
[3E]     Backpacks of the Commonwealth.esp
[3F]     RealWesternRevolver.esp
[40]     AKMnv.esp
[41]     More Armor Slots - All Dlc.esp
[42]     TerminatorEN.esp
[43]     TU3SD4Y'S Commonwealth Responders.esp
[44]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[45]     Skb_RiflesRebirth.esp
[46]     Blazkowicz.esp
[47]     M1A.esp
[48]     Rsiyo'sLocationPack.esp
[49]     HK_UMP.esp
[4A]     1CAS_ServiceRifle.esp
[4B]     HandmadeShotgun.esp
[4C]     F4NVServiceRifleRedux.esp
[4D]     HandmadeSMG.esp
[4E]     HandmadeMac.esp
[4F]     STI2011DVC.esp
[50]     WastelandWideWarehouse.esp
[51]     Crossbow.esp
[52]     Mossberg500.esp
[53]     F4NV-AMR.esp
[54]     MakeshiftAssaultPack.esp
[55]     Raider Weapons Pack.esp
[56]     AMAC1500.esp
[57]     MK18.esp
[58]     rangergearnew.esp
[59]     Wana_SA58.esp
[5A]     870.esp
[5B]     Remington700.esp
[5C]     FallEvil - Complete Edition.esp
[5D]     LString_Bow.esp
[5E]     ClickNBoom.esp
[5F]     ClickNBoomReducedRange.esp
[60]     LighterMarineArmor.esp
[61]     ColorfulSurvivalIcons.esp
[62]     LoreFriendlySurvivalChems.esp
[63]     Arbitration - Reduced Grenade Spam.esp
[64]     Arbitration - Stealth Overhaul.esp
[65]     Arbitration - Sneak Detection Distance Increase (Half).esp
[66]     Arbitration - Fall Damage Overhaul.esp
[67]     MG42.esp
[68]     FirstPersonDeathMod.esp
[69]     LegendaryShadersMessagesSoundRemoved.esp
[6A]     corpuspraesidium.esp
[6B]     GunnersRedone.esp
[6C]     LegendaryLoot_Rebalanced_SuperLite.esp
[6D]     NAC.esp
[6E]     FogOut - Exterior - All DLC.esp
[6F]     M1Garand.esp
[70]     02_M520.esp
[71]     FO4 NPCs Travel.esp
[72]     Sjogren.esp
[73]     RemingtonM11.esp
[74]     FN502.esp
[75]     AKM_AKMS.esp
[76]     AK74M.esp
[77]     HuntingShotgun.esp
[78]     Glock19x.esp
[79]     Immersive Fallout - Realistic ADS (DLC).esp
[7A]     USP .45_by_tooun.esp
[7B]     MilitarizedMinutemen.esp
[7C]     CrudeBlowback.esp
[7D]     DesertEagleNV.esp
[7E]     HuntingRevolver.esp
[7F]     PPSh-41.esp
[80]     MP-43-C1.esp
[81]     44MBF4.esp
[82]     RemingtonModel8.esp
[83]     HandmadeRevolver.esp
[84]     3dscopes.esp
[85]     DP_CaravanShotgun.esp
[86]     GreaseGunSMG.esp
[87]     ClassicRadPoison.esp
[88]     SKKCombatStalkers.esp
[89]     MacheteHarpoonReplacer.esp
[8A]     No More Fake Puddles - Nuka World 1-0.esp
[8B]     minigunlessammo.esp
[8C]     F3metalarmor.esp
[8D]     Damage Voice More Frequently.esp
[8E]     S&W 1917.esp
[8F]     45autoPistol.esp
[90]     Sawn-Off_Shotgun.esp
[91]     WorthlessLoot.esp
[92]     Mosin.esp
[93]     Derringer_by_Flarescale.esp
[94]     Vivid Fallout - All in One - Best Performance.esp
[95]     Risky Prewar Food.esp
[96]     AVBackPackArmorAddon.esp
[97]     Carry Weight - Realistic Alt.esp
[98]     OTs33Pernach.esp
[99]     PipeShotgun.esp
[9A]     Metro Gas Masks.esp
[9B]     G_Survivalist.esp
[9C]     Elzee Human Grab Attacks.esp
[9D]     Winchester-Pack.esp
