[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     cctosfo4001-neosky.esm
[08]     Unofficial Fallout 4 Patch.esp
[09]     Random Robots - Unleveled.esm
[0A]     PANPC.esm
[0B]     PACE.esm
[0C]     SouthOfTheSea.esm
[0D]     HUDFramework.esm
[0E]     TheRooftops.esm
[0F]     InstituteTechnologyOverhaul.esm
[10]     WorkshopFramework.esm
[11]     AmericaRising2.esm
[12]     DCGuard_Overhaul.esp
[13]     PANPC - Trap Alerts.esp
[14]     PV_AR2TextureImprovements.esp
[15]     PANPC - Explosion Responses.esp
[16]     DCGuard_Overhaul-RandomEncounters.esp
[17]     DCGUard_Overhaul-VanillaSkin.esp
[18]     SKKSettlementAttackSystem.esp
[19]     SKKCombatStalkers.esp
[1A]     CF_AtomicWarlord.esp
[1B]     Flashy_Infestations.esp
[1C]     3DNPC_FO4.esp
[1D]     3DNPC_FO4_DLC.esp
[1E]     3DNPC_FO4-UFO4P.esp
[1F]     [ARRETH] FGEP-DE.esp
[20]     [ETH]FGEP-AmbienceReducer.esp
[21]     kudemborotmantis.esp
[22]     Forced Evolution.esp
[23]     DCWestSuperMutants.esp
[24]     Diamond City Guards REDUX.esp
[25]     FO4 NPCs Travel.esp
[26]     DT_GunnerOutfitPack.esp
[27]     DT_MercOutfitPack.esp
[28]     Search&DestroyFixed.esp
[29]     EssentialNamedSettlers.esp
[2A]     FaceMaxson.esp
[2B]     GCM.esp
[2C]     settlementheight9000-aio.esp
[2D]     SettlementMenuManager.esp
[2E]     CSNukaVending.esp
[2F]     ImmersiveVendors.esp
[30]     Vault-Tec Workshop Overhaul Redux.esp
[31]     ToroInstaBell.esp
[32]     woodysWastelandStuff.esp
[33]     cVc Dead Wasteland 6.esp
[34]     cVc Dead Wasteland 6 DLC.esp
[35]     cVc Dead Wasteland 6 DLC2.esp
[36]     cVc Dead Wasteland 6 DLC3.esp
[37]     Drumlindiner.esp
[38]     DLCWeaponsinCW.esp
[39]     Live Dismemberment - RegularNoHeadshots.esp
[3A]     PersistentVolumeSliders.esp
[3B]     RailroadPerksCut.esp
[3C]     EasyLockpicking.esp
[3D]     Locksmith.esp
[3E]     EasyHacking.esp
[3F]     EBSO.esp
[40]     zzzzzenhancedbloodetso.esp
[41]     Configurable Artillery.esp
[42]     VisibleCompanionAffinity.esp
[43]     CreationClubDelay.esp
[44]     SKKScriptLatencyTest.esp
[45]     SKKFastStartNewGame.esp
[46]     SKKUnlockCompanions.esp
[47]     SKKRESystemManager.esp
[48]     SKKDynamicLootReduction.esp
[49]     SKKDynamicDamageManager.esp
[4A]     TransferSettlements.esp
[4B]     ImmersiveAnimationFramework.esp
[4C]     PD_LowerWeapon.esp
[4D]     PhotoMode.esp
[4E]     Reverb and Ambiance Overhaul.esp
[4F]     AmbientTunnels.esp
[50]     _SoundZero_.esp
[51]     STALKER Music_Complete.esp
[52]     Orkus Soundtrack.esp
[53]     Car variety Commonwealth Nika Colla.esp
[54]     Car variety Far Harbor.esp
[55]     HFB - Merged Textures.esp
[56]     Workshop Light Effects.esp
[57]     Relight.esp
[58]     Ketaros_World.esp
[59]     Radiant Clouds and Fogs.esp
[5A]     W.A.T.Minutemen.esp
[5B]     RaiderOverhaul.esp
[5C]     Ghouls Revamped.esp
[5D]     AOSuperAlloysCohesion.esp
[5E]     NAC.esp
[5F]     ENBLightsHDRPatch.esp
[60]     UltraExteriorLighting.esp
[61]     EnhancedLightsandFX.esp
[62]     FS_BarrelBonanza.esp
[63]     PiperCaitCurieDialogueOverhaul.esp
[64]     KSHairdos.esp
[65]     KSHairsFemsheppingRadbeetle.esp
[66]     KSHairdos_oel.esp
[67]     SleekStylesPack.esp
[68]     The Eyes Of Beauty.esp
[69]     LooksMenu Customization Compendium.esp
[6A]     llamaCompanionHeatherv2.esp
[6B]     Hunkered Down - No AtomCatsGarage.esp
[6C]     Hunkered Down-Settlements.esp
[6D]     Rebuilt_TaffingtonBoathouse.esp
[6E]     Warwick Homestead a Bridge to SpectacleIsland.esp
[6F]     BetterFarHarbor_Open.esp
[70]     BTInteriors_Project.esp
[71]     BTITIP.esp
[72]     NukaWorldPlus.esp
[73]     NukaWorldReborn.esp
[74]     VivaNukaWorldQuests.esp
[75]     NukaWorldPlus_Envyverse_patch.esp
[76]     Backpacks of the Commonwealth.esp
[77]     Eli_WastelanderClothing.esp
[78]     More_Clothes_Textures.esp
[79]     Concept Art Characters - McReady.esp
[7A]     F3metalarmor.esp
[7B]     WestTekTacticalOptics.esp
[7C]     zWPED.esp
[7D]     AWNF04Overalls.esp
[7E]     Ephla's Unique - Baseball Caps.esp
[7F]     jsrs.esp
[80]     LaserTargeter.esp
[81]     9mmPistol.esp
[82]     HandmadeShotgun.esp
[83]     DakHomemadeSaiga.esp
[84]     SA80.esp
[85]     M60.esp
[86]     LeeEnfieldNo4MkI.esp
[87]     HandmadeLeverActionSG.esp
[88]     LAER.esp
[89]     22LR_SilentPistol_ENG.esp
[8A]     EM2.esp
[8B]     Wana_SA58.esp
[8C]     DesertEagleNV.esp
[8D]     HK_MP5.esp
[8E]     Jackhammer.esp
[8F]     Yona_Weapon_DefenseGun.esp
[90]     RailwayPistol.esp
[91]     pulsecarbine.esp
[92]     Cranky.esp
[93]     GreaseGunSMG.esp
[94]     HandmadeAntiMat.esp
[95]     F4CW10mmSMG.esp
[96]     DakRugerRifles.esp
[97]     DAKMAC.esp
[98]     SelectRapidMG.esp
[99]     ElMudoStore.esp
