[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     WorkshopFramework.esm
[0A]     MFC2023_EndAlz_Trunk.esm
[0B]     SouthOfTheSea.esm
[0C]     Random Robots - True Leveled.esm
[0D]     XDI.esm
[0E]     Games.esm
[0F]     BarstoolGames.esm
[10]     CompanionIvy.esm
[11]     Darlene.esm
[12]     Eli_Armour_Compendium.esp
[13]     GoodneighborExpanded.esp
[14]     Ketaros_NewMags.esp
[15]     NukaWorldReborn.esp
[16]     AAF.esm
[17]     SS2.esm
[18]     SS2_XPAC_Chapter2.esm
[19]     SS2_XPAC_Chapter3.esm
[1A]     VivaNukaWorldQuests.esp
[1B]     10MMTF.esp
[1C]     AtomsGloryThreads.esp
[1D]     CF_AtomicWarlord.esp
[1E]     SettlementMenuManager.esp
[1F]     Useful_Companions.esp
[20]     Vault 88 Template - Optimised.esp
[21]     ImprovedMinutemen.esp
[22]     ImprovedMinutemenEncounters.esp
[23]     WorkshopPlus.esp
[24]     Vault-Tec Workshop Overhaul Redux.esp
[25]     Vault88 - Essentials.esp
[26]     The Eyes Of Beauty.esp
[27]     jsrs.esp
[28]     LooksMenu Customization Compendium.esp
[29]     PoseidonOffices.esp
[2A]     Alex's Settlement Power Pylon.esp
[2B]     AutomatronUnlockedNukaParts.esp
[2C]     Better Randomized Robots - vanilla loot patch.esp
[2D]     Better_Settlement_Defence.esp
[2E]     CheatTerminal.esp
[2F]     ChineseStealthSuit.esp
[30]     CoASettlers.esp
[31]     CompanionStatus.esp
[32]     Configurable Artillery.esp
[33]     ESPExplorerFO4.esp
[34]     Ketaros_Treasures.esp
[35]     FO4R.esp
[36]     HoloTime_2.esp
[37]     Jacq-CompanionPerkMags.esp
[38]     Ketaros_MissingMags.esp
[39]     KSHairdos.esp
[3A]     KSHairsFemsheppingRadbeetle.esp
[3B]     Reverb and Ambiance Overhaul.esp
[3C]     llamaCompanionHeatherv2.esp
[3D]     MercerRescuedSynths.esp
[3E]     Mors Shortcut to Curie.esp
[3F]     NoSharedDogmeatTemplate.esp
[40]     PersistentVolumeSliders.esp
[41]     Playable Synth Eyes.esp
[42]     PoseidonOffices_NoBugs.esp
[43]     SKKFastBOS.esp
[44]     SKKFastReunions.esp
[45]     SRV_StopRadioVoice.esp
[46]     BarstoolGames_FH.esp
[47]     BarstoolGames_NW.esp
[48]     PortableCloningDevice.esp
[49]     SKKFastMinutemen.esp
[4A]     Q_Lore_MQ106_Cryolator.esp
[4B]     FatherCompanion.esp
[4C]     InstituteReformation.esp
[4D]     CompanionIvy_Mags.esp
[4E]     CompanionIvy_Nuka.esp
[4F]     CompanionIvy_quest.esp
[50]     BetterFarHarbor_Open.esp
[51]     Patch Ivy-XDI.esp
[52]     EnhancedLightsandFX.esp
[53]     FBFH_EE_Acadia_Cleanup.esp
[54]     _00Stingray.esp
[55]     LaserDesignator.esp
[56]     LaserDesignatorA10Addon.esp
[57]     BostonLibrarySettlement.esp
[58]     [SS20Addon] SimSettlements SuperStructures.esp
[59]     Cho1_ss2_Barmod_Conversion.esp
[5A]     DZK_1x1_Pack.esp
[5B]     GarageHomesAndSensibleSecurity.esp
[5C]     GtN_SettlersatPlay.esp
[5D]     JunkTownTwo.esp
[5E]     MS Contraptions - SS2 ASAM Builder.esp
[5F]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[60]     Shadow Wastelands SS2 World Repopulation Cells.esp
[61]     SS2-Jampads2.esp
[62]     SS2-PraRandomAddon.esp
[63]     SS2_Addon_Favelabulous.esp
[64]     SS2_Addon_FHE.esp
[65]     SS2_Addon_NWE.esp
[66]     SS2_Addon_PSC_Plots.esp
[67]     SS2_Addon_R2R.esp
[68]     SS2_CityPlanContestAssistant.esp
[69]     SS2_FDK_TinyLiving.esp
[6A]     SS2_MsB_PlainPlans.esp
[6B]     SS2_ruined_simsettlement_addonpack.esp
[6C]     SS2_SIMPDDDD.esp
[6D]     SS2_STRA_Buildings_and_Skins.esp
[6E]     SS2_STRA_Support_Buildings.esp
[6F]     SS2_WastelandDefense.esp
[70]     SS2CaravanSnatex.esp
[71]     SS2HappyTrails.esp
[72]     SS2UI.esp
[73]     SS2WastelandVenturers.esp
[74]     TheRon_MapMarker.esp
[75]     EasyStartCheatBox_FO4.esp
[76]     SelectPowerArmor.esp
[77]     ImprovedRR.esp
[78]     ImprovedRREncounters.esp
[79]     OWR.esp
[7A]     OWR2.esp
[7B]     ImprovedBoS.esp
[7C]     ImprovedBoSEncounters.esp
[7D]     ImprovedInstitute.esp
[7E]     ImprovedInstituteEncounters.esp
[7F]     SS2WastelandReconstructionKit.esp
[80]     SelectRapidMG.esp
[81]     SelectRevolver.esp
[82]     SelectShotgun.esp
[83]     HeavySelectShotgun.esp
[84]     SelectAssaultRifle.esp
[85]     SelectMarksman.esp
[86]     DualGun.esp
[87]     SS2_NCRP.esp
[88]     SS2Extended.esp
[89]     ImmersiveCleaning.esp
[8A]     OCsLakesideTweaks.esp
[8B]     OCsLakesideReduceGrass.esp
[8C]     NAC.esp
[8D]     SKKFastStartNewGame.esp
[FE:000] Community Fixes Merged.esp
[FE:001] CanarySaveFileMonitor.esl
[FE:002] BakaFramework.esm
[FE:003] LIF.esl
[FE:004] PPF.esm
[FE:005] ConfigurableHotkeys.esl
[FE:006] ImmersiveTeleportation.esl
[FE:007] DDLL.esl
[FE:008] LIF_DisableInjectionOptions.esl
