[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     WorkshopFramework.esm
[08]     Unofficial Fallout 4 Patch.esp
[09]     HUDFramework.esm
[0A]     cheat room.esm
[0B]     XDI.esm
[0C]     Robot Home Defence.esm
[0D]     SettlementKeywords.esm
[0E]     CWPointLookoutFO4.esm
[0F]     Homemaker.esm
[10]     Tull_Framework.esp
[11]     TacticalReload.esm
[12]     Miami Misadventures EP1.esp
[13]     SettleObjExpandPack.esp
[14]     ASEFarHarbor.esp
[15]     AllSetsExtended.esp
[16]     SettlementMenuManager.esp
[17]     WorkshopPlus.esp
[18]     WmkActiveEffects.esp
[19]     DeadlierDeathclaws.esp
[1A]     FallComplete.esp
[1B]     LooksMenu.esp
[1C]     Scopes.esp
[1D]     LooksMenu Customization Compendium.esp
[1E]     GCM.esp
[1F]     ESPExplorerFO4.esp
[20]     CheatTerminal.esp
[21]     PortableContainer.esp
[22]     CBBE.esp
[23]     Jetpacks FAO.esp
[24]     SlowTime.esp
[25]     Campsite.esp
[26]     DragAnything.esp
[27]     Faster Terminal Displays (100x).esp
[28]     FO4Hotkeys.esp
[29]     Locksmith.esp
[2A]     LongerPowerLines3x.esp
[2B]     QuickTrade.esp
[2C]     Move (Get Out the Way).esp
[2D]     NoAffinityCooldown.esp
[2E]     dD-Reduced Explosion Force.esp
[2F]     Running with Corpses.esp
[30]     SKKCombatStalkers.esp
[31]     SKKRESystemManager.esp
[32]     SurvivalOptions.esp
[33]     VaultTecAcceleratedFocusSystem.esp
[34]     ShellRain.esp
[35]     NoRandomGunShellEjectDirection.esp
[36]     UNnaked Power Armor.esp
[37]     BNPA_NAVI Armor.esp
[38]     MAID_by_Justice.esp
[39]     AutomatronSDTank500slrDesign.esp
[3A]     XelaDeathClawSerum.esp
[3B]     AkaWaterWorld.esp
[3C]     PWR.esp
[3D]     TheMobileMechanic.esp
[3E]     Building Materials Dispenser.esp
[3F]     ManufacturingExtended.esp
[40]     DLC items to manufacturing.esp
[41]     ManufacturingExtendedFH.esp
[42]     cartman1975_soylent.esp
[43]     Better Manufacturing.esp
[44]     Better Manufacturing - Manufacturing Extended Additions.esp
[45]     Better Manufacturing - Manufacturing Extended Expanded Patch MO.esp
[46]     Better Manufacturing - Menu Organization.esp
[47]     Better Manufacturing - Soylent Green Patch MO.esp
[48]     BetterSettlers.esp
[49]     Converging_Conveyors.esp
[4A]     ConveyorBarriers.esp
[4B]     Northland Diggers New.esp
[4C]     RHDaddonCost.esp
[4D]     TurretControlPanel.esp
[4E]     Assaultron Combatron.esp
[4F]     Assaultron Junk Parts.esp
[50]     TaggingAssistant.esp
[51]     mso_sms.esp
[52]     Better_Settlement_Defence.esp
[53]     FineZoom.esp
[54]     FactionMaintenance.esp
[55]     MK_Agony.esp
[56]     jags78_ExtendedAgony.esp
[57]     Better Locational Damage.esp
[58]     Grenade Timer Overhaul.esp
[59]     CROSS_GoreCrits.esp
[5A]     CROSS_ReducedLaserSmoke.esp
[5B]     The Eyes Of Beauty.esp
[5C]     PiperCaitCurieDialogueOverhaul.esp
[5D]     9arcScrapMerchantMod.esp
[5E]     DarkerNights.esp
[5F]     DarkerNightsDetection.esp
[60]     NX6-Avalon.esp
[61]     BountifulBoards.esp
[62]     Recycle.esp
[63]     PlutoniumCreatures.esp
[64]     QuantumCreatures.esp
[65]     NoDeathWeaponDrop.esp
[66]     Mike32.esp
[67]     JOKR.esp
[68]     Minigun.esp
[69]     Strela-P.esp
[6A]     M9A3.esp
[6B]     L96A1.esp
[6C]     Ak5C.esp
[6D]     LeeEnfieldNo4MkI.esp
[6E]     M1Garand.esp
[6F]     Crossbow.esp
[70]     M72GaussRifle.esp
[71]     MK18.esp
[72]     ehtyeci_MPX.esp
[73]     GIAT_FAMAS.esp
[74]     Pig1887Vanilla.esp
[75]     Glock19x.esp
[76]     HK_MP5.esp
[77]     ReconPack.esp
[78]     M1A.esp
[79]     M1928A1.esp
[7A]     Remington700.esp
[7B]     PPSh-41.esp
[7C]     SuomiPP.esp
[7D]     LString_Bow.esp
[7E]     Ozzys Kilo-141.esp
[7F]     Bruen Bullpup Family.esp
[80]     Laser Weapon Reanimated.esp
[81]     RPD.esp
[82]     RussianAssaultPack.esp
[83]     BOCWNailGun.esp
[84]     MWM19.esp
[85]     VGVolkssturmgewehr.esp
[86]     CombinedArmsNV.esp
[87]     CombinedArmsEXPack.esp
[88]     PKMnv.esp
[89]     MisriahArmory.esp
[8A]     Cyberpunk 2077 G-58 Dian.esp
[8B]     Escape from Boston - G36.esp
[8C]     Escape from Boston - M200 Intervention.esp
[8D]     Escape from Boston - Springfield M14.esp
[8E]     Wana_SA58.esp
[8F]     ChinaLakeandHolorifle.esp
[90]     Skb_RiflesRebirth.esp
[91]     Zenit.esp
[92]     ImiGalil.esp
[93]     G3A3.esp
[94]     ImiUzi.esp
[95]     M2Agency.esp
[96]     RemingtonM11.esp
[97]     Toz194.esp
[98]     HsProduktVhs2.esp
[99]     Mk41GyrojetHMG.esp
[9A]     AX50_by_tooun.esp
[9B]     AX50_by_tooun_FOV90.esp
[9C]     AER15.esp
[9D]     CazadorML.esp
[9E]     Mossberg500.esp
[9F]     X12Plasmacaster.esp
[A0]     MG42.esp
[A1]     MWIIstango25.esp
[A2]     MWM91.esp
[A3]     MWPP19.esp
[A4]     Winters_ISO-Hemlock.esp
[A5]     Archimedes-II.esp
[A6]     Rosestorm_DL44.esp
[A7]     GaussRevolver.esp
