[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     AAF.esm
[0C]     dlcprojectx_mainplugin.esm
[0D]     Loads.esm
[0E]     SS2.esm
[0F]     SS2_XPAC_Chapter2.esm
[10]     NewCalibers.esp
[11]     TortureDevices.esm
[12]     INVB_Outfits_Framework.esp
[13]     Gunners Overhaul 1.1.esm
[14]     Homemaker.esm
[15]     RSE_II_Resources.esm
[16]     Devious Devices.esm
[17]     behSlaveMarket.esm
[18]     XDI.esm
[19]     3dscopes.esp
[1A]     Armorsmith Extended.esp
[1B]     Weaponsmith Extended 2.esp
[1C]     3dscopes-wse2.esp
[1D]     AAF_AutonomyEnhanced.esp
[1E]     Unique NPCs.esp
[1F]     clothingoverhaul.esp
[20]     MojaveImports.esp
[21]     SuperMutantRedux.esp
[22]     problemsofsurvivor.esp
[23]     America Rising - A Tale of the Enclave.esp
[24]     SuperMutantRedux_AE-WSE-VIS-G-Insanity_AIO_Patch.esp
[25]     Eli_Armour_Compendium.esp
[26]     Modern Firearms.esp
[27]     SS2Extended.esp
[28]     RealHandcuffs.esp
[29]     MFarmsdealerV2.esp
[2A]     llamaCompanionHeatherv2.esp
[2B]     [SS20Addon] SimSettlements SuperStructures.esp
[2C]     InoueLiquidFX.esp
[2D]     Enclave-X02.esp
[2E]     SS2-Jampads2.esp
[2F]     AAF_BadEnd_Animations.esp
[30]     AAF_CreaturePack01.esp
[31]     AAF_CreaturePack02DLC.esp
[32]     AAF_Four-Play_Animations_Crazy6987.esp
[33]     AAF_GrayAnimations.esp
[34]     AAF_Prostitution.esp
[35]     AAF_SEU.esp
[36]     AAF_Violate.esp
[37]     FP_SexualHarassment.esp
[38]     RaiderOverhaul.esp
[39]     ImmersiveAnimationFramework.esp
[3A]     CombatStripLite.esp
[3B]     AFVPurgatory.esp
[3C]     AmericaRising-GearOfTheEnclave.esp
[3D]     EnclaveX02.esp
[3E]     Hellfirenew.esp
[3F]     EnclaveMinutemen.esp
[40]     FP_FamilyPlanningEnhanced.esp
[41]     INVB_WastelandDairy.esp
[42]     INVB_WastelandOffspring.esp
[43]     CheatTerminal.esp
[44]     RSE_II_CSA.esp
[45]     CAPA.esp
[46]     azarholsteredweapons.esp
[47]     DX_Black_Widow.esp
[48]     FCOM.esp
[49]     Vadermania[AAF_anims].esp
[4A]     aarwynsurvivalbeanies.esp
[4B]     lagriehelmet.esp
[4C]     AE LLP - Lagrie Helmets - Raider Overhaul.esp
[4D]     AlexSleevePatcher.esp
[4E]     ASA.esp
[4F]     AsharaFO4Steampunk.esp
[50]     AsharaFO4UnderArmours.esp
[51]     Atomic Lust.esp
[52]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[53]     AzarPonytailHairstyles.esp
[54]     Balaclava.esp
[55]     BetterSettlers.esp
[56]     BetterSettlersCleanFacePack.esp
[57]     BetterSettlersNoLollygagging.esp
[58]     BetterSettlersCCAPack2.0.esp
[59]     BetterSettlersLightArmorOnly.esp
[5A]     Unique NPCs MortalPack.esp
[5B]     BetterSettlersMortalSoldiersPack.esp
[5C]     Unique NPCs FarHarbor.esp
[5D]     BetterSettlersMostlyFemale.esp
[5E]     BikerGirlOutfitsConversion.esp
[5F]     Black Widow Suit.esp
[60]     BlackRoseRedux.esp
[61]     BodyTalk3-LooksMenu.esp
[62]     BraveAnims.esp
[63]     More Power Armour Mods.esp
[64]     Consistent Power Armor Overhaul.esp
[65]     Brotherhood Power Armor Overhaul.esp
[66]     CBBE.esp
[67]     ClothingOverhaulSP_XB1_PC.esp
[68]     Commonwealth Captives.esp
[69]     shadeofthe end_lagrie.esp
[6A]     Companion_BloodRose.esp
[6B]     Crazy_Animation_Rugs.esp
[6C]     Crazy_Animations_Gun.esp
[6D]     CRX.esp
[6E]     Custom Moans.esp
[6F]     dcc-bp-lol.esp
[70]     dD-Enhanced Blood Basic.esp
[71]     Deathclaw_nude.esp
[72]     dogmeatsnewtrick.esp
[73]     DX_Banshee_Recon_Armor.esp
[74]     DX_DarkMistress.esp
[75]     DX_FetishFashion_Part1.esp
[76]     DX_FetishFashion_Part2.esp
[77]     DX_Predator.esp
[78]     DX_RedRibbon.esp
[79]     EnclaveMinutemenCAPA.esp
[7A]     EnclaveMinutemenDevil.esp
[7B]     MF FCOM patch AIO.esp
[7C]     EnclaveMinutemenFCOM.esp
[7D]     ErectionFix_SilverPerv.esp
[7E]     Farelle_Animations.esp
[7F]     FCOM-AR.esp
[80]     FO4_AnimationsByLeito.esp
[81]     FPAttributes.esp
[82]     FPAttributesHUD.esp
[83]     FPE_Resources.esp
[84]     FrenchMaidFO4-CBBEPhysics.esp
[85]     GunnerOverhaul_UniqueNPCs.esp
[86]     Headcrab_Bunny.esp
[87]     Higher Female Protagonist Voice - Type B.esp
[88]     Homemaker - Streetlights Use Passive Power.esp
[89]     Homemaker - Unlocked Institute Objects.esp
[8A]     hornycompanions.esp
[8B]     hornyDanse.esp
[8C]     INVB_Enslavement.esp
[8D]     INVB_WastelandResources.esp
[8E]     Just Business.esp
[8F]     KawaiiWaifuOutfits.esp
[90]     Kinggath_GameplayAdjustments_AICount.esp
[91]     KSHairdos.esp
[92]     THPoses.esp
[93]     LewdTalks.esp
[94]     Live Dismemberment - Brutal.esp
[95]     Live Dismemberment - Insane-o.esp
[96]     Live Dismemberment - Liebermode.esp
