[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     ArmorKeywords.esm
[0A]     PANPC.esm
[0B]     SimSettlements.esm
[0C]     TrueStormsFO4.esm
[0D]     Another Pine Forest Mod.esp
[0E]     Better Landscape Grass.esp
[0F]     WeaponOverhaulsAIO.esp
[10]     Armorsmith Extended.esp
[11]     Better Locational Damage.esp
[12]     Better Locational Damage - DLC_Far_Harbor.esp
[13]     BLD - Leveled Lists - DLC.esp
[14]     MojaveImports.esp
[15]     Stm_DiamondCityExpansion.esp
[16]     PAC.esp
[17]     Eli_Armour_Compendium.esp
[18]     W.A.T.Minutemen.esp
[19]     Diamond City Enhanced.esp
[1A]     Vivid Waters.esp
[1B]     MilitarizedMinutemen.esp
[1C]     Mk41GyrojetHMG.esp
[1D]     Mercenary.esp
[1E]     ABundleofTape.esp
[1F]     BetterNightVision.esp
[20]     Reverb and Ambiance Overhaul.esp
[21]     Vivid Weathers - FO4.esp
[22]     TrueStormsFO4-FarHarbor.esp
[23]     DarkerNights.esp
[24]     DarkerNightsDetection.esp
[25]     DT_GunnerOutfitPack.esp
[26]     Companion Infinite Ammo and Unbreakable Power Armour.esp
[27]     Vivid Weathers - Natural Bright.esp
[28]     M4k4rov - PPSh.esp
[29]     Nexus_PMC.esp
[2A]     DOOMMerged.esp
[2B]     ChinaLakeandHolorifle.esp
[2C]     F4NVServiceRifleRedux.esp
[2D]     RaiderOverhaul.esp
[2E]     BullpupBozar.esp
[2F]     ChinaLake_1.5xDamage.esp
[30]     Holorifle_1.5xDamage.esp
[31]     CombatRifleOverhaul.esp
[32]     Extended weapon mods.esp
[33]     Friffy_Holstered Weapons.esp
[34]     HuntingRifleSounds.esp
[35]     Vivid Weathers - FO4 - Far Harbor.esp
[36]     Vivid Weathers - Nuka World.esp
[37]     Pip-Boy Flashlight.esp
[38]     QuickReflexes.esp
[39]     AzarPonytailHairstyles.esp
[3A]     TrueStormsFO4-EarlierSunsets.esp
[3B]     TrueStormsFO4-EarlierSunsetsFH.esp
[3C]     TrueStormsFO4-FarHarborExtraRads.esp
[3D]     TrueStormsFO4-GlowingSeaExtraRads.esp
[3E]     VisibleWeapons.esp
[3F]     WarFist.esp
[40]     AnS Wearable Backpacks and Pouches.esp
[41]     AnS Wearable Backpacks and Pouches - Ballistic Weave.esp
[42]     AnS Wearable Backpacks and Pouches - No Crafting Perks.esp
[43]     AnS Wearable Backpacks and Pouches - Power Armor Carry Capacity.esp
[44]     M9.esp
[45]     Grasslands - Healthy.esp
[46]     Invisible armor (Craft).esp
[47]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[48]     BetterSettlers.esp
[49]     BetterSettlersLightArmorOnly.esp
[4A]     BetterSettlersMortalPack.esp
[4B]     BetterSettlersNoLollygagging.esp
[4C]     Better Locational Damage - DLC_Automatron.esp
[4D]     Better Locational Damage - DLC_Nuka_World.esp
[4E]     Better Locational Damage - DLC_WWorkshop.esp
[4F]     Better Perks.esp
[50]     Better VATS - 0.75.esp
[51]     AKMnv.esp
[52]     BOUNTIESFORYOU.esp
[53]     BaleHelmet.esp
[54]     Altyn Assault Helmet.esp
[55]     StartMeUp.esp
[56]     InteriorsEnhanced-All-In-One.esp
[FE:000] Fallout 4 AI Overhaul.esp
[FE:001] M8rDisablePipboyEffects.esp
[FE:002] LaserGarand.esp
[FE:003] CROSS_BrotherhoodRecon.esp
[FE:004] CROSS_InstituteExpeditionarySuit.esp
[FE:005] BLD_Armor_Overhaul.esp
