[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     CleanMySettlement.esm
[0E]     Unofficial Fallout 4 Patch.esp
[0F]     WorkshopFramework.esm
[10]     HUDFramework.esm
[11]     XDI.esm
[12]     SS2.esm
[13]     SS2_XPAC_Chapter2.esm
[14]     PACE.esm
[15]     PANPC.esm
[16]     Depravity.esp
[17]     AA FusionCityRising.esp
[18]     AA FusionCityRising - HotC.esp
[19]     OutcastsAndRemnants.esp
[1A]     ProjectValkyrie.esp
[1B]     CompanionIvy.esm
[1C]     CompanionIvy_quest.esp
[1D]     CompanionIvy_Nuka.esp
[1E]     ProjectZeta.esm
[1F]     AGNISNikaCola01.esp
[20]     Ketaros_Treasures.esp
[21]     NoSharedDogmeatTemplate.esp
[22]     LooksMenu Customization Compendium.esp
[23]     ESPExplorerFO4.esp
[24]     Playable Synth Eyes.esp
[25]     KSHairdos.esp
[26]     KSHairdos_oel.esp
[27]     TBOS-AntoHairPack.esp
[28]     KSHairsFemsheppingRadbeetle.esp
[29]     HN66Fo4_Nails.esp
[2A]     AllSetsExtended.esp
[2B]     ECO.esp
[2C]     KetPatch01.esp
[2D]     SuperMutantRedux.esp
[2E]     Fusion Gun.esp
[2F]     The Eyes Of Beauty.esp
[30]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[31]     WestTekTacticalOptics.esp
[32]     CF_AtomicWarlord.esp
[33]     F3metalarmor.esp
[34]     ss2radiantpower.esp
[35]     Nuka World Bottle Fix.esp
[36]     skkunlockcompanions.esp
[37]     Liga.esp
[38]     Raider Gang Extended NPC (Fixed & Cleaned).esp
[39]     Altyn Assault Helmet.esp
[3A]     Metro Gas Masks.esp
[3B]     RaiderOverhaul.esp
[3C]     WattzLaserGun.esp
[3D]     CheatTerminal.esp
[3E]     InstituteSettlements2.esp
[3F]     Croup Manor Navmesh - retakrew7.esp
[40]     SS2_FDK_TinyLiving.esp
[41]     Eli_Armour_Compendium.esp
[42]     skkfastreunions.esp
[43]     SS2-PraRandomAddon.esp
[44]     W.A.T.Minutemen.esp
[45]     SS2Addon_FPh_AlleyCabaret.esp
[46]     pulsecarbine.esp
[47]     Lost Souls No Hostility.esp
[48]     autoweapons.esp
[49]     AutomatronUnlockedNukaParts.esp
[4A]     CobaltForge.esp
[4B]     skkfastbos.esp
[4C]     rfortaleza2.esp
[4D]     rpampas.esp
[4E]     HN66Fo4_EasyGirl_BS.esp
[4F]     Liberator.esp
[50]     QuickTrade.esp
[51]     CorvalhoWidowShotgun.esp
[52]     CreationClubDelay.esp
[53]     SS2Extended.esp
[54]     SS2_SIMPDDDD.esp
[55]     9mmPistol.esp
[56]     HandmadeSMG.esp
[57]     AtomsGloryThreads.esp
[58]     SS2WastelandVenturers.esp
[59]     SS2_Addon_R2R.esp
[5A]     [SS20Addon] SimSettlements SuperStructures.esp
[5B]     FO4 NPCs Travel.esp
[5C]     SS2-Jampads2.esp
[5D]     SS2_ruined_simsettlement_addonpack.esp
[5E]     JunkTownTwo.esp
[5F]     skkcombatsettlers.esp
[60]     BullpupBozar.esp
[61]     Zapgun.esp
[62]     Sjogren.esp
[63]     skkfastminutemen.esp
[64]     SigSauer127.esp
[65]     TotalHackRevisited.esp
[66]     HomemadeLasRevolver.esp
[67]     Cranky.esp
[68]     Quad_Accelerator.esp
[69]     AER15.esp
[6A]     X12Plasmacaster.esp
[6B]     MG69.esp
[6C]     HuntingShotgun.esp
[6D]     HaxRPG7.esp
[6E]     CombinedArmsNV.esp
[6F]     CombinedArmsEXPack.esp
[70]     Escape from Boston - G36.esp
[71]     Escape from Boston - Springfield M14.esp
[72]     WinchesterP94Balanced2.esp
[73]     Bulldog_308_SRSS.esp
[74]     RussianAssaultPack.esp
[75]     MakeshiftCMG.esp
[76]     MTs255.esp
[77]     DOOMMerged.esp
[78]     ReconPack.esp
[79]     Archimedes-II.esp
[7A]     SelectMarksman.esp
[7B]     Skb_RiflesRebirth.esp
[7C]     22LR_SilentPistol_ENG.esp
[7D]     45autoPistol.esp
[7E]     ABundleofTape.esp
[7F]     American180nv.esp
[80]     DP_CaravanShotgun.esp
[81]     F4CW10mmSMG.esp
[82]     F4NVServiceRifleRedux.esp
[83]     G3Family.esp
[84]     GreaseGunSMG.esp
[85]     HuntingRevolver.esp
[86]     LAER.esp
[87]     LeeEnfieldNo4MkI.esp
[88]     Mk41GyrojetHMG.esp
[89]     SA80.esp
[8A]     Wana_SA58.esp
[8B]     llamaCompanionHeatherv2.esp
[8C]     SettlementMenuManager.esp
[8D]     Vault-Tec Workshop Overhaul Redux.esp
[8E]     Vault88 - Essentials.esp
[8F]     ZetaWorkshop.esp
[90]     ScopeOverlayDOF.esp
[91]     DT_GunnerOutfitPack.esp
[92]     Ghoulish this is Child of the Atom.esp
[93]     OWR.esp
[94]     OWR2.esp
[95]     DOOMCatalyst.esp
[96]     Reload Sounds.esp
[97]     AEWS.esp
[98]     BetterAutomatronWeapons.esp
[99]     Automatron Protectrons Expanded.esp
[9A]     GR001-AutomatronRebooted.esp
[9B]     retakrew7 - automatron synth 1 2.esp
[9C]     DeadlierDeathclaws.esp
[9D]     Eli_NukaStuff.esp
[9E]     Patch Ivy-XDI.esp
