[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     XDI.esm
[0C]     Homemaker.esm
[0D]     NAC.esm
[0E]     SS2.esm
[0F]     SettlementKeywords.esm
[10]     TrueStormsFO4.esm
[11]     Loads.esm
[12]     SS2_XPAC_Chapter2.esm
[13]     NewCalibers.esp
[14]     Extended weapon mods.esp
[15]     ValdacilsItemSorting-00-ValsPicks-DLCVersion.esp
[16]     10mmRevolver.esp
[17]     Better Landscape Grass.esp
[18]     BTInteriors_Project.esp
[19]     3DNPC_FO4.esp
[1A]     FLORA - The Fungal Forest.esp
[1B]     Armorsmith Extended.esp
[1C]     Eli_Armour_Compendium.esp
[1D]     3DNPC_FO4_DLC.esp
[1E]     W.A.T.Minutemen.esp
[1F]     3DNPC_FO4Settler.esp
[20]     AnS Wearable Backpacks and Pouches.esp
[21]     AnS Wearable Backpacks and Pouches - Ballistic Weave.esp
[22]     AnS Wearable Backpacks and Pouches - Power Armor Carry Capacity.esp
[23]     ArcadeMachine.esp
[24]     ASVektor.esp
[25]     F4NVServiceRifleRedux.esp
[26]     AtomicAnnieLagrieGun.esp
[27]     SS2Extended.esp
[28]     AtomicRadio.esp
[29]     AzarPonytailHairstyles.esp
[2A]     BattleRifle.esp
[2B]     BetterSettlers.esp
[2C]     BetterSettlersNoLollygagging.esp
[2D]     Campsite.esp
[2E]     Companion Infinite Ammo.esp
[2F]     dD-Enhanced Blood Basic.esp
[30]     dD-Realistic Ragdoll Force.esp
[31]     DD_bleu_Ump_Extreme_Lore_friendly_edition.esp
[32]     EveryonesBestFriend.esp
[33]     FunctionalDisplays.esp
[34]     FunctionalDisplays-AID-VIS.esp
[35]     FunctionalDisplays-Collectibles.esp
[36]     FunctionalDisplays-MISC-VIS.esp
[37]     FunctionalDisplays-Patch-DLC-ALL-VIS.esp
[38]     Homemaker - Streetlights Use Passive Power.esp
[39]     Immersive HUD.esp
[3A]     LegendaryModification.esp
[3B]     Live Dismemberment - Regular.esp
[3C]     LongerPowerLines3x.esp
[3D]     mjp_PTRS41ATR.esp
[3E]     M14.esp
[3F]     M2216.esp
[40]     More Where That Came From Diamond City.esp
[41]     TrueStormsFO4-FarHarbor.esp
[42]     NAC-FarHarbor.esp
[43]     NAC-NukaWorld.esp
[44]     OCDecorator.esp
[45]     OCDecoratorDLC.esp
[46]     OCDispenser.esp
[47]     ScrapDeadThings.esp
[48]     SSTHazmatSuitImproved.esp
[49]     Survival Mode 1 to 1 Damage Ratio.esp
[4A]     SurvivalOptions.esp
[4B]     The Eyes Of Beauty.esp
[4C]     TrueGrass.esp
[4D]     TrueStormsFO4-EarlierSunsets.esp
[4E]     TrueStormsFO4-EarlierSunsetsFH.esp
[4F]     TrueStormsFO4-FarHarborExtraRads.esp
[50]     TrueStormsFO4-GlowingSeaExtraRads.esp
[51]     VisibleWeapons.esp
[52]     Yona_Weapon_DefenseGun.esp
[53]     CraftableAmmo.esp
[54]     CraftableAmmo_plus.esp
[55]     LegendaryModificationCSA.esp
[56]     3dscopes-defensegun.esp
[57]     3dscopes-replacer-g67.esp
[58]     3dscopes-replacer-m14.esp
[59]     3dscopes-replacer-m2216.esp
[5A]     3dscopes-replacer-servicerifle.esp
[5B]     3dscopes-replacer-ump.esp
[5C]     3dscopes-replacer-vektor.esp
[5D]     3dscopes-replacer.esp
[5E]     LegendaryModificationMisc.esp
[5F]     UsableCigarettes.esp
[60]     Animated Drinking.esp
[61]     Cannabis Commonwealth.esp
[62]     NAC-AE Patch.esp
[63]     Pip-Boy Flashlight.esp
[64]     Loads of Ammo - Leveled Lists.esp
[65]     R3zHairGrowth.esp
[FE:000] SS2Extended_OutfitInjectionPatch.esp
[FE:001] SS2_XDI Patch.esp
