[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     WorkshopFramework.esm
[0A]     MFC2023_EndAlz_Trunk.esm
[0B]     SouthOfTheSea.esm
[0C]     Random Robots - True Leveled.esm
[0D]     XDI.esm
[0E]     Games.esm
[0F]     BarstoolGames.esm
[10]     CompanionIvy.esm
[11]     Darlene.esm
[12]     Eli_Armour_Compendium.esp
[13]     GoodneighborExpanded.esp
[14]     Ketaros_NewMags.esp
[15]     NukaWorldReborn.esp
[16]     AAF.esm
[17]     PANPC.esm
[18]     PACE.esm
[19]     SS2.esm
[1A]     SS2_XPAC_Chapter2.esm
[1B]     SS2_XPAC_Chapter3.esm
[1C]     VivaNukaWorldQuests.esp
[1D]     SS2Extended.esp
[1E]     10MMTF.esp
[1F]     AtomsGloryThreads.esp
[20]     CF_AtomicWarlord.esp
[21]     SettlementMenuManager.esp
[22]     Useful_Companions.esp
[23]     Vault 88 Template - Optimised.esp
[24]     ImprovedMinutemen.esp
[25]     ImprovedMinutemenEncounters.esp
[26]     WorkshopPlus.esp
[27]     Vault-Tec Workshop Overhaul Redux.esp
[28]     Vault88 - Essentials.esp
[29]     The Eyes Of Beauty.esp
[2A]     jsrs.esp
[2B]     LooksMenu Customization Compendium.esp
[2C]     PoseidonOffices.esp
[2D]     Alex's Settlement Power Pylon.esp
[2E]     AutomatronUnlockedNukaParts.esp
[2F]     Better Randomized Robots - vanilla loot patch.esp
[30]     Better_Settlement_Defence.esp
[31]     CheatTerminal.esp
[32]     ChineseStealthSuit.esp
[33]     CoASettlers.esp
[34]     CompanionStatus.esp
[35]     Configurable Artillery.esp
[36]     ESPExplorerFO4.esp
[37]     Ketaros_Treasures.esp
[38]     FO4R.esp
[39]     HoloTime_2.esp
[3A]     Jacq-CompanionPerkMags.esp
[3B]     Ketaros_MissingMags.esp
[3C]     KSHairdos.esp
[3D]     KSHairsFemsheppingRadbeetle.esp
[3E]     Reverb and Ambiance Overhaul.esp
[3F]     llamaCompanionHeatherv2.esp
[40]     MercerRescuedSynths.esp
[41]     Mors Shortcut to Curie.esp
[42]     NoSharedDogmeatTemplate.esp
[43]     PersistentVolumeSliders.esp
[44]     Playable Synth Eyes.esp
[45]     PoseidonOffices_NoBugs.esp
[46]     SKKFastBOS.esp
[47]     SKKFastReunions.esp
[48]     SRV_StopRadioVoice.esp
[49]     BarstoolGames_FH.esp
[4A]     BarstoolGames_NW.esp
[4B]     PortableCloningDevice.esp
[4C]     SKKFastMinutemen.esp
[4D]     Q_Lore_MQ106_Cryolator.esp
[4E]     FatherCompanion.esp
[4F]     InstituteReformation.esp
[50]     CompanionIvy_Mags.esp
[51]     CompanionIvy_Nuka.esp
[52]     CompanionIvy_quest.esp
[53]     BetterFarHarbor_Open.esp
[54]     Patch Ivy-XDI.esp
[55]     EnhancedLightsandFX.esp
[56]     FBFH_EE_Acadia_Cleanup.esp
[57]     _00Stingray.esp
[58]     LaserDesignator.esp
[59]     LaserDesignatorA10Addon.esp
[5A]     BostonLibrarySettlement.esp
[5B]     [SS20Addon] SimSettlements SuperStructures.esp
[5C]     Cho1_ss2_Barmod_Conversion.esp
[5D]     DZK_1x1_Pack.esp
[5E]     GarageHomesAndSensibleSecurity.esp
[5F]     GtN_SettlersatPlay.esp
[60]     JunkTownTwo.esp
[61]     MS Contraptions - SS2 ASAM Builder.esp
[62]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[63]     Shadow Wastelands SS2 World Repopulation Cells.esp
[64]     SS2-Jampads2.esp
[65]     SS2-PraRandomAddon.esp
[66]     SS2_Addon_Favelabulous.esp
[67]     SS2_Addon_FHE.esp
[68]     SS2_Addon_NWE.esp
[69]     SS2_Addon_PSC_Plots.esp
[6A]     SS2_Addon_R2R.esp
[6B]     SS2_CityPlanContestAssistant.esp
[6C]     SS2_FDK_TinyLiving.esp
[6D]     SS2_MsB_PlainPlans.esp
[6E]     SS2_ruined_simsettlement_addonpack.esp
[6F]     SS2_SIMPDDDD.esp
[70]     SS2_STRA_Buildings_and_Skins.esp
[71]     SS2_STRA_Support_Buildings.esp
[72]     SS2_WastelandDefense.esp
[73]     SS2CaravanSnatex.esp
[74]     SS2HappyTrails.esp
[75]     SS2UI.esp
[76]     SS2WastelandVenturers.esp
[77]     TheRon_MapMarker.esp
[78]     EasyStartCheatBox_FO4.esp
[79]     SelectPowerArmor.esp
[7A]     ImprovedRR.esp
[7B]     ImprovedRREncounters.esp
[7C]     OWR.esp
[7D]     OWR2.esp
[7E]     ImprovedBoS.esp
[7F]     ImprovedBoSEncounters.esp
[80]     ImprovedInstitute.esp
[81]     ImprovedInstituteEncounters.esp
[82]     SS2WastelandReconstructionKit.esp
[83]     SelectRapidMG.esp
[84]     SelectRevolver.esp
[85]     SelectShotgun.esp
[86]     HeavySelectShotgun.esp
[87]     SelectAssaultRifle.esp
[88]     SelectMarksman.esp
[89]     DualGun.esp
[8A]     IQOFO4.esp
[8B]     IQOFO4 [CFM-Patch].esp
[8C]     SS2_NCRP.esp
[8D]     RecruitableSettlers.esp
[8E]     RecruitableSettlersFH.esp
[8F]     BetterSettlers.esp
[90]     BetterSettlersCCAPack2.0.esp
[91]     BetterSettlersCleanFacePack.esp
[92]     BetterSettlersNoLollygagging.esp
[93]     ImmersiveCleaning.esp
[94]     OCsLakesideTweaks.esp
[95]     OCsLakesideReduceGrass.esp
[96]     OCsWindTower.esp
