[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     Random Robots - Unleveled.esm
[09]     PANPC.esm
[0A]     PACE.esm
[0B]     SouthOfTheSea.esm
[0C]     HUDFramework.esm
[0D]     DCGuard_Overhaul.esp
[0E]     CROSS_CosmeticFramework.esm
[0F]     InstituteTechnologyOverhaul.esm
[10]     SKKSettlementAttackSystem.esp
[11]     SKKCombatStalkers.esp
[12]     RustDevilRedux.esp
[13]     CF_AtomicWarlord.esp
[14]     Radical.esp
[15]     Flashy_Infestations.esp
[16]     3DNPC_FO4.esp
[17]     3DNPC_FO4_DLC.esp
[18]     3DNPC_FO4-UFO4P.esp
[19]     [ARRETH] FGEP.esp
[1A]     DCWestSuperMutants.esp
[1B]     Diamond City Guards REDUX.esp
[1C]     FO4 NPCs Travel.esp
[1D]     DT_GunnerOutfitPack.esp
[1E]     DT_MercOutfitPack.esp
[1F]     Search&DestroyFixed.esp
[20]     EssentialNamedSettlers.esp
[21]     FaceMaxson.esp
[22]     settlementheight9000-aio.esp
[23]     ToroInstaBell.esp
[24]     Vault-Tec Workshop Overhaul Redux.esp
[25]     woodysWastelandStuff.esp
[26]     SettlementMenuManager.esp
[27]     CSNukaVending.esp
[28]     ImmersiveVendors.esp
[29]     DLCWeaponsinCW.esp
[2A]     GCM.esp
[2B]     Live Dismemberment - RegularNoHeadshots.esp
[2C]     PersistentVolumeSliders.esp
[2D]     Keep Radiants In Commonwealth.esp
[2E]     RailroadPerksCut.esp
[2F]     EasyLockpicking.esp
[30]     Locksmith.esp
[31]     EasyHacking.esp
[32]     EBSO.esp
[33]     zzzzzenhancedbloodetso.esp
[34]     Configurable Artillery.esp
[35]     VisibleCompanionAffinity.esp
[36]     SKKUnlockCompanions.esp
[37]     SKKRESystemManager.esp
[38]     SKKDynamicDamageManager.esp
[39]     ECO.esp
[3A]     TransferSettlements.esp
[3B]     ImmersiveAnimationFramework.esp
[3C]     PD_LowerWeapon.esp
[3D]     PhotoMode.esp
[3E]     Reverb and Ambiance Overhaul.esp
[3F]     AmbientTunnels.esp
[40]     LushAmbience.esp
[41]     R&AO Reduced Vault Reverb Patch.esp
[42]     JSRS_Footsteps.esp
[43]     Orkus Soundtrack.esp
[44]     Car variety Commonwealth Nika Colla.esp
[45]     Car variety Far Harbor.esp
[46]     Car Variety Commonwealth Nika Colla ENGLISH.esp
[47]     Car Variety Far Harbor ENGLISH.esp
[48]     Ketaros_World.esp
[49]     Misc Textures Merged.esp
[4A]     W.A.T.Minutemen.esp
[4B]     RaiderOverhaul.esp
[4C]     Ghouls Revamped.esp
[4D]     NAC.esp
[4E]     NAC-FH.esp
[4F]     NAC-NW.esp
[50]     NACXWaterFix.esp
[51]     Nac X Fogline Fix.esp
[52]     ENBLightsHDRPatch.esp
[53]     UltraExteriorLighting.esp
[54]     UltraInteriorLighting.esp
[55]     DPFarHarborFree_NAC_0.81.esp
[56]     LooksMenu.esp
[57]     KSHairdos.esp
[58]     KSHairsFemsheppingRadbeetle.esp
[59]     KSHairdos_oel.esp
[5A]     Lots More Facial Hair.esp
[5B]     Lil More Hair - Beatnik and Beards.esp
[5C]     Lots More Male Hairstyles.esp
[5D]     MiscHairstyle.esp
[5E]     MoreBeards.esp
[5F]     MoreHairstyles4Female.esp
[60]     MoreHairstyles4Male.esp
[61]     AzarPonytailHairstyles.esp
[62]     ExtendedHairColors.esp
[63]     SleekStylesPack.esp
[64]     VHCE.esp
[65]     LookingStranger.esp
[66]     The Eyes Of Beauty.esp
[67]     HiPolyFaces.esp
[68]     RealHDFace Tex.esp
[69]     LooksMenu Customization Compendium.esp
[6A]     LksFaceAIOMerge.esp
[6B]     Jill Valentine RE5.esp
[6C]     IWCait.esp
[6D]     llamaCompanionHeatherv2.esp
[6E]     Fashionable Valentine.esp
[6F]     LoyalPorterGage.esp
[70]     PiperCaitCurieDialogueOverhaul.esp
[71]     Natural Curie - Subtle Tweaks.esp
[72]     SF Danse.esp
[73]     SF PiperWright.esp
[74]     SF PrestonGarvey.esp
[75]     SF MacCready.esp
[76]     Hunkered Down - No AtomCatsGarage.esp
[77]     Hunkered Down-Settlements.esp
[78]     Rebuilt_TaffingtonBoathouse.esp
[79]     KingsportLighthouseLit.esp
[7A]     Warwick Homestead a Bridge to SpectacleIsland.esp
[7B]     BetterFarHarbor_Open.esp
[7C]     BTInteriors_Project.esp
[7D]     BTITIP.esp
[7E]     Backpacks of the Commonwealth.esp
[7F]     More_Clothes_Textures.esp
[80]     F3metalarmor.esp
[81]     WestTekTacticalOptics.esp
[82]     SalvageBeacons.esp
[83]     zWPED.esp
[84]     DaksBallisticMask.esp
[85]     2RTR-HighSpeedHats.esp
[86]     Ephla's Unique - Baseball Caps.esp
[87]     jsrs.esp
[88]     LaserTargeter.esp
[89]     FOLON_Dardick.esp
[8A]     Zapgun.esp
[8B]     9mmPistol.esp
[8C]     HandmadeShotgun.esp
[8D]     SA80.esp
[8E]     WIP_SA80.esp
[8F]     M60.esp
[90]     RangemasterRemaster.esp
[91]     LeeEnfieldNo4MkI.esp
[92]     HandmadeLeverActionSG.esp
[93]     HandmadeAntiMaterielRifle.esp
[94]     G11.esp
[95]     LAER.esp
[96]     22LR_SilentPistol_ENG.esp
[97]     Miami Misadventures EP1.esp
[98]     EM2.esp
[99]     Wana_SA58.esp
[9A]     DesertEagleNV.esp
[9B]     HK_MP5.esp
[9C]     Jackhammer.esp
