[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     WorkshopFramework.esm
[09]     AAF.esm
[0A]     HUDFramework.esm
[0B]     TacticalReload.esm
[0C]     XDI.esm
[0D]     SouthOfTheSea.esm
[0E]     CWPointLookoutFO4.esm
[0F]     CWWorkshopMaster.esm
[10]     Homemaker.esm
[11]     ProjectMojave.esm
[12]     FO4LODGen.esp
[13]     FO4LODGen-HighTrees.esp
[14]     FO4LODGen-FullModelLOD.esp
[15]     FO4LODGen-DLCWorkshop03.esp
[16]     FO4LODGen-DLCNukaWorld.esp
[17]     FO4LODGen-DLCCoast-WindTurbines.esp
[18]     FO4LODGen-DLCCoast.esp
[19]     SettlementMenuManager.esp
[1A]     CustomCamera.esp
[1B]     WorkshopPlus.esp
[1C]     console.esp
[1D]     ImmersiveAnimationFramework.esp
[1E]     WD_Pistol_Renimation_Pack.esp
[1F]     HuntingRifleSounds.esp
[20]     Ceft_Main.esp
[21]     PhotoMode.esp
[22]     LooksMenu.esp
[23]     RAW INPUT.esp
[24]     FIS-Naming-Weap-Armo-EN.esp
[25]     Diello_ExtraIconsForFIS.esp
[26]     Project Reality Footsteps FO4.esp
[27]     Boston Natural Surroundings.esp
[28]     LeverActionBCR.esp
[29]     EveryonesBestFriend.esp
[2A]     AOSuperAlloysCohesion.esp
[2B]     DCRE.esp
[2C]     OWR.esp
[2D]     OWR2.esp
[2E]     CWCreateABot.esp
[2F]     ConceptCentaur.esp
[30]     PlayerComments.esp
[31]     Backpacks of the Commonwealth.esp
[32]     DT_GunnerOutfitPack.esp
[33]     DT_MercOutfitPack.esp
[34]     GCM.esp
[35]     SCM.esp
[36]     Campsite.esp
[37]     Better Locational Damage.esp
[38]     Better Locational Damage - DLC_WWorkshop.esp
[39]     Better Perks.esp
[3A]     Fatigue.esp
[3B]     AmbientTunnels.esp
[3C]     Cooking Overhaul.esp
[3D]     Complex Vendors.esp
[3E]     Better Explosives Redux.esp
[3F]     BlockingOverhaul.esp
[40]     NPCs Use Items.esp
[41]     PeopleAreStrangers.esp
[42]     Binoculars.esp
[43]     FALLOUT4WT.esp
[44]     VariedCorpses.esp
[45]     Tactical Flashlights.esp
[46]     Tactical Flashlights - Settings.esp
[47]     3dscopes-replacer.esp
[48]     TacticalMods.esp
[49]     WestTek.esp
[4A]     BOCWNailGun.esp
[4B]     F4NVLaserPistol.esp
[4C]     F4NVRechargerWeapons.esp
[4D]     PigRetroAR15.esp
[4E]     Crossbow.esp
[4F]     Eli_Faction Housing Overhaul - AiO.esp
[50]     Jetpacks FAO.esp
[51]     Joshua Graham's Armor By Mr. Mobius.esp
[52]     MortalYouths.esp
[53]     SkipDiMAMemories.esp
[54]     TFRangerGear.esp
[55]     TransferSettlements.esp
[56]     GreaseGunSMG.esp
[57]     45autoPistol.esp
[58]     9mmPistol.esp
[59]     HuntingShotgun.esp
[5A]     WattzLaserGun.esp
[5B]     BullpupBozar.esp
[5C]     Zapgun.esp
[5D]     ClassicSniper.esp
[5E]     CorvalhoWidowShotgun.esp
[5F]     pulsecarbine.esp
[60]     RiotShotgun.esp
[61]     WinchesterP94Balanced2.esp
[62]     GaussRevolver.esp
[63]     SelectShotgun.esp
[64]     SelectMarksman.esp
[65]     SelectRapidMG.esp
[66]     AKSounds.esp
[67]     DakSurvivalHatchet.esp
[68]     RocketRifle.esp
[69]     3dscopes-replacer-bullpupbozar.esp
[6A]     3dscopes-replacer-classicsniper.esp
[6B]     3dscopes-replacer-wattz.esp
[6C]     cVc Dead Wasteland 6.esp
[6D]     cVc Dead Wasteland 6 DLC.esp
[6E]     cVc Dead Wasteland 6 DLC2.esp
[6F]     cVc Dead Wasteland 6 DLC3.esp
[70]     BOSW.esp
[71]     sag_ConcreteConstruction.esp
[72]     AES_Renovated Furniture.esp
[73]     UltraExteriorLighting.esp
[74]     UltraInteriorLighting.esp
[75]     Music76in4.esp
[76]     SCM_EBF.esp
[77]     AccessibleBridges.esp
[78]     BasementLiving.esp
[79]     Stm_DiamondCityExpansion.esp
[7A]     OpenCommonwealth.esp
[7B]     RRTV_CourierStations.esp
[7C]     CavesOfTheCommonwealth.esp
[7D]     ImmersiveDrumlinDiner.esp
[7E]     PAC - Project Apocalyptic Commonwealth.esp
[7F]     OldTimeReligion.esp
[80]     Miami Misadventures EP1.esp
[81]     SimpleBounties.esp
[82]     ButtonsCompanion.esp
[83]     llamaCompanionHeatherv2.esp
[84]     NAC-FH.esp
[85]     NAC-NW.esp
[86]     NAC.esp
[87]     Eli_Sanctuary Bunker.esp
[88]     CSEPCompanion.esp
[89]     PiperCaitCurieDialogueOverhaul.esp
[8A]     Pip2000MkVi_Replacer.esp
[8B]     Perks76.esp
[8C]     Vault 76 Theme - for Vault-Tec Workshop.esp
[8D]     dD-Enhanced Blood Basic.esp
[8E]     CROSS_GoreCrits.esp
[8F]     CROSS_GoreCrits_FarHarborPatch.esp
[90]     4estGimp - SotS AS MMWatchtower.esp
[91]     AW_LOD_Generation.esp
[FE:000] TAAFlickerRemover.esl
[FE:001] IngameLoadingCrashFix.esl
[FE:002] Community Fixes Merged.esp
[FE:003] Ownership Fixes.esp
[FE:004] TMR_GlitchfinderAIO.esm
[FE:005] FlickerFixer-eXofied.esl
[FE:006] GCM_DLC_Far_Harbor.esl
[FE:007] BakaFramework.esm
[FE:008] UnassignmentFix.esl
[FE:009] SSTMinutemanWatchtowers.esl
