[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     DLCUltraHighResolution.esm
[08]     ccrzrfo4001-tunnelsnakes.esm
[09]     cczsefo4002-smanor.esm
[0A]     Unofficial Fallout 4 Patch.esp
[0B]     WorkshopFramework.esm
[0C]     XDI.esm
[0D]     AAF.esm
[0E]     TacticalReload.esm
[0F]     Homemaker.esm
[10]     CROSS_CosmeticFramework.esm
[11]     Damage Threshold.esm
[12]     Gunners Overhaul 1.1.esm
[13]     TrueStormsFO4.esm
[14]     SS2.esm
[15]     SS2_XPAC_Chapter2.esm
[16]     FlirtyCommonwealth.esp
[17]     FlirtyCommonwealthFemale.esp
[18]     Mosin.esp
[19]     VertibirdReplacer.esp
[1A]     Glowing Eyes.esp
[1B]     ANiceOakTree Hairs.esp
[1C]     Max Performance - All Interiors - All DLC.esp
[1D]     Clarity.esp
[1E]     RailroadRedone.esp
[1F]     FogOut.esp
[20]     MutilatedDeadBodies.esp
[21]     Convenient Bridges.esp
[22]     Raider Children.esp
[23]     BDR - BoSDoneRight.esp
[24]     TCDOverlays.esp
[25]     TU3SD4Y'S Fallout 76 Watchtowers REDUX.esp
[26]     TrainBar.esp
[27]     Eli_Armour_Compendium.esp
[28]     ECO.esp
[29]     WorkshopsConnectedR.esp
[2A]     Reverb and Ambiance Overhaul.esp
[2B]     DogmeatHelmetsAndHats.esp
[2C]     ZombieWalkers.esp
[2D]     ImmersiveScrapping_SeasonPass.esp
[2E]     RaiderOverhaul.esp
[2F]     Realistic Shotguns.esp
[30]     GS Lever Action Shotgun.esp
[31]     HiPolyFaces.esp
[32]     Guards.esp
[33]     RagdollCollision.esp
[34]     PreWarSafes.esp
[35]     ClassicGhoulRace2022.esp
[36]     Some Assembly Required.esp
[37]     Lowered Drawbridges.esp
[38]     Diamond City Enhanced.esp
[39]     GhoulBlood.esp
[3A]     Live Dismemberment - Brutal.esp
[3B]     DiamondCityAmbience.esp
[3C]     More Smarter Companions Mod.esp
[3D]     Minutemen Supply Caches.esp
[3E]     PlaneWreck.esp
[3F]     Backpacks of the Commonwealth.esp
[40]     MilitarizedMinutemen.esp
[41]     Mercenary.esp
[42]     Minuteman Watchtowers.esp
[43]     MobiusModding_NewLaserMusket.esp
[44]     female_player_soldier_fix_robot.esp
[45]     M1Garand.esp
[46]     M1Garand-2xDMG.esp
[47]     Gasmask Fix.esp
[48]     Companion Infinite Ammo.esp
[49]     Crimsomrider's 1950s Feminine Outfits.esp
[4A]     Better_Notes.esp
[4B]     Publick Occurrences Expanded.esp
[4C]     Better_Settlement_Defence.esp
[4D]     CROSS_Techmask.esp
[4E]     EAMR.esp
[4F]     TrueReporter.esp
[50]     Homemaker - Unlocked Institute Objects.esp
[51]     Homemaker - Streetlights Use Passive Power.esp
[52]     WorkshopPlus.esp
[53]     CriticalHitsOutsideofVATS.esp
[54]     AdditionalHairColors.esp
[55]     DaksCombatRifle.esp
[56]     10mmSMG.esp
[57]     MKIIGrenadeReplacer.esp
[58]     Chainsaw.esp
[59]     Chainsaw_LL.esp
[5A]     WastelandFashionBandanasBlindfolds.esp
[5B]     SSEX.esp
[5C]     Ladder.esp
[5D]     Realistic Crippled Limbs Effects No Autoheal.esp
[5E]     LooksMenu Customization Compendium.esp
[5F]     PinUpRedLipstick LMCC.esp
[60]     WastelandFashionHair.esp
[61]     TTOutfit.esp
[62]     Eli_AlecusRogueHD.esp
[63]     CROSS_Uni_Scarf.esp
[64]     CROSS_Cybernetics.esp
[65]     Rusty Face Fix.esp
[66]     LooksMenu.esp
[67]     Scopes.esp
[68]     DarkerNightsDetection.esp
[69]     TrueStormsFO4-FarHarbor.esp
[6A]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[6B]     DarkerNights.esp
[6C]     DarkerNights-FogOut.esp
[6D]     BlurKillerComplete.esp
[6E]     BetterNightVision.esp
[6F]     Tougher Vertibirds.esp
[70]     CROSS_GoreCrits.esp
[71]     CROSS_GoreCrits_FarHarborPatch.esp
[72]     DX Commonwealth Shorts.esp
[73]     Sporty Underwear.esp
[74]     DX Vault Girl Shorts.esp
[75]     TCDM.esp
[76]     TCD.esp
[77]     MGRemesh.esp
[78]     BetterGenerators.esp
[79]     Better Weapon Scrap - Ultimate Edition.esp
[7A]     Consistent Power Armor Overhaul.esp
[7B]     MyCart_Biohazard.esp
[7C]     Brotherhood Power Armor Overhaul.esp
[7D]     PAMAP.esp
[7E]     WattzLaserGun.esp
[7F]     CMPA +200.esp
[80]     Defective_Synth.esp
[81]     dD-Enhanced Blood Basic.esp
[82]     Glowing Animals Emit Light.esp
[83]     IcebreakerCDO-Settlements.esp
[84]     Insignificant Object Remover.esp
[85]     LongRangeBulletHoles.esp
[86]     LooksMirror.esp
[87]     Lots More Female Hairstyles.esp
[88]     Lots More Male Hairstyles.esp
[89]     ChildrenofGoodneighbor.esp
[8A]     Child Posters.esp
[8B]     AzarPonytailHairstyles.esp
[8C]     RaiderArmorBuff.esp
[8D]     Scavver's Backpacks.esp
[8E]     Atom Cats CPAO Patch.esp
[8F]     Some Assembly Required_Soft Patch.esp
[90]     TrueStormsFO4-GlowingSeaExtraRads.esp
[91]     TrueStormsFO4-FarHarborExtraRads.esp
[92]     TrueStormsFO4-EarlierSunsetsFH.esp
[93]     TrueStormsFO4-EarlierSunsets.esp
[94]     DX_Vault_111_Outfit.esp
[95]     ImmersiveVendors.esp
[96]     ShellRain.esp
[97]     DLCAmmoScrounger.esp
[98]     DiverseChildren.esp
