[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccswkfo4001-astronautpowerarmor.esm
[08]     cczsef04001-bhouse.esm
[09]     cctosfo4001-neosky.esm
[0A]     cczsefo4002-smanor.esm
[0B]     cctosfo4002_neonflats.esm
[0C]     HUDFramework.esm
[0D]     TacticalReload.esm
[0E]     T6M_BurstFireFramework.esm
[0F]     XDI.esm
[10]     SettlementKeywords.esm
[11]     WorkshopFramework.esm
[12]     ProjectMojave.esm
[13]     CreateFollowers.esm
[14]     CWWorkshopMaster.esm
[15]     Eisenwolfs Legacy.esm
[16]     EthreonMasterPlan.esm
[17]     Homemaker.esm
[18]     SM500-Centre de Recrutement.esm
[19]     Snap'n Build.esm
[1A]     Commonwealth_Spartan_Redux.esm
[1B]     ProjectHelljumper.esm
[1C]     Retro_Style.esm
[1D]     AdditionalAmmoTypes.esm
[1E]     CUPAPP.esm
[1F]     MutantMenagerie.esm
[20]     MutantMenagerie_GrilledTurkey.esm
[21]     LobotomitePack.esm
[22]     CleanMySettlement.esm
[23]     OP_Workshop.esp
[24]     Seasons.esm
[25]     TrueStormsFO4.esm
[26]     PrivateContract.esp
[27]     GunnerHitSquad.esp
[28]     EnclaveRemnants.esp
[29]     sectorv.esp
[2A]     RustDevilRedux.esp
[2B]     VRR Containers.esp
[2C]     Liga.esp
[2D]     3dscopes.esp
[2E]     ANiceOakTree Hairs.esp
[2F]     BDO Hair.esp
[30]     FF7R.esp
[31]     MiscHairstyle.esp
[32]     Nodas_EquipmentRecycler.esp
[33]     RecruitableSettlers.esp
[34]     RecruitableSettlersFH.esp
[35]     Thematic and Practical.esp
[36]     Vault-Tec Workshop Overhaul Redux.esp
[37]     Vendor.esp
[38]     ManufacturingExtended.esp
[39]     VzenVendingMachine.esp
[3A]     Fallout 4 Linked Storage Containers.esp
[3B]     Conquest.esp
[3C]     Cho1-Workshop-Framework-stuff.esp
[3D]     AppalachianImports.esp
[3E]     WorkshopPlus.esp
[3F]     SettlementMenuManager.esp
[40]     Vault88 - Essentials.esp
[41]     cVc Dead Wasteland 6.esp
[42]     VtawWardrobe7.esp
[43]     VtawWardrobe8.esp
[44]     VtawWardrobe9.esp
[45]     Clothes Pack 5 by DonEb14n.esp
[46]     TCS sportswear.esp
[47]     AmericaRising-GearOfTheEnclave.esp
[48]     Eli_Armour_Compendium - Copy.esp
[49]     Eli_Armour_Compendium.esp
[4A]     Gunmetal-Clothing-Variaty.esp
[4B]     Mark V[B] Armory.esp
[4C]     LooksMenu Customization Compendium.esp
[4D]     LooksMenu.esp
[4E]     The Eyes Of Beauty.esp
[4F]     SKKVertibirdWorldTravel.esp
[50]     SKKGlobalStashScrapping.esp
[51]     ToggleFanning.esp
[52]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[53]     Be Exceptional.esp
[54]     ESPExplorerFO4.esp
[55]     GCM.esp
[56]     HumblePerksPack.esp
[57]     Hunter of the Commonwealth.esp
[58]     [ARR] FallEvil - Mega Zombie Pack.esp
[59]     murderquesttest.esp
[5A]     Grenade Timer Overhaul.esp
[5B]     Flashy_PersonalEssentials.esp
[5C]     Configurable Artillery.esp
[5D]     _00Stingray.esp
[5E]     Enclave-X02.esp
[5F]     Hellfirenew.esp
[60]     JA_F76.esp
[61]     powerarmort49.esp
[62]     SkyrimInspiredPowerArmor.esp
[63]     SovietPowerArmor.esp
[64]     SubmersiblePowerArmorRedux.esp
[65]     The Space Marine.esp
[66]     UltracitePA.esp
[67]     40K Working1.esp
[68]     AK74M.esp
[69]     AutoMines.esp
[6A]     BullpupR91.esp
[6B]     ColonialMarinesWeapons.esp
[6C]     CombinedArmsNV.esp
[6D]     CROSS_PlasRail.esp
[6E]     DOOMMerged.esp
[6F]     ElMudoStore.esp
[70]     GrenadeExpansionPackChinaLakePatch.esp
[71]     M2Shotgun.esp
[72]     MisriahArmory.esp
[73]     MK18.esp
[74]     Mk41GyrojetHMG.esp
[75]     Moddable Plasma Caster.esp
[76]     Peppershaker.esp
[77]     Rangemaster.esp
[78]     SelectRapidMG.esp
[79]     SelectShotgun.esp
[7A]     SKS.esp
[7B]     StoutGun.esp
[7C]     Wana_SA58.esp
[7D]     Zanthir_TasteOfBlues.esp
[7E]     Custom Legendary Modifications Remade.esp
[7F]     KSHairdos_oel.esp
[80]     battletech.esp
[81]     Master Chief Companion.esp
[82]     Noble Team Companions.esp
[83]     PersonalGuard.esp
[84]     ServoSkulls.esp
[85]     sisterofbattle.esp
[86]     th1nkEyebot.esp
[87]     Mark V[B] Redux.esp
[88]     MjolnirMKVB.esp
[89]     octi_taticaloutfit.esp
[8A]     ProjectHelljumper.esp
[8B]     Rakshasa Armory.esp
[8C]     Scavvers of the Commonwealth.esp
[8D]     TNR Shoulder Lamp.esp
[8E]     SKKMobileWorkshop.esp
[8F]     AA Subways of the Commonwealth.esp
[90]     ECV_Remnants.esp
[91]     Galac-TactREDUX.esp
[92]     MercsAndMusic.esp
[93]     haxewFightingArenas.esp
[94]     NukaWorldRedRocketEx.esp
[95]     GlowstickRedux_simple_100.esp
[96]     GlowstickRedux_simple_200.esp
[97]     0_Vault120.esp
[98]     LimaOutpost.esp
[99]     Garmin_Foretrex_901.esp
[9A]     UndergroundHideout.esp
[9B]     AirshipHome.esp
[9C]     AtlasSummit.esp
[9D]     GR123AircraftCarrier.esp
[9E]     RTBunker.esp
[9F]     TDOW_LC.esp
[A0]     UndergroundHideout-Basement.esp
[A1]     SterlingSMG.esp
