[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     XDI.esm
[0A]     HUDFramework.esm
[0B]     WorkshopFramework.esm
[0C]     PANPC.esm
[0D]     MutantMenagerie.esm
[0E]     MutantMenagerie_FarHarbor.esm
[0F]     SouthOfTheSea.esm
[10]     SS2.esm
[11]     SS2_XPAC_Chapter2.esm
[12]     DamnApocalypse_CORE.esm
[13]     Gunners Overhaul 1.1.esm
[14]     MutantMenagerie_NukaWorld.esm
[15]     PACE.esm
[16]     Vivid Fallout - All in One - Best Choice.esp
[17]     Better VATS - 0.75.esp
[18]     Better Perks.esp
[19]     DamnApocalypse_Loot.esp
[1A]     BLD-AllWeaponPatch.esp
[1B]     PiperCaitCurieDialogueOverhaul.esp
[1C]     Boston Natural Surroundings.esp
[1D]     MoreUniques.esp
[1E]     Unique NPCs.esp
[1F]     Unique NPCs - Creatures and Monsters.esp
[20]     Unique NPCs - Creatures and Monsters - NonLore.esp
[21]     Armorsmith Extended.esp
[22]     Hunkered Down.esp
[23]     Better Locational Damage.esp
[24]     Better Locational Damage - Ghoul Edition.esp
[25]     Better Landscape Grass.esp
[26]     Better Locational Damage - DLC_WWorkshop.esp
[27]     Better Explosives Redux.esp
[28]     Better Locational Damage - DLC_Far_Harbor.esp
[29]     Better Locational Damage - DLC_Automatron.esp
[2A]     BLD - Leveled Lists - DLC.esp
[2B]     RailwayPistol.esp
[2C]     LooksMenu.esp
[2D]     detailedferalghouls.esp
[2E]     3dscopes-replacer.esp
[2F]     Fatigue.esp
[30]     LooksMenu Customization Compendium.esp
[31]     FirstPersonViewableItemsExpanded.esp
[32]     RedWave3.esp
[33]     3DNPC_FO4.esp
[34]     RailroadRedone.esp
[35]     Ketaros_Treasures.esp
[36]     GaussRevolver.esp
[37]     DamnApocalypse_PowerArmor.esp
[38]     SuperMutantRedux.esp
[39]     GoodneighborExpanded.esp
[3A]     DCVendorOverhaulAIO.esp
[3B]     MojaveImports.esp
[3C]     True Legendary Enemies.esp
[3D]     Better Locational Damage - DLC_Nuka_World.esp
[3E]     22LR_SilentPistol_ENG.esp
[3F]     woodysWastelandStuff.esp
[40]     SettlementMenuManager.esp
[41]     GrafsSecurityFences.esp
[42]     QuazRadioModelReplacer.esp
[43]     Altyn Assault Helmet.esp
[44]     Metro Gas Masks.esp
[45]     RadiantBirdsv05.esp
[46]     TrueGrass.esp
[47]     BOREALIS Grasses.esp
[48]     Crows&Creatures_V1.esp
[49]     SS2WastelandReconstructionKit.esp
[4A]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[4B]     NAC.esp
[4C]     NAC X - No Snow Under the Rooof - Patch.esp
[4D]     Tactical Flashlights.esp
[4E]     Tactical Flashlights - Settings.esp
[4F]     Synth Overhaul.esp
[50]     AGNISNikaCola01.esp
[51]     Raider Children.esp
[52]     Wasteland Illumination.esp
[53]     RaiderOverhaul.esp
[54]     SuperMutantRedux_ArmorSmithExtended.esp
[55]     CombatZoneRestored.esp
[56]     TrainBar.esp
[57]     DeadAirplane.esp
[58]     CrimeTown.esp
[59]     gnEdits.esp
[5A]     QuazVehicleOverhaul.esp
[5B]     SS2Extended.esp
[5C]     Locky Bastard.esp
[5D]     Hunter of the Commonwealth.esp
[5E]     AGNISNikaCola01-XDI patch.esp
[5F]     DT_GunnerOutfitPack.esp
[60]     ImmersiveAnimationFramework.esp
[61]     DamnApocalypse_IAF.esp
[62]     Mama Murphys Chair Redone.esp
[63]     ImmersivePipboyRadio.esp
[64]     CBBE.esp
[65]     More Varied Loading Screens.esp
[66]     Faded Glory - Soundtrack Expansion.esp
[67]     CompanionStatus.esp
[68]     AzarPonytailHairstyles.esp
[69]     OCDecorator - No Experience.esp
[6A]     OCDecorator.esp
[6B]     OCDecoratorDLC.esp
[6C]     OCDispenser.esp
[6D]     DamnApocalypse_PA_AWKCR.esp
[6E]     DamnApocalypse_Loot_BLD.esp
[6F]     Ketaros_World.esp
[70]     DCGuard_Overhaul.esp
[71]     PlaneWreck.esp
[72]     TU3SD4Y'S Commonwealth Responders.esp
[73]     Boston Pirate Radio.esp
[74]     EveryonesBestFriend.esp
[75]     SCM.esp
[76]     BetterSettlers.esp
[77]     W.A.T.Minutemen.esp
[78]     BLD - AI Tweaks.esp
[79]     Ambient Wasteland.esp
[7A]     DTG_LeveledListIntegration.esp
[7B]     LR_Motorcycle.esp
[7C]     UniqueUniques.esp
[7D]     Immersive Fallout (DLC).esp
[7E]     American180nv.esp
[7F]     smmg.esp
[80]     Backpacks of the Commonwealth.esp
[81]     SS2_FDK_TinyLiving.esp
[82]     BetterCompanions.esp
[83]     3DNPC_FO4Settler.esp
[84]     LR_LoneWandererNukaWorld.esp
[85]     ABundleofTape.esp
[86]     InsideJobs.esp
[87]     Inside_Jobs_V4.01-Small_Fixes.esp
[88]     Eli_Armour_Compendium.esp
[89]     UFOCrashSite.esp
[8A]     stumbleuponinteriors.esp
[8B]     Ketaros_MissingMags.esp
[8C]     F4NVServiceRifleRedux.esp
[8D]     3dscopes-replacer-servicerifle.esp
[8E]     BLD-UF4P.esp
[8F]     Better Chems.esp
[90]     SVT40SkinPacksAllABoT.esp
[91]     WorkshopPlus.esp
[92]     M1GarandSkinPacksVol1ABoT.esp
[93]     Flashy_CrimeAndPunishment_Kidnapping_Addon.esp
[94]     Zapgun.esp
[95]     CourserCrusher.esp
