[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccswkfo4001-astronautpowerarmor.esm
[08]     XDI.esm
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     SouthOfTheSea.esm
[0C]     CUPAPP.esm
[0D]     PANPC.esm
[0E]     PACE.esm
[0F]     MutantMenagerie.esm
[10]     CWPointLookoutFO4.esm
[11]     TrueStormsFO4.esm
[12]     Unofficial Fallout 4 Patch.esp
[13]     DCGuard_Overhaul.esp
[14]     DiamondNewVendors.esp
[15]     GoodneighborExpanded.esp
[16]     4estGimp - Misc Settlement Blueprint Installer.esp
[17]     AnimatedCandles.esp
[18]     GCM.esp
[19]     CheatTerminal.esp
[1A]     3dscopes.esp
[1B]     Search&DestroyFixed.esp
[1C]     Realistic_conversations.esp
[1D]     ImmersiveGenericDialogues.esp
[1E]     IcebreakerCDO-Piper.esp
[1F]     Locky Bastard.esp
[20]     IH_LV_Cars_Have_loot.esp
[21]     LootableCrates.esp
[22]     LootableCrates MergedDLCs.esp
[23]     SKKRESystemManager.esp
[24]     ESPExplorerFO4.esp
[25]     Immersive HUD.esp
[26]     Guards.esp
[27]     GunnerFaceVariety.esp
[28]     InstitWeapPosit.esp
[29]     LooksMenu.esp
[2A]     LooksMenu Customization Compendium.esp
[2B]     KSHairsFemsheppingRadbeetle.esp
[2C]     AzarPonytailHairstyles.esp
[2D]     KSHairdos.esp
[2E]     llamaCompanionHeatherv2.esp
[2F]     TinaDeLucaSettlerAIVoiced.esp
[30]     3DNPC_FO4.esp
[31]     3DNPC_FO4_DLC.esp
[32]     3DNPC_FO4Settler.esp
[33]     Children of Ug Qualtoth.esp
[34]     OldTimeReligion.esp
[35]     MaxwellsWorl.esp
[36]     CSEPAllAmericans.esp
[37]     CSEPBountyMod.esp
[38]     LimaOutpost.esp
[39]     CROSS_GoreCrits.esp
[3A]     WattzLaserGun.esp
[3B]     Remington700.esp
[3C]     McMillanCS5.esp
[3D]     L96A1.esp
[3E]     MK18.esp
[3F]     1CAS_ServiceRifle.esp
[40]     SigMCX.esp
[41]     FnScar.esp
[42]     BH_MCX_Spear.esp
[43]     AAC_HoneyBadger.esp
[44]     RU556.esp
[45]     RU556Armouryprojectv3.esp
[46]     APC9.esp
[47]     M1A.esp
[48]     CombinedArmsNV.esp
[49]     CombinedArmsEXPack.esp
[4A]     CorvalhoWidowShotgun.esp
[4B]     M2Agency.esp
[4C]     Mossberg500.esp
[4D]     M2_Flamethrower_2.2.esp
[4E]     9mmPistol.esp
[4F]     Glock19x.esp
[50]     DesertEagleNV.esp
[51]     HKUSP9mm.esp
[52]     FOrigin12.esp
[53]     Ozzys_M4_Platform.esp
[54]     VD_SIGMCXVirtus.esp
[55]     WeaponModFixes-GOTY.esp
[56]     EquilibriumWeapons.esp
[57]     Better Explosives Redux.esp
[58]     M1928A1.esp
[59]     F4NVServiceRifleRedux.esp
[5A]     More_Clothes_Textures.esp
[5B]     Boonie Hats.esp
[5C]     Eli_Armour_Compendium.esp
[5D]     Eli_Armour Compendium NPC Extra.esp
[5E]     PMC_NVG.esp
[5F]     PMC Operators Pack.esp
[60]     BOS_overhaul.esp
[61]     Metro Gas Masks.esp
[62]     Altyn Assault Helmet.esp
[63]     CROSS_Jetpack.esp
[64]     Tactical Flashlights.esp
[65]     FieldScribeBackpack.esp
[66]     Backpacks of the Commonwealth.esp
[67]     Enclave-X02.esp
[68]     EnclaveX02.esp
[69]     powerarmort49.esp
[6A]     SubmersiblePowerArmorRedux.esp
[6B]     NoSharedDogmeatTemplate.esp
[6C]     BetterCompanions.esp
[6D]     CF_AtomicWarlord.esp
[6E]     AtomsGloryThreads.esp
[6F]     Radical.esp
[70]     Raider Gang Extended NPC (Fixed & Cleaned).esp
[71]     RaiderOverhaul.esp
[72]     SuperMutantRedux.esp
[73]     AVBGuns.esp
[74]     DT_GunnerOutfitPack.esp
[75]     DTG_LeveledListIntegration.esp
[76]     GhoulBlood.esp
[77]     [ARRETH] FGEP-DE.esp
[78]     WestTekTacticalOptics.esp
[79]     TAC.esp
[7A]     W.A.T.Minutemen.esp
[7B]     MilitarizedMinutemen.esp
[7C]     MilitarisedMinutemen_PatchesAddon.esp
[7D]     Synth Overhaul.esp
[7E]     BetterSettlers.esp
[7F]     FO4 NPCs Travel.esp
[80]     Diamond City Guards REDUX.esp
[81]     Jetpacks FAO.esp
[82]     CommonwealthChooksAndBunnies.esp
[83]     JSMarcey.esp
[84]     VisibleCompanionAffinity.esp
[85]     DeadlierDeathclaws.esp
[86]     PowerArmorHoarder.esp
[87]     EFF.esp
[88]     FunctionalDisplays.esp
[89]     Hunter of the Commonwealth.esp
[8A]     Campsite.esp
[8B]     Flashy_CommonwealthFishing.esp
[8C]     Flashy_CommonwealthFishingFarHarborAddon.esp
[8D]     IWMacCready.esp
[8E]     IWDesdemona.esp
[8F]     PD_LowerWeapon.esp
[90]     ASEFarHarbor.esp
[91]     PWR.esp
[92]     ManufacturingExtended.esp
[93]     ManufacturingExtendedFH.esp
[94]     Thematic and Practical.esp
[95]     Thematic and Practical - DLC.esp
[96]     GruffyddsSignsAndPosters.esp
[97]     woodysWastelandStuff.esp
[98]     Weapon Rack Extended.esp
[99]     WareHouseExt.esp
[9A]     cVc Dead Wasteland 6.esp
[9B]     cVc Dead Wasteland 6 DLC.esp
[9C]     cVc Dead Wasteland 6 DLC2.esp
[9D]     cVc Dead Wasteland 6 DLC3.esp
[9E]     Science Kit.esp
