[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     XDI.esm
[0A]     WorkshopFramework.esm
[0B]     HUDFramework.esm
[0C]     Homemaker.esm
[0D]     AAF.esm
[0E]     Loads.esm
[0F]     VotWMaster.esm
[10]     Snap'n Build.esm
[11]     WeaponsFramework.esm
[12]     TacticalReload.esm
[13]     SettlementKeywords.esm
[14]     SS2.esm
[15]     SS2_XPAC_Chapter2.esm
[16]     Games.esm
[17]     BarstoolGames.esm
[18]     NewCalibers.esp
[19]     TortureDevices.esm
[1A]     Devious Devices.esm
[1B]     AllSetsExtended.esp
[1C]     AGM_DLCwithLOD.esp
[1D]     SKKCombatStalkers.esp
[1E]     g2m_Workshop_Nexus.esp
[1F]     SKKRESystemManager.esp
[20]     REAPER.esp
[21]     RussianAssaultPack.esp
[22]     SKKSettlementAttackSystem.esp
[23]     SettlementMenuManager.esp
[24]     AA HotC - Standalone - SE.esp
[25]     VtawWardrobe8.esp
[26]     Clothes Pack 4 by DonEb14n.esp
[27]     Clothes Pack 5 by DonEb14n.esp
[28]     AkaSinger.esp
[29]     AkaSingersWardrobe.esp
[2A]     Louis Vuitton Platform Boots V4.esp
[2B]     ShingenMarkV.esp
[2C]     Genjiroh.esp
[2D]     EnclaveX02.esp
[2E]     The Eyes Of Beauty.esp
[2F]     CROSS_GoreCrits.esp
[30]     LooksMirror.esp
[31]     ImmersiveVendors.esp
[32]     OCDecorator.esp
[33]     OCDecoratorDLC.esp
[34]     GrafsSecurityFences.esp
[35]     SS2WastelandReconstructionKit.esp
[36]     SS2_CityPlanPack_RiseOfTheCommonwealth.esp
[37]     SavageCabbage_Animations.esp
[38]     THPoses.esp
[39]     HoloTime.esp
[3A]     EasyHacking.esp
[3B]     KSHairdos.esp
[3C]     ShadAnimations.esp
[3D]     ShadAnimationsDI.esp
[3E]     Miran Holotapes.esp
[3F]     Miran Reels.esp
[40]     Capri Cavanni Holotapes.esp
[41]     Capri Cavanni Reels.esp
[42]     Emily Grey Holotapes.esp
[43]     Emily Grey Reels.esp
[44]     Riley Steele Holotapes.esp
[45]     Riley Steele Reels.esp
[46]     Ashlyn Rae Holotapes.esp
[47]     Ashlyn Rae Reels.esp
[48]     Ella Hughes Holotapes.esp
[49]     Ella Hughes Reels.esp
[4A]     Dakota Skye Holotapes.esp
[4B]     Dakota Skye Reels.esp
[4C]     BunnyButt Holotapes.esp
[4D]     Bunnybutt Reels.esp
[4E]     Jesse Jane Holotapes.esp
[4F]     Jesse Jane Reels.esp
[50]     Bailey Jay Holotapes.esp
[51]     Bailey Jay Reels.esp
[52]     THBrows.esp
[53]     LunaxJames Holotapes.esp
[54]     LunaxJames Reels.esp
[55]     Elsa Jean Holotapes.esp
[56]     Elsa Jean Reels.esp
[57]     MyCherryCrush Reels.esp
[58]     Mycherrycrush Holotapes.esp
[59]     Lupe Fuentes Holotapes.esp
[5A]     Lupe Fuentes Reels.esp
[5B]     Marsha May Reels.esp
[5C]     MarshaMay Holotapes.esp
[5D]     Settlement_Markers.esp
[5E]     [ARR] FallEvil - Zombie Dogs REVisited.esp
[5F]     Commonwealth Captives.esp
[60]     VIO_Strap-On.esp
[61]     OnaWealth.esp
[62]     KLPostersAdult.esp
[63]     personal paintings.esp
[64]     Thematic and Practical.esp
[65]     Thematic and Practical - DLC.esp
[66]     move that workbench!.esp
[67]     ASA.esp
[68]     3dscopes.esp
[69]     Armorsmith Extended.esp
[6A]     Weaponsmith Extended 2.esp
[6B]     CUYC_CleanUpYourCorpses.esp
[6C]     Unique NPCs.esp
[6D]     Unique NPCs - Creatures and Monsters.esp
[6E]     CombinedArmsNV.esp
[6F]     SuperMutantRedux.esp
[70]     OutcastsAndRemnants.esp
[71]     SuperMutantRedux_AE-WSE-VIS-G-Insanity_AIO_Patch.esp
[72]     CombinedArmsEXPack.esp
[73]     RaiderOverhaul.esp
[74]     Depravity.esp
[75]     AA FusionCityRising.esp
[76]     AA FusionCityRising - HotC.esp
[77]     Eli_Armour_Compendium.esp
[78]     W.A.T.Minutemen.esp
[79]     SS2Extended.esp
[7A]     Fusion Gun.esp
[7B]     GhoulBlood.esp
[7C]     [ARRETH] FGEP.esp
[7D]     ImmersiveScrapping_SeasonPass.esp
[7E]     advancedAITweaks.esp
[7F]     Vivid Weathers - FO4.esp
[80]     InstituteSettlements2.esp
[81]     Snappy_HouseK.esp
[82]     CheatTerminal.esp
[83]     VotWStarlightDriveIn.esp
[84]     Hard Legendary Giant Creatures.esp
[85]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[86]     CollectAllMiniGat.esp
[87]     MilitarizedMinutemen.esp
[88]     SS2_ForTheMinutemen.esp
[89]     BetterSettlers.esp
[8A]     CraftingFramework.esp
[8B]     RealComics.esp
[8C]     NSFW Comics.esp
[8D]     EroticArt.esp
[8E]     SS2_FDK_TinyLiving.esp
[8F]     GtN_SettlersatPlay.esp
[90]     SynthGirl Curie.esp
[91]     ASE_PerfPatch.esp
[92]     Glock86.esp
[93]     DOOMMerged.esp
[94]     powerarmort49.esp
[95]     ProjectValkyrie.esp
[96]     SkibsWeapons-REDUX.esp
[97]     WZXM4.esp
[98]     Vault-Tec Power Armor by NewerMind43 & Captain-Ultima.esp
[99]     WorkshopPlus.esp
[9A]     AA HotC - Standalone.esp
[9B]     SS2HappyTrails.esp
[9C]     WattzLaserGun.esp
[9D]     MakeYourOwnSynths.esp
