[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     DLCUltraHighResolution.esm
[08]     HUDFramework.esm
[09]     XDI.esm
[0A]     WorkshopFramework.esm
[0B]     ArmorKeywords.esm
[0C]     MutantMenagerie.esm
[0D]     MutantMenagerie_FarHarbor.esm
[0E]     SouthOfTheSea.esm
[0F]     DCGuard_Overhaul.esp
[10]     SS2.esm
[11]     SS2_XPAC_Chapter2.esm
[12]     SS2_XPAC_Chapter3.esm
[13]     EthreonMasterPlan.esm
[14]     Overlays.esm
[15]     Loads.esm
[16]     NewCalibers.esp
[17]     ProjectZeta.esm
[18]     ProjectMojave.esm
[19]     Homemaker.esm
[1A]     Robot Home Defence.esm
[1B]     Snap'n Build.esm
[1C]     TacticalReload.esm
[1D]     OVT.esp
[1E]     visiblecompanionaffinity.esp
[1F]     ImmersiveCleaning.esp
[20]     ValdacilsItemSorting-00-ValsPicks-NoDLCVersion-VanillaWeight.esp
[21]     SOTS.esp
[22]     Armorsmith Extended.esp
[23]     3dscopes.esp
[24]     Weaponsmith Extended 2.esp
[25]     AnyModAnyWeapon2.esp
[26]     SS2Extended.esp
[27]     FunctionalDisplays-Collectibles.esp
[28]     FunctionalDisplays.esp
[29]     FunctionalDisplays-MISC-VIS.esp
[2A]     Stm_DiamondCityExpansion.esp
[2B]     OutcastsAndRemnants.esp
[2C]     clothingoverhaul.esp
[2D]     MojaveImports.esp
[2E]     ImmersiveAnimationFramework.esp
[2F]     EnclaveFactionItems.esp
[30]     officersRevolver.esp
[31]     cVc Dead Wasteland 6.esp
[32]     Noble Team Companions.esp
[33]     WZXM4.esp
[34]     CorvalhoWidowShotgun.esp
[35]     GrenadeExpansionPack.esp
[36]     PA_Overmodded_Edition.esp
[37]     More Power Armour Mods.esp
[38]     PAMAP.esp
[39]     LtC_MaryJane.esp
[3A]     mk14.esp
[3B]     MK18.esp
[3C]     WattzLaserGun.esp
[3D]     ClassicSniper.esp
[3E]     ellen.esp
[3F]     ECV_Remnants.esp
[40]     RU556.esp
[41]     RU556Armouryprojectv3.esp
[42]     Galac-TactREDUX.esp
[43]     More Smarter Companions Mod.esp
[44]     CombinedArmsNV.esp
[45]     CombinedArmsEXPack.esp
[46]     GalactSpas-12.esp
[47]     MercsAndMusic.esp
[48]     GaussRevolver.esp
[49]     m2045magnumrevolverrifle.esp
[4A]     AK74M.esp
[4B]     SCAR-L.esp
[4C]     SigMCX.esp
[4D]     FCOM.esp
[4E]     FunctionalDisplays-Patch-DLC-ALL-VIS.esp
[4F]     FunctionalDisplays-AID-VIS-WI.esp
[50]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[51]     More Armor Slots - All Dlc.esp
[52]     ClothingOverhaulSP_XB1_PC.esp
[53]     Consistent Power Armor Overhaul.esp
[54]     Brotherhood of Steel Kit.esp
[55]     AzarPonytailHairstyles.esp
[56]     Factor.esp
[57]     NAC.esp
[58]     NAC-FH.esp
[59]     NAC-NW.esp
[5A]     LooksMenu Customization Compendium.esp
[5B]     LooksMenu.esp
[5C]     CBBE.esp
[5D]     SS2-Jampads2.esp
[5E]     SS2-PraRandomAddon.esp
[5F]     SS2_XDI Patch.esp
[60]     MP7.esp
[61]     HK_MP5.esp
[62]     GIAT_FAMAS.esp
[63]     Glock19x.esp
[64]     M1A.esp
[65]     3dscopes-m1a.esp
[66]     ReconPack.esp
[67]     3dscopes-reconpack.esp
[68]     3dscopes-ru556.esp
[69]     NanoSuit.esp
[6A]     ASVektor.esp
[6B]     3dscopes-vektor.esp
[6C]     More Power Armour Mods - Automatron.esp
[6D]     SS2-Jampads2_ImportsPatch.esp
[6E]     MW Basilisk.esp
[6F]     Wireless Power.esp
[70]     FusionGenerator.esp
[71]     [ARRETH] FGEP.esp
[72]     Gunner_Operator.esp
[73]     VtawWardrobe5.esp
[74]     VtawWardrobe4.esp
[75]     CROSS_Cybernetics.esp
[76]     PMC Operators Pack.esp
[77]     SynthPA.esp
[78]     TeslaRCW.esp
[79]     DCGuard_Overhaul-DCEPatch.esp
[7A]     VtawWardrobe1.esp
[7B]     More Durable Power Armor - 75%.esp
[7C]     MIA.esp
[7D]     InstitutePowerArmor.esp
[7E]     fn five-seven v3.0.esp
[7F]     Armament.esp
[80]     B259.esp
[81]     NoAffinityCooldown.esp
[82]     NoNegativeAffinity.esp
[83]     More Armor Slots.esp
[84]     GT_pipboy.esp
[85]     NanoSuit_AWKCR_AE.esp
[86]     More Armor Slots - Automatron.esp
[87]     More Armor Slots - Far Harbor.esp
[88]     More Armor Slots - Nuka World.esp
[89]     More Armor Slots - Vault-Tec Workshop.esp
[8A]     Mark V[B] Armory.esp
[8B]     Kerrigan.esp
[8C]     KerriganColorChange.esp
[8D]     KerriganGlasses.esp
[8E]     Loads of Ammo - Leveled Lists.esp
[8F]     3dscopes-classicsniper.esp
[90]     BattleRifle.esp
[91]     3dscopes-g67.esp
[92]     DD_bleu_Ump_Extreme_Lore_friendly_edition.esp
[93]     3dscopes-ump.esp
[94]     3dscopes-wattz.esp
[95]     WestTekTacticalOptics.esp
[96]     nikkivalentine.esp
[97]     mrs hancock.esp
[98]     3startesri.esp
[99]     no_affinity_cooldown.esp
[9A]     Ev_CPA10.esp
[9B]     EV_CPA10_LL.esp
[9C]     FreedomSuit.esp
[9D]     DX_NaughtySecretary.esp
[9E]     KSHairdos.esp
[9F]     EFF.esp
[A0]     Companion Infinite Ammo and Unbreakable Power Armour.esp
[A1]     C_VWAS.esp
