[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     XDI.esm
[08]     Unofficial Fallout 4 Patch.esp
[09]     HUDFramework.esm
[0A]     WorkshopFramework.esm
[0B]     SettlementKeywords.esm
[0C]     Endless Warfare.esm
[0D]     InstituteTechnologyOverhaul.esm
[0E]     AdditionalAmmoTypes.esm
[0F]     TacticalReload.esm
[10]     3dscopes.esp
[11]     PersistentVolumeSliders.esp
[12]     QuickTrade.esp
[13]     RepublicArmoury.esp
[14]     Plasma Cycler.esp
[15]     SprintStutterRemoverWithExtras.esp
[16]     SettlementMenuManager.esp
[17]     WmkActiveEffects.esp
[18]     CriticalHitsOutsideofVATS.esp
[19]     CheatTerminal.esp
[1A]     Lasers Have No Recoil.esp
[1B]     StartMeUp.esp
[1C]     StartMeUpNukaWorldPatch.esp
[1D]     ManualReload.esp
[1E]     Automag.esp
[1F]     10mmRevolver.esp
[20]     10mmSMG.esp
[21]     SigSauer127.esp
[22]     127mmSMG.esp
[23]     9mmPistol.esp
[24]     9x39Project.esp
[25]     CollectAllMiniGat.esp
[26]     AA12.esp
[27]     ACR-W17.esp
[28]     AER15.esp
[29]     AK74M.esp
[2A]     AKMnv.esp
[2B]     AKeVolk.esp
[2C]     AQUILA.esp
[2D]     AR70 Assault Rifle.esp
[2E]     ASH127.esp
[2F]     Quad_Accelerator.esp
[30]     AX50.esp
[31]     L96A1.esp
[32]     ConceptPlasma.esp
[33]     M2Agency.esp
[34]     Ak5C.esp
[35]     AlienAssaultRifle.esp
[36]     American180nv.esp
[37]     PoliceWeaponPack.esp
[38]     ArcWelder.esp
[39]     Archimedes-II.esp
[3A]     ArdentBlade.esp
[3B]     AutoMines.esp
[3C]     BH_MCX_Spear.esp
[3D]     APC9.esp
[3E]     SPR300.esp
[3F]     GS Benelli M3S90.esp
[40]     GS Beretta PX4.esp
[41]     SlowTime.esp
[42]     BullpupBozar.esp
[43]     officersRevolver.esp
[44]     CROSS_PlasRail.esp
[45]     CROSS_RugerMkV.esp
[46]     DP_CaravanShotgun.esp
[47]     CazadorML.esp
[48]     ChiappaTripleThreat.esp
[49]     ChineseLaserRevolver.esp
[4A]     Colt6520.esp
[4B]     Colt Python.esp
[4C]     Python.esp
[4D]     65SeriesPistols.esp
[4E]     CombinedArmsNV.esp
[4F]     CombinedArmsEXPack.esp
[50]     multiplecraft.esp
[51]     CustomMossberg590A1.esp
[52]     ClassicSniper.esp
[53]     DOOMMerged.esp
[54]     smmg.esp
[55]     WD_44.esp
[56]     Quad_Element.esp
[57]     Elysium.esp
[58]     EPRP.esp
[59]     Escape from Boston - M200 Intervention.esp
[5A]     Escape from Boston - SRSA2.esp
[5B]     Escape from Boston - Springfield M14.esp
[5C]     Factor.esp
[5D]     Fallschirmjagergewehr.esp
[5E]     fn five-seven v3.0.esp
[5F]     FnScar.esp
[60]     FNX45.esp
[61]     Reinforcements.esp
[62]     FOrigin12.esp
[63]     Quad_Fusillade.esp
[64]     Fusion Gun.esp
[65]     GIAT_FAMAS.esp
[66]     MP40.esp
[67]     Glock19x.esp
[68]     Glock86.esp
[69]     GreaseGunSMG.esp
[6A]     oDo_GunTraits.esp
[6B]     CAWS.esp
[6C]     G3Family.esp
[6D]     HKUSP9mm.esp
[6E]     HK XM8.esp
[6F]     HsProduktVhs2.esp
[70]     HRP_Mk23.esp
[71]     G36Complex.esp
[72]     HK_MP5.esp
[73]     MP7.esp
[74]     HK_UMP.esp
[75]     HuntingRevolver.esp
[76]     HuntingShotgun.esp
[77]     DesertEagleNV.esp
[78]     ImiGalil.esp
[79]     ImiUzi.esp
[7A]     InstituteTechnologyOverhaul - FULL.esp
[7B]     Mac10.esp
[7C]     SV-98.esp
[7D]     Jericho 941.esp
[7E]     Krebs.esp
[7F]     Karma-45.esp
[80]     Kbar-32.esp
[81]     NV4.esp
[82]     KrissVector.esp
[83]     LAER.esp
[84]     AranLaserCarbine.esp
[85]     M203.esp
[86]     M1Garand.esp
[87]     M1014.esp
[88]     M1928A1.esp
[89]     M2045MagnumRevolverRifle.esp
[8A]     GatlingRifle.esp
[8B]     MA37.esp
[8C]     MG42.esp
[8D]     mk14.esp
[8E]     MK18.esp
[8F]     MWIIChimera.esp
[90]     MTs255.esp
[91]     MWAN94.esp
[92]     MWM91.esp
[93]     MWMpapa5.esp
[94]     MWRam7.esp
[95]     MWStriker.esp
[96]     MWAUG.esp
[97]     MW Basilisk.esp
[98]     AAlpha12.esp
[99]     MWM19.esp
[9A]     MWIIM4.esp
[9B]     Winters_FJX-Imperium.esp
[9C]     Winters_ISO-Hemlock.esp
[9D]     MWIILimax.esp
[9E]     Schotel22.esp
[9F]     MWM4.esp
[A0]     RailwayPistol.esp
[A1]     MisriahArmory.esp
[A2]     MisriahArmoryExtended.esp
[A3]     Mosin.esp
[A4]     Mossberg500.esp
[A5]     F4NV-N99.esp
[A6]     NVUMP.esp
[A7]     OTs33Pernach.esp
[A8]     PlasmaDefenderStandalone.esp
[A9]     PL-14.esp
[AA]     Jackhammer.esp
[AB]     BullpupR91.esp
[AC]     ESPExplorerFO4.esp
[AD]     PPCWeaponMod.esp
[AE]     Reload Sounds.esp
[AF]     Quad_RAWLauncher.esp
[B0]     PulseRifle.esp
[B1]     RPD.esp
[B2]     RU556.esp
[B3]     REAPER.esp
[B4]     Recharger.esp
[B5]     remington 700.esp
[B6]     RemingtonM11.esp
[B7]     EG7.esp
[B8]     Skb_RiflesRebirth.esp
[B9]     RugerMini14.esp
