[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccswkfo4001-astronautpowerarmor.esm
[08]     cczsef04001-bhouse.esm
[09]     cctosfo4001-neosky.esm
[0A]     Unofficial Fallout 4 Patch.esp
[0B]     XDI.esm
[0C]     HUDFramework.esm
[0D]     WorkshopFramework.esm
[0E]     TrueStormsFO4.esm
[0F]     MutantMenagerie.esm
[10]     MutantMenagerie_FarHarbor.esm
[11]     MutantMenagerie_NukaWorld.esm
[12]     CWPointLookoutFO4.esm
[13]     MutantMenagerie_PointLookout.esm
[14]     NPCScaling.esm
[15]     DCGuard_Overhaul.esp
[16]     ProjectMojave.esm
[17]     SS2.esm
[18]     SS2_XPAC_Chapter2.esm
[19]     Droids of the Commonwealth.esm
[1A]     Droids of the Commonwealth - Thermal Edition.esm
[1B]     CompanionIvy.esm
[1C]     InstituteTechnologyOverhaul.esm
[1D]     spacefiddle_Mastermind-Robot-Provisioners.esp
[1E]     LooksMenu.esp
[1F]     LooksMenu Customization Compendium.esp
[20]     Merged Fixes.esp
[21]     Textures and Fixes.esp
[22]     CBBE.esp
[23]     WmkActiveEffects.esp
[24]     DroidStatWidgets.esp
[25]     Dank_LEO-MLE.esp
[26]     AER15.esp
[27]     Ak5C.esp
[28]     AK5CSkinPackAll.esp
[29]     AlienAssaultRifle.esp
[2A]     American180nv.esp
[2B]     ChinaLakeandHolorifle.esp
[2C]     CROSS_RugerMkV.esp
[2D]     EG7.esp
[2E]     G11.esp
[2F]     F4NVServiceRifleRedux.esp
[30]     LAER.esp
[31]     LAER Automatron Weapons.esp
[32]     LightsaberMod.esp
[33]     MisriahArmory.esp
[34]     Mk41GyrojetHMG.esp
[35]     MonkeyDepoTommy.esp
[36]     Quad_Element.esp
[37]     HexiSolarCannon.esp
[38]     HuntingRevolver.esp
[39]     RemoteExplosives.esp
[3A]     ESPExplorerFO4.esp
[3B]     seburoCX.esp
[3C]     Skb_RiflesRebirth.esp
[3D]     Skibs-IF88Redux.esp
[3E]     Wana_SA58.esp
[3F]     X12Plasmacaster.esp
[40]     CombinedArmsNV.esp
[41]     CombinedArmsEXPack.esp
[42]     PBW-LAER.esp
[43]     XM2010_SniperRifle_by_tooun.esp
[44]     HBT - Rifles Rebirth.esp
[45]     BH_MCX_Spear.esp
[46]     45autoPistol.esp
[47]     LString_Bow.esp
[48]     ClassicSniper.esp
[49]     REAPER.esp
[4A]     GIAT_FAMAS.esp
[4B]     DOOMMerged.esp
[4C]     Jackhammer.esp
[4D]     M2_Flamethrower_2.2.esp
[4E]     ACR-W17.esp
[4F]     BR77.esp
[50]     65SeriesPistols.esp
[51]     GaussRevolver.esp
[52]     LaserRevolver.esp
[53]     MTs255.esp
[54]     officersRevolver.esp
[55]     MG42.esp
[56]     BOCWNailGun.esp
[57]     PBW-PolicePistol.esp
[58]     TeslaCannonRedux.esp
[59]     ABundleofTape.esp
[5A]     M1GarandSkinPacksVol1ABoT.esp
[5B]     SVT40SkinPacksAllABoT.esp
[5C]     LeeEnfieldNo4MkI.esp
[5D]     LeeEnfieldNo4MkI Skin Pack Vol1.esp
[5E]     SKS.esp
[5F]     Tomacuzi9.esp
[60]     KellyMacabre.esp
[61]     BerettaM9FS.esp
[62]     BerettaM9FS_AnimationOverhaul.esp
[63]     WattzLaserGun.esp
[64]     M4k4rov - PPSh.esp
[65]     MGRemesh.esp
[66]     SelectMarksman.esp
[67]     SelectRapidMG.esp
[68]     1918bar.esp
[69]     RU556.esp
[6A]     PKMnv.esp
[6B]     Captainoob's Improved CR74L.esp
[6C]     PBW-LaserRCW.esp
[6D]     pulsecarbine.esp
[6E]     Archimedes-II.esp
[6F]     BlasTech E-11.esp
[70]     3dscopes-replacer.esp
[71]     3dscopes-fnfal.esp
[72]     3dscopes-laer.esp
[73]     3dscopes-replacer-cccr74.esp
[74]     3dscopes-replacer-gyrojet.esp
[75]     3dscopes-replacer-holorifle.esp
[76]     3dscopes-replacer-huntingrevolver.esp
[77]     3dscopes-replacer-servicerifle.esp
[78]     CROSS_eyepatch.esp
[79]     DX Courser X-92 Power Suit.esp
[7A]     CROSS_Cybernetics.esp
[7B]     CROSS_Jetpack.esp
[7C]     Cross Cybernetics Jetpack Fix.esp
[7D]     cross-lgdry-cyber.esp
[7E]     cross-lgdry-jtpack.esp
[7F]     OakleyMFrame.esp
[80]     Secret Service Armor.esp
[81]     StandaloneConstruct.esp
[82]     Saya_lsstring_VWAS.esp
[83]     Destiny2Ports.esp
[84]     FOLON-StandaloneReleaser.esp
[85]     Journal.esp
[86]     CheatTerminal.esp
[87]     W.A.T.Minutemen.esp
[88]     Reinforcements.esp
[89]     ImprovedBoS.esp
[8A]     InstituteTechnologyOverhaul - FULL.esp
[8B]     GunnerJuryRigYLC.esp
[8C]     RaiderOverhaul.esp
[8D]     SS2Extended.esp
[8E]     DeadlierDeathclaws.esp
[8F]     CWCreateABot.esp
[90]     SKKGlobalStashScrapping.esp
[91]     FO4Hotkeys.esp
[92]     RecycleBottles.esp
[93]     FCOM.esp
[94]     FCOM-NieroCoA.esp
[95]     FCOM-NieroIEX.esp
[96]     The Eyes Of Beauty.esp
[97]     LookingStranger.esp
[98]     KSHairdos.esp
[99]     Merged Appearance.esp
[9A]     FO4 NPCs Travel.esp
[9B]     CompanionStatus.esp
[9C]     AIO SS.esp
[9D]     SKKMobileWorkshop.esp
[9E]     SettleObjExpandPack.esp
[9F]     AtlasSummit.esp
[A0]     Pip Storage Assitant.esp
