[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     XDI.esm
[09]     WorkshopFramework.esm
[0A]     HUDFramework.esm
[0B]     TheRooftops.esm
[0C]     YouAndWhatArmy2.esm
[0D]     FWR.esm
[0E]     ChuckYufarleyCollection.esm
[0F]     TortureDevices.esm
[10]     Devious Devices.esm
[11]     GasCanisterFix.esp
[12]     AnubisRace.esp
[13]     Games.esm
[14]     BarstoolGames.esm
[15]     TrueStormsFO4.esm
[16]     Loads.esm
[17]     TacticalReload.esm
[18]     Homemaker.esm
[19]     OP_Workshop.esp
[1A]     CROP.esm
[1B]     CWSS Redux.esp
[1C]     VotWMaster.esm
[1D]     AAF.esm
[1E]     CROSS_CosmeticFramework.esm
[1F]     KziitdFetishToolset.esm
[20]     Servitron.esm
[21]     Desperados Overhaul.esp
[22]     Scopes.esp
[23]     FO4Hotkeys.esp
[24]     castle-01.esp
[25]     PrydwenOverhaul2.esp
[26]     sunshine.esp
[27]     OutcastsAndRemnants.esp
[28]     SlaversCamp.esp
[29]     coastal-cottage-clean-01.esp
[2A]     Crimsomrider's Croup Manor Renewal.esp
[2B]     GreentopIsClean.esp
[2C]     FLORA - The Fungal Forest.esp
[2D]     AnimatedCandles.esp
[2E]     Wasteland Illumination.esp
[2F]     RW9 LZ Commonwealth.esp
[30]     Depravity.esp
[31]     Stm_DiamondCityExpansion.esp
[32]     Build High - Expanded Settlements.esp
[33]     The ClockTower.esp
[34]     Eli_Armour_Compendium.esp
[35]     CrimeTown.esp
[36]     AA FusionCityRising.esp
[37]     ZaZOut4.esp
[38]     Crazy_Animation_Rugs.esp
[39]     W.A.T.Minutemen.esp
[3A]     UpToNoGood.esp
[3B]     ALOOT_Better_CPS.esp
[3C]     Eli_Chestnut Lodge DLC.esp
[3D]     CheatTerminal.esp
[3E]     VotWStarlightDriveIn.esp
[3F]     LR_APCTransport.esp
[40]     Snappy_HouseK.esp
[41]     ProtectronPodOverhaulWithLights.esp
[42]     Backpacks of the Commonwealth.esp
[43]     g2m_Workshop_Nexus.esp
[44]     MilitarizedMinutemen.esp
[45]     functionalobjects_vanilla.esp
[46]     EroticArt.esp
[47]     cVc Dead Wasteland 6.esp
[48]     LR_APCNukaWorldExspansion.esp
[49]     WIPAG_Power Armor Overhaul.esp
[4A]     powerarmort49.esp
[4B]     NAC.esp
[4C]     MisriahArmory.esp
[4D]     ProjectValkyrie.esp
[4E]     borderlandsvending.esp
[4F]     Machine Vending.esp
[50]     LR_APCFarHarborExspansion.esp
[51]     LOZ_MasterSword.esp
[52]     MjolnirMKVB.esp
[53]     RealHandcuffs.esp
[54]     Devious Devices Addon - High Heels Sound.esp
[55]     ZebrinasWorkshopDevices.esp
[56]     EroticArt - Expanded.esp
[57]     CWCreateABot.esp
[58]     See You Sleep CW editon - Beta.esp
[59]     TCSsoundtrack.esp
[5A]     WheelMenu.esp
[5B]     Animated Drinking.esp
[5C]     HiPolyFaces.esp
[5D]     ATaAH - Dave's Poses v2.1 compatibility patch.esp
[5E]     The Eyes Of Beauty.esp
[5F]     AzarPonytailHairstyles.esp
[60]     KSHairdos.esp
[61]     KSHairdos_oel.esp
[62]     KSHairsFemsheppingRadbeetle.esp
[63]     PIP-Pad.esp
[64]     LooksMenu.esp
[65]     TBOS-AntoHairPack.esp
[66]     NAC-NW.esp
[67]     NAC-FH.esp
[68]     Elite Infiltration.esp
[69]     Radio_Olivia_Overnight.esp
[6A]     JetfuelRadio.esp
[6B]     OWR_OWT.esp
[6C]     CombatStripLite.esp
[6D]     ESPExplorerFO4.esp
[6E]     [mde]_Hotchpotch.esp
[6F]     AAF_BadEnd_Animations.esp
[70]     BarstoolGames_NW.esp
[71]     BarstoolGames_FH.esp
[72]     OWR_TT.esp
[73]     Custom Comic Framework.esp
[74]     battletech.esp
[75]     GR001-AutomatronRebooted.esp
[76]     Gary.esp
[77]     Live Action Handy - With GlowMap.esp
[78]     TacticalReloadVanilla.esp
[79]     TacticalReloadDLC.esp
[7A]     TinaDeLucaSettlerVoiced.esp
[7B]     3dscopes.esp
[7C]     combatworkbenchrobot.esp
[7D]     WestTekTacticalOptics.esp
[7E]     FotC-DiamondCityEdition.esp
[7F]     BetterCompanions.esp
[80]     BetterSettlers.esp
[81]     Nexus_PMC.esp
[82]     PMC_extended.esp
[83]     FotC-SharedResources.esp
[84]     FotC-DC-VariedDCGuardsPatch.esp
[85]     Hot Mama Murphy.esp
[86]     PIP-Pad_LMCC.esp
[87]     Realidad Crafting.esp
[88]     NukaRadBans.esp
[89]     AutoDoors.esp
[8A]     TransferSettlements.esp
[8B]     NukaWorldVassalsRemainAllies.esp
[8C]     Settlement_Markers.esp
[8D]     SettlementMenuManager.esp
[8E]     K9TacticalHarness.esp
[8F]     Gunner_Operator.esp
[90]     AccessibleBackpacks.esp
[91]     Clothes Pack 6 by DonEb14n.esp
[92]     DX_Harley_Quinn_Outfit.esp
[93]     DX_Vault_111_Outfit.esp
[94]     FOLON - LugerP08.esp
[95]     Infinite Armory.esp
[96]     Misriah_FlashlightFix.esp
[97]     Rakshasa Armory.esp
[98]     BasementLiving.esp
[99]     Snappy_DLC03.esp
[9A]     Snappy_HouseK-AutodoorsPatch.esp
[9B]     OP_Workshop_Category.esp
[9C]     KURO.esp
[9D]     CRX.esp
[9E]     OCDecorator.esp
[9F]     OCDecoratorDLC.esp
[A0]     SSEX.esp
[A1]     SettleObjExpandPack.esp
