[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     ArmorKeywords.esm
[09]     WorkshopFramework.esm
[0A]     XDI.esm
[0B]     HUDFramework.esm
[0C]     DCGuard_Overhaul.esp
[0D]     AA.esm
[0E]     AAF.esm
[0F]     INVB_OverlayFramework.esp
[10]     TortureDevices.esm
[11]     Devious Devices.esm
[12]     SkimpyArmorKeywordResource.esm
[13]     TSEX.esm
[14]     DEF_WIDGETS_CORE.esm
[15]     ShieldFramework.esm
[16]     M8r_Item_Tags_Vanilla_EN.esp
[17]     Armorsmith Extended.esp
[18]     Another Pine Forest Mod.esp
[19]     MBs_Clean_Sanctuary_with_Scrap__Container_v1_2.esp
[1A]     TrueGrass.esp
[1B]     NiceBush.esp
[1C]     Hunkered Down.esp
[1D]     MBs_Clean_The_Castle_v1_0.esp
[1E]     MBs_Clean_Red_Rocket_Station_v1_0.esp
[1F]     RED.esp
[20]     problemsofsurvivor.esp
[21]     MutilatedDeadBodies.esp
[22]     Eli_Armour_Compendium.esp
[23]     BlurKillerComplete.esp
[24]     NAC.esp
[25]     AddEnemyFootstepSound.esp
[26]     Galac-TactREDUX.esp
[27]     No 3D Objects - All DLC + Unoffical Patch.esp
[28]     POSDialogueEdits.esp
[29]     RaiderOverhaul.esp
[2A]     ImmersiveAnimationFramework.esp
[2B]     FallComplete.esp
[2C]     CombinedArmsNV.esp
[2D]     CombinedArmsEXPack.esp
[2E]     RussianAssaultPack.esp
[2F]     MWIIM4.esp
[30]     XM2010_SniperRifle_by_tooun.esp
[31]     Reverb and Ambiance Overhaul.esp
[32]     jsrs.esp
[33]     Vivid Weathers - FO4.esp
[34]     Flashy_CrimeAndPunishment.esp
[35]     RED-CAP.esp
[36]     ScrewYouNick.esp
[37]     INVB_WastelandDairy.esp
[38]     spacefiddle_Follower-Stealth-Distance-Fixes.esp
[39]     NightstrikerCreatureMod.esp
[3A]     CheatTerminal.esp
[3B]     BoundInPublic.esp
[3C]     Flashy_CrimeAndPunishment_GunForHire_Addon.esp
[3D]     Backpacks of the Commonwealth.esp
[3E]     SD_MainFramework.esp
[3F]     Mercenary.esp
[40]     RealHandcuffs.esp
[41]     Beggar_Whore.esp
[42]     FP_SexualHarassment.esp
[43]     AdvSettleTurretSet.esp
[44]     K9TacticalHarness.esp
[45]     LimaOutpost.esp
[46]     GrenadeExpansionPack.esp
[47]     MK18.esp
[48]     QBZ191.esp
[49]     MWvalpha.esp
[4A]     ehtyeci_MPX.esp
[4B]     MWoW.esp
[4C]     AER15.esp
[4D]     MilkingHumanKindness.esp
[4E]     FP_FamilyPlanningEnhanced.esp
[4F]     INVB_WastelandOffspring.esp
[50]     Vivid Weathers - FO4 - Far Harbor.esp
[51]     NAC-NW.esp
[52]     Vivid Weathers - Nuka World.esp
[53]     Garmin_Foretrex_901.esp
[54]     Realtime Death.esp
[55]     VisibleWeaponsOnPacks.esp
[56]     FO4 NPCs Travel.esp
[57]     M1928A1.esp
[58]     RU556.esp
[59]     AAC_HoneyBadger.esp
[5A]     Escape from Boston - Springfield M14.esp
[5B]     M2Agency.esp
[5C]     MWM4.esp
[5D]     AX50_by_tooun.esp
[5E]     Schotel22.esp
[5F]     AnimatedTentacles.esp
[60]     AQUILA.esp
[61]     AK400.esp
[62]     ASA.esp
[63]     Max_VHW.esp
[64]     AnimChemRedux.esp
[65]     HK_MP5.esp
[66]     ImiUzi.esp
[67]     G36Complex.esp
[68]     HK_UMP.esp
[69]     KrissVector.esp
[6A]     PPSh-41.esp
[6B]     Sten.esp
[6C]     Atomic Lust.esp
[6D]     AAF_BadEnd_Animations.esp
[6E]     BetterSettlers.esp
[6F]     BetterSettlersMortalPack.esp
[70]     BetterSettlersMostlyMale.esp
[71]     BetterSettlersNoLollygagging.esp
[72]     BrighterSettlementLights_ExtraBrightv1.1.esp
[73]     AAF_GrayAnimations.esp
[74]     BraveAnims.esp
[75]     Deathclaw_nude.esp
[76]     ErectionFix_SilverPerv.esp
[77]     UAP Moans.esp
[78]     Vioxsis_Strap-Ons.esp
[79]     SavageCabbage_Animations.esp
[7A]     CombatStripLite.esp
[7B]     GetDirty.esp
[7C]     FPEAddonPack.esp
[7D]     Animated_Fannies.esp
[7E]     AAF_SEU.esp
[7F]     AAF_Violate.esp
[80]     Vadermania[AAF_anims].esp
[81]     BetterLivingThroughCumistry.esp
[82]     SlaveTattoos.esp
[83]     CumOverlays.esp
[84]     DangerousNights.esp
[85]     Farelle_Animations.esp
[86]     FO4_AnimationsByLeito.esp
[87]     LenA_RadMorphing.esp
[88]     LewdMarks.esp
[89]     Mutated Lust.esp
[8A]     FPAttributes.esp
[8B]     LenARM_Trigger_Rads.esp
[8C]     Raider Pet.esp
[8D]     RZSex.esp
[8E]     AAF_CreaturePack02DLC.esp
[8F]     Render Tattoos.esp
[90]     AAF_CreaturePack01.esp
[91]     SexEd.esp
[92]     SGTG.esp
[93]     TSEX_Social.esp
[94]     TatsAfterRape.esp
[95]     FPE_Resources.esp
[96]     INVB_WastelandResources.esp
[97]     WhippedAndBranded.esp
[98]     ZaZOut4.esp
[99]     rxl_bp70_animations.esp
[9A]     CROSS_GoreCrits.esp
[9B]     CROSS_GoreCrits_FarHarborPatch.esp
[9C]     CBBE.esp
[9D]     Campsite.esp
[9E]     Casio_W59.esp
[9F]     Clothes Pack 5 by DonEb14n.esp
[A0]     CustomCamera.esp
