[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     Snap'n Build.esm
[0A]     JB - HmmWhatToWear.esm
[0B]     Homemaker.esm
[0C]     ArmorKeywords.esm
[0D]     TrueStormsFO4.esm
[0E]     EthreonMasterPlan.esm
[0F]     Garage.esm
[10]     CWSS Redux.esp
[11]     WorkshopFramework.esm
[12]     ProjectZeta.esm
[13]     CWPointLookoutFO4.esm
[14]     XDI.esm
[15]     TheSewers.esm
[16]     MutantMenagerie.esm
[17]     MutantMenagerie_FarHarbor.esm
[18]     MutantMenagerie_NukaWorld.esm
[19]     MutantMenagerie_PointLookout.esm
[1A]     SouthOfTheSea.esm
[1B]     JonsMod.esm
[1C]     LooksMenu.esp
[1D]     HiPolyFaces.esp
[1E]     The Eyes Of Beauty.esp
[1F]     LooksMenu Customization Compendium.esp
[20]     MiscHairstyle.esp
[21]     KSHairdos.esp
[22]     Reverb and Ambiance Overhaul.esp
[23]     ReallyGhoulish(DLC).esp
[24]     galacticzone-repaird.esp
[25]     nuka-gal-repaid2.esp
[26]     Decal Stain Remover REDUX - All DLC.esp
[27]     Eli_Faction Housing Overhaul - AiO.esp
[28]     subwayrunnnernodynamic.esp
[29]     MODaquatic.esp
[2A]     DCVendorOverhaulAIO.esp
[2B]     IceStormsClothes.esp
[2C]     Shino Clothes.esp
[2D]     OutcastsAndRemnants.esp
[2E]     AtomCatsRedone.esp
[2F]     TrainBar.esp
[30]     g2m_Workshop_Nexus.esp
[31]     Business Settlements.esp
[32]     AES_Renovated Furniture.esp
[33]     LaundryDay.esp
[34]     Colored Workshop Lights.esp
[35]     Northland Diggers New.esp
[36]     XnjguyFilledMods_AIO.esp
[37]     Clean Wasteland Workshop.esp
[38]     AWARHERO Japanese Decor Pack.esp
[39]     Custom Concrete with Glass.esp
[3A]     Sheeps Clothing.esp
[3B]     Adobe House Kit.esp
[3C]     JB - HWTW - NPCImplement.esp
[3D]     DLC items to manufacturing.esp
[3E]     ManufacturingExtended.esp
[3F]     cartman1975_soylent.esp
[40]     LanternBottles.esp
[41]     NezzarUltimateCollection.esp
[42]     ESPExplorerFO4.esp
[43]     SettleObjExpandPack.esp
[44]     SettlementMenuManager.esp
[45]     KSHairdos_oel.esp
[46]     ConveyorBarriers.esp
[47]     V's Stylish Decor2.esp
[48]     Homemaker - Streetlights Use Passive Power.esp
[49]     Homemaker - Unlocked Institute Objects.esp
[4A]     AdvSettleTurretSet.esp
[4B]     Settlement_Markers.esp
[4C]     Crimsomrider's Unique Furniture.esp
[4D]     VtawWardrobe2.esp
[4E]     DlxClothesPack.esp
[4F]     SleekStylesPack.esp
[50]     VtawClaire.esp
[51]     VtawClaire2.esp
[52]     VtawWardrobe4.esp
[53]     VtawBoha.esp
[54]     Shino Bikini Pack.esp
[55]     Boats.esp
[56]     IcebreakerCDO-Piper.esp
[57]     CREAtiveGardens.esp
[58]     CREAtiveGardens_Spring.esp
[59]     GCM.esp
[5A]     VtawWardrobe5.esp
[5B]     Unicorn_Farts_And_God_Rays.esp
[5C]     Invulnerable AdvTurretSet - GAMEBREAKING DAMAGE.esp
[5D]     ManufacturingExtendedFH.esp
[5E]     zgchairpack.esp
[5F]     S.B.S.V3FINAL.esp
[60]     W1932_RoboRangeU.esp
[61]     evan_modular kitchen.esp
[62]     TBOS-AntoHairPAck.esp
[63]     CazadorML.esp
[64]     AutoDoors.esp
[65]     C'Syringe.esp
[66]     AzarPonytailHairstyles.esp
[67]     AgemoNPCs(E).esp
[68]     F4CW10mmSMG.esp
[69]     VtawWardrobe6.esp
[6A]     VtawAcademy.esp
[6B]     Collection of tops.esp
[6C]     AtomGreatness.esp
[6D]     rbi_pack.esp
[6E]     InouePanamaOutfits01.esp
[6F]     Collection of tops v2.0.esp
[70]     Atomic World.esp
[71]     DiamondCity SchoolHouse.esp
[72]     BetterPublickOccurrences.esp
[73]     WorkshopPlus.esp
[74]     GhoulBlood.esp
[75]     Farming Resources.esp
[76]     Gunsense.esp
[77]     CutWeaponModsRestored-GOTY.esp
[78]     drm1981_PinkPrincessOutfit.esp
[79]     Fallschirmjagergewehr.esp
[7A]     AA FusionCityRising.esp
[7B]     fusion gun.esp
[7C]     RRTV_HomesAndBunkers_Slog.esp
[7D]     RRTV_GoodneighborCondo.esp
[7E]     W.A.T.Minutemen.esp
[7F]     RRTV_HomesAndBunkers_Coastal.esp
[80]     RRTV_EdenCinemaHome.esp
[81]     DCGuard_Overhaul.esp
[82]     Stm_DiamondCityExpansion.esp
[83]     Snappy_HouseK.esp
[84]     RRTV_HomesAndBunkers_Starlight.esp
[85]     MobileVault.esp
[86]     DX Commonwealth Shorts.esp
[87]     functionalobjects_vanilla_SMM.esp
[88]     TheSewers.esp
[89]     Sanctuary Tweeks.esp
[8A]     ProjectValkyrie.esp
[8B]     Nuka World Bottle Fix.esp
[8C]     TeleportersFastTravel.esp
[8D]     MakeYourOwnSynths.esp
[8E]     WarehouseKit.esp
[8F]     ZebrinasWorkshopDevices.esp
[90]     Towel_Beds.esp
[91]     M1928A1.esp
[92]     RRTV_BoxcarHome.esp
[93]     RU556.esp
[94]     RRTV_ScavBunker_Home.esp
[95]     AkaWaterWorld.esp
[96]     WareHouseExt.esp
[97]     PIP-Pad.esp
[98]     SkEyes.esp
[99]     PIP-Pad_LMCC.esp
[9A]     FactoryAddOn.esp
[9B]     FissionBattery.esp
[9C]     P220.esp
