[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     ArmorKeywords.esm
[0A]     XDI.esm
[0B]     JonsMod.esm
[0C]     NPCScaling.esm
[0D]     DCGuard_Overhaul.esp
[0E]     TacticalReload.esm
[0F]     FrozenValley.esm
[10]     CWPointLookoutFO4.esm
[11]     TheWilderness.esm
[12]     SomberMountain.esm
[13]     CheatBunker.esm
[14]     TheForest.esm
[15]     Overlays.esm
[16]     DEF_WIDGETS_CORE.esm
[17]     ExtendedWeaponSystem.esm
[18]     Darlene.esm
[19]     TheSewers.esm
[1A]     TheMarshland.esm
[1B]     DCGuard_Overhaul_VoicedProtagonist.esp
[1C]     BF1 Animations - Hunting Rifle v1.3.esp
[1D]     PIP-Pad.esp
[1E]     LooksMenu Customization Compendium.esp
[1F]     CBBE.esp
[20]     Unique NPCs - Creatures and Monsters.esp
[21]     No bullet sponges.esp
[22]     MoreFuckinMeat.esp
[23]     dD-Enhanced Blood Basic.esp
[24]     SOTS.esp
[25]     ShipwreckIsle.esp
[26]     DCVendorClutter.esp
[27]     SavageIsle.esp
[28]     Armorsmith Extended.esp
[29]     Wanderlust.esp
[2A]     GlowingSeaEXPANDED.esp
[2B]     AGNISNikaCola01.esp
[2C]     TrainBar.esp
[2D]     America Rising - A Tale of the Enclave.esp
[2E]     TheCode.esp
[2F]     MsAbominations.esp
[30]     FalloutShock apartment.esp
[31]     CrimeTown.esp
[32]     FHLeveledListIntegration.esp
[33]     Vault-Tec_MPL.esp
[34]     SA80.esp
[35]     DT_GunnerOutfitPack.esp
[36]     Vault4.esp
[37]     companion_FHSM.esp
[38]     Diamond City Enhanced.esp
[39]     LakeIsland.esp
[3A]     Firelance2.5.esp
[3B]     MaxwellsWorl.esp
[3C]     PennsWoods.esp
[3D]     Vivid Weathers - FO4.esp
[3E]     NightstrikerCreatureMod.esp
[3F]     CheatTerminal.esp
[40]     Children of Ug Qualtoth.esp
[41]     APC_Mobile_Base_v1.3.esp
[42]     EnclaveFactionItems.esp
[43]     DTG_LeveledListIntegration.esp
[44]     BetterSettlers.esp
[45]     BetterSettlersCleanFacePack.esp
[46]     The Eyes Of Beauty.esp
[47]     KSHairdos.esp
[48]     Wasteland Heroines Replacer All in One_2.0.esp
[49]     Eli_Rockin Red Rocket.esp
[4A]     Vivid Waters.esp
[4B]     Skb_RiflesRebirth.esp
[4C]     MilitarizedMinutemen.esp
[4D]     TWH_TheWayHome.esp
[4E]     NorthernSpringsLODPatch.esp
[4F]     Mk41GyrojetHMG.esp
[50]     Mercenary.esp
[51]     D.E.C.A.Y.esp
[52]     [ARRETH] FGEP.esp
[53]     LegendaryAllDifficulties0.25x.esp
[54]     OTs33Pernach.esp
[55]     Paintings Kinky.esp
[56]     MWMpapa5.esp
[57]     Spartan-Calyps-NoAE.esp
[58]     Hot and Horny Wastelands Billboards.esp
[59]     remington 700.esp
[5A]     BH_StG44.esp
[5B]     CROSS_GoreCrits.esp
[5C]     CROSS_GoreCrits_FarHarborPatch.esp
[5D]     Lethal Headshot (english ver).esp
[5E]     ImmersiveAnimationFramework.esp
[5F]     MoreMeat - DLC Addon.esp
[60]     PEACEKEEPER.esp
[61]     SprintStutterRemover.esp
[62]     BH_G43.esp
[63]     Rage_parasite_suit.esp
[64]     More Where That Came From Diamond City.esp
[65]     Rage_XOF_armor_pack.esp
[66]     Mosin.esp
[67]     Vivid Weathers - FO4 - Far Harbor.esp
[68]     Vivid Weathers - Nuka World.esp
[69]     PKMnv.esp
[6A]     Famished.esp
[6B]     WastelandFashionAccessories.esp
[6C]     WastelandFashion.esp
[6D]     Dogmeat  A True Companion Survival.esp
[6E]     EveryonesBestFriend.esp
[6F]     SurvivalOptions.esp
[70]     DEF_WIDGETS_SURVIVAL1.esp
[71]     SurvivalOptions_SurvivalStatsWidget.esp
[72]     SurvivalTent.esp
[73]     LMBTOverlays.esp
[74]     RutahTattooPack_FO4.esp
[75]     AVilas_CHAKPack.esp
[76]     Lots More Female Hairstyles.esp
[77]     CustomCamera.esp
[78]     Factor.esp
[79]     MinigunDamage.esp
[7A]     M2Agency.esp
[7B]     Nexus_PMC.esp
[7C]     PMC_extended.esp
[7D]     FOLON_Bren.esp
[7E]     HAAS Automatron AE Edition.esp
[7F]     HAAS Core AE Edition.esp
[80]     HAAS Far Harbor AE Edition.esp
[81]     HAAS Nuka World AE Edition.esp
[82]     More_Clothes_Textures.esp
[83]     DT_GunnerOutfitPackCBBE.esp
[84]     SettlementMenuManager.esp
[85]     TheEyesOfBeauty.esp
[86]     FG_ReloadSounds.esp
[87]     KSHairdos_oel.esp
[88]     Grasslands - Healthy.esp
[89]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[8A]     PIP-Pad_LMCC.esp
[8B]     LooksMenu.esp
[8C]     Vivid Fallout - All in One - Best Choice.esp
[8D]     Idiot Slut.esp
[8E]     bbprepatch.esp
[8F]     Remington.esp
[90]     Ak5C.esp
[91]     LimaOutpost.esp
[92]     Free_the_Beards_NW.esp
[93]     Lots More Facial Hair.esp
[94]     1918bar.esp
[95]     OldTimeReligion.esp
[96]     CorvalhoWidowShotgun.esp
[97]     TheZone.esp
[98]     9mmPistol.esp
[99]     LAER.esp
[9A]     F4NVServiceRifleRedux.esp
[9B]     WattzLaserGun.esp
[9C]     AER15.esp
[9D]     ClassicSniper.esp
[9E]     M1Garand.esp
