[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     HUDFramework.esm
[09]     WorkshopFramework.esm
[0A]     Fallout 4 Fixes.esm
[0B]     AAF.esm
[0C]     CompanionIvy.esm
[0D]     Darlene.esm
[0E]     TheMoleratTunnels.esm
[0F]     TortureDevices.esm
[10]     behSlaveMarket.esm
[11]     FlirtyCommonwealthMale.esp
[12]     Fixed Alpha Maps.esp
[13]     InstitWeapPosit.esp
[14]     Reverb and Ambiance Overhaul.esp
[15]     RAW INPUT.esp
[16]     RustDevilRedux.esp
[17]     NAC.esp
[18]     NAC-FH.esp
[19]     NAC-NW.esp
[1A]     Nac X Fogline Fix.esp
[1B]     _x65_Hold_Sprint.esp
[1C]     _x65_Hold_Crouch.esp
[1D]     No Combat Music.esp
[1E]     SCDC_v0.5.esp
[1F]     NoDeathWeaponDrop.esp
[20]     Sneaky Kills.esp
[21]     FO4LaserBolts - InstituteRoyalBlue.esp
[22]     Realistic_conversations.esp
[23]     DarleneDLC.esp
[24]     3DNPC_FO4.esp
[25]     A Forest.esp
[26]     PiperCaitCurieDialogueOverhaul.esp
[27]     Prisoner Shackles.esp
[28]     Complex Vendors.esp
[29]     FO4R.esp
[2A]     MG69.esp
[2B]     Performance Of The Gods - Extreme - DLCs.esp
[2C]     FO4LaserBolts.esp
[2D]     mr Loot Logic and Reduction.esp
[2E]     Laser Weapon Reanimated.esp
[2F]     FO4R-LWR.esp
[30]     44MBF4.esp
[31]     BF1 Animations - Hunting Rifle v1.3.esp
[32]     GlowingSeaEXPANDED.esp
[33]     CompanionIvy_Nuka.esp
[34]     Some Assembly Required.esp
[35]     ClearBridges..OberlandKP.esp
[36]     GhoulBlood.esp
[37]     SSTMinutemanWatchtowers.esp
[38]     DCGuard_Overhaul.esp
[39]     AtmosphericHolotapes.esp
[3A]     ClearBridges..MarinaKP.esp
[3B]     ClearBridges..DriveInKP.esp
[3C]     Children of Ug Qualtoth.esp
[3D]     Backpacks of the Commonwealth.esp
[3E]     Rsiyo'sLocationPack.esp
[3F]     FenwayFlat.esp
[40]     Cinematic Lensflares.esp
[41]     InsideJobs.esp
[42]     DaksCombatRifle.esp
[43]     LooksMenu.esp
[44]     dD-Action Ragdoll Force.esp
[45]     Better Beasts and more.esp
[46]     Combat_Tommy.esp
[47]     BP2Ammo.esp
[48]     Defective_Synth.esp
[49]     MakeshiftAssaultPack.esp
[4A]     AAF_Violate.esp
[4B]     Atomic Lust.esp
[4C]     Commonwealth Captives.esp
[4D]     CRX.esp
[4E]     FO4_AnimationsByLeito.esp
[4F]     HumanResources.esp
[50]     Rufgt's Animations.esp
[51]     UAP Moans.esp
[52]     Vioxsis_Strap-Ons.esp
[53]     ZaZOut4.esp
[54]     keke-bu Murphy.19FD8_1.0.0.esp
[55]     SOEghouls.esp
[56]     SlowerGhouls_NoLungeAttacks_Both.esp
[57]     SlowerGhouls_Optimal_VerySlow.esp
[58]     LiveDismembering.esp
[59]     STEALTH AND DETECTION SYSTEM 5c.esp
[5A]     NPC Accuracy Revised.esp
[5B]     CompanionIvy_quest.esp
[5C]     RealHandcuffs.esp
[5D]     OldTimeReligion.esp
[5E]     AA HotC - Standalone.esp
[5F]     rxl_bp70_animations.esp
[60]     SimpleBounties.esp
[61]     ellen.esp
[62]     SKKFastStartLocation.esp
[63]     llamaCompanionHeatherv2.esp
[64]     FO4 NPCs Travel.esp
[65]     llamaCompanionHeather.esp
[66]     DT_MercOutfitPack.esp
[67]     RM_Mannequin_Raiders.esp
[68]     2029 Radio- Pipboy Custom Radio 40 Song Version.esp
[69]     Execution Chair.esp
[6A]     Crimsomrider's 1950s Feminine Outfits.esp
[6B]     HAAS Automatron Replacer.esp
[6C]     HAAS Core Replacer.esp
[6D]     HAAS Far Harbor Replacer.esp
[6E]     HAAS Nuka World Replacer.esp
[6F]     MoreOutfitVariations.esp
[70]     militant_minutemen.esp
[71]     hoodedrags.esp
[72]     vaulttectriotgear.esp
[73]     Clothing Of The Commonwealth.esp
[74]     Desert Punk Raiders.esp
[75]     Campsite.esp
[76]     Higher Voice For Piper - Type A3.esp
[77]     Custom Moans.esp
[78]     The Eyes Of Beauty.esp
[79]     KSHairdos.esp
[7A]     Wasteland Heroines Replacer All in One_2.0.esp
[7B]     keke-bu NPCs in Covenant_1.0.0.esp
[7C]     keke-bu NPCs in Goodneighbor_1.0.0.esp
[7D]     keke-bu NPCs in Diamond City_1.0.0.esp
[7E]     keke-bu NPCs in Warwick Homestead_1.0.0.esp
[7F]     keke-bu NPCs in The Prydwen_1.0.0.esp
[80]     keke-bu Jun&Marcy.19FDB.19FDC_1.0.0.esp
[81]     Cait_Emma_W.79249.esp
[82]     Piper hot.esp
[83]     Cars Don't Explode.esp
[84]     AAF_BadEnd_Animations.esp
[85]     Hoamaii_SleepTogetherAnywhere.esp
[86]     Radium.esp
[87]     NEIR - Ambient and Exploration Music.esp
[88]     PigTwinEagles.esp
[89]     MakeshiftStealthPack.esp
[8A]     RadiumPistol.esp
[8B]     HandmadeMac.esp
[8C]     RailwayPistol.esp
[8D]     UnbogusHealthScaling.esp
[8E]     Waterworld.esp
[8F]     Clean Water - Clear.esp
[90]     Bloom Remover AIO.esp
[91]     FO4LODGen-DLCCoast-WindTurbines.esp
[92]     FO4LODGen-DLCCoast.esp
[93]     FO4LODGen-DLCNukaWorld.esp
[94]     FO4LODGen-DLCWorkshop03.esp
