[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     ccswkfo4001-astronautpowerarmor.esm
[09]     cczsef04001-bhouse.esm
[0A]     cctosfo4001-neosky.esm
[0B]     cczsefo4002-smanor.esm
[0C]     cctosfo4002_neonflats.esm
[0D]     Unofficial Fallout 4 Patch.esp
[0E]     WorkshopFramework.esm
[0F]     HUDFramework.esm
[10]     XDI.esm
[11]     FortStronger.esm
[12]     SouthOfTheSea.esm
[13]     SS2.esm
[14]     SS2_XPAC_Chapter2.esm
[15]     PANPC.esm
[16]     PACE.esm
[17]     InstituteTechnologyOverhaul.esm
[18]     MFC2023_EndAlz_Trunk.esm
[19]     Games.esm
[1A]     BarstoolGames.esm
[1B]     Random Robots - True Leveled.esm
[1C]     TacticalReload.esm
[1D]     NukaWorldReborn.esp
[1E]     VivaNukaWorldQuests.esp
[1F]     NukaWorldPlus.esp
[20]     NoSharedDogmeatTemplate.esp
[21]     Ketaros_Treasures.esp
[22]     SS2Extended.esp
[23]     FaceMaxson.esp
[24]     AGNISNikaCola01.esp
[25]     Altyn Assault Helmet.esp
[26]     Metro Gas Masks.esp
[27]     Skb_RiflesRebirth.esp
[28]     Zapgun.esp
[29]     127mmSMG.esp
[2A]     American180nv.esp
[2B]     BullpupBozar.esp
[2C]     CheatTerminal.esp
[2D]     Mk41GyrojetHMG.esp
[2E]     SKKFastReunions.esp
[2F]     SS2_FDK_TinyLiving.esp
[30]     ABundleofTape.esp
[31]     InstituteTechnologyOverhaul - FULL.esp
[32]     F4NVRechargerWeapons.esp
[33]     Immersive Courser Overhaul.esp
[34]     Glock86.esp
[35]     KSHairsFemsheppingRadbeetle.esp
[36]     The Eyes Of Beauty.esp
[37]     UltracitePA.esp
[38]     Eli_Armour_Compendium.esp
[39]     Ketaros_MissingMags.esp
[3A]     CreationClubDelay.esp
[3B]     Jacq-CompanionPerkMags.esp
[3C]     9mmPistol.esp
[3D]     F4NVLaserPistol.esp
[3E]     PoliceWeaponPack.esp
[3F]     Shadow Wastelands SS2 World Repopulation Cells.esp
[40]     SS2WastelandVenturers.esp
[41]     llamaCompanionHeatherv2.esp
[42]     Glock 17&18.esp
[43]     PBW-TheServicePackRELOADED.esp
[44]     LeeEnfieldNo4MkI.esp
[45]     0_Vault120.esp
[46]     BetaWaveHarmonica.esp
[47]     [SS20Addon] SimSettlements SuperStructures.esp
[48]     StealthSuitDrk.esp
[49]     ElMudoStore.esp
[4A]     GtN_SettlersatPlay.esp
[4B]     Cho1-SS2-Cosmosplot.esp
[4C]     Cho1_ss2_Barmod_Conversion.esp
[4D]     SS2_ruined_simsettlement_addonpack.esp
[4E]     SS2-Jampads2.esp
[4F]     SS2_STRA_Buildings_and_Skins.esp
[50]     SS2_STRA_Support_Buildings.esp
[51]     GarageHomesAndSensibleSecurity.esp
[52]     SS2_Addon_PSC_Plots.esp
[53]     SS2_Addon_FHE.esp
[54]     JunkTownTwo.esp
[55]     SS2-PraRandomAddon.esp
[56]     DP_CaravanShotgun.esp
[57]     SigSauer127.esp
[58]     F4CW10mmSMG.esp
[59]     45autoPistol.esp
[5A]     DesertEagleNV.esp
[5B]     WinCowbowRepeater.esp
[5C]     22LR_SilentPistol_ENG.esp
[5D]     SS2_SIMPDDDD.esp
[5E]     SelectRapidMG.esp
[5F]     SelectShotgun.esp
[60]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[61]     MS Contraptions - SS2 ASAM Builder.esp
[62]     ESPExplorerFO4.esp
[63]     BarstoolGames_NW.esp
[64]     BarstoolGames_FH.esp
[65]     SettlementMenuManager.esp
[66]     AutomatronUnlockedNukaParts.esp
[67]     Better Randomized Robots - vanilla loot patch.esp
[68]     HuntingRevolver.esp
[69]     LooksMenu Customization Compendium.esp
[6A]     Skibs-223PistolRedux.esp
[6B]     HoloTime_2.esp
[6C]     SelectMarksman.esp
[6D]     Better_Settlement_Defence.esp
[6E]     PigAutomagIII.esp
[6F]     PlasmaDefenderStandalone.esp
[70]     PBW-PlasmaPistol.esp
[71]     ChineseStealthSuit.esp
[72]     KSHairdos.esp
[73]     SS2_MsB_PlainPlans.esp
[74]     TheRon_MapMarker.esp
[75]     CompanionStatus.esp
[76]     DOOMCatalyst.esp
[77]     SS2_CityPlanContestAssistant.esp
[78]     Playable Synth Eyes.esp
[79]     F4NV-N99.esp
[7A]     F3metalarmor.esp
[7B]     RoundGlasses.esp
[7C]     Ketaros_World.esp
[7D]     Radium.esp
[7E]     SKKFastBOS.esp
[7F]     SKKFastMinutemen.esp
[80]     FatherCompanion.esp
[81]     InstituteReformation.esp
[82]     SRV_StopRadioVoice.esp
[83]     TacticalCourser.esp
[84]     The Eyes of Beauty Looking Stranger.esp
[85]     SS2UI.esp
[86]     SS2CaravanSnatex.esp
[87]     Liga.esp
[88]     NaiSynthProstheticArm.esp
[89]     Clothes Pack 2 by DonEb14n.esp
[8A]     Clothes Pack 3 by DonEb14n.esp
[8B]     Clothes Pack 4 by DonEb14n.esp
[8C]     Clothes Pack 5 by DonEb14n.esp
[8D]     Clothes Pack v2.0 by DonEb14n.esp
[8E]     Vtawleatherdress.esp
[8F]     VtawWardrobe8.esp
[90]     VtawWardrobe7.esp
[91]     VtawSonyaNE.esp
[92]     VtawKitanaN.esp
[93]     VtawSummerMiniDress.esp
[94]     VtawMaxyDressNE.esp
[95]     VtawWardrobe1.esp
[96]     VtawWardrobe2.esp
