[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     ccrzrfo4001-tunnelsnakes.esm
[08]     cczsefo4002-smanor.esm
[09]     cctosfo4002_neonflats.esm
[0A]     Unofficial Fallout 4 Patch.esp
[0B]     HUDFramework.esm
[0C]     AAF.esm
[0D]     MutantMenagerie.esm
[0E]     MutantMenagerie_FarHarbor.esm
[0F]     Homemaker.esm
[10]     SettlementKeywords.esm
[11]     Servitron.esm
[12]     TacticalReload.esm
[13]     CompanionIvy.esm
[14]     DCGuard_Overhaul.esp
[15]     MutantMenagerie_NukaWorld.esm
[16]     TortureDevices.esm
[17]     Devious Devices.esm
[18]     TrueStormsFO4.esm
[19]     NAC.esp
[1A]     Reverb and Ambiance Overhaul.esp
[1B]     OA_LootableMaterialsCrates_vanilla_mergedDLC.esp
[1C]     Another Pine Forest Mod.esp
[1D]     PiperCaitCurieDialogueOverhaul.esp
[1E]     WelcometoGoodneighbor.esp
[1F]     the library.esp
[20]     CompanionIvy_Nuka.esp
[21]     The House.esp
[22]     W.A.T.Minutemen.esp
[23]     MikeMooresMCAM.esp
[24]     Backpacks of the Commonwealth.esp
[25]     SKS.esp
[26]     EroticArt.esp
[27]     MercQuest.esp
[28]     HHFootsteps.esp
[29]     The Will of Atom.esp
[2A]     AAF_CreaturePack01.esp
[2B]     AAF_CreaturePack02DLC.esp
[2C]     AAF_GrayAnimations.esp
[2D]     AAFMorningSexWithLover.esp
[2E]     AGM_Climate_TrueStormsPC.esp
[2F]     Atomic Lust.esp
[30]     BraveAnims.esp
[31]     Commonwealth Captives.esp
[32]     Crazy_Animations_Gun.esp
[33]     SPTFIRE-ALLDLC.esp
[34]     CRX.esp
[35]     dcc-bp-lol.esp
[36]     Deathclaw_nude.esp
[37]     EFF.esp
[38]     Farelle_Animations.esp
[39]     FO4_AnimationsByLeito.esp
[3A]     ImmersiveVendors.esp
[3B]     Just Business.esp
[3C]     KSHairdos.esp
[3D]     LooksMenu Customization Compendium.esp
[3E]     Mutated Lust.esp
[3F]     NukaWorldRifleClassicStock.esp
[40]     PipBoySkinPack.esp
[41]     Prisoner Shackles.esp
[42]     pulsecarbine.esp
[43]     Rufgt's Animations.esp
[44]     SavageCabbage_Animations.esp
[45]     SettleObjExpandPack.esp
[46]     UAP Moans.esp
[47]     Vadermania[AAF_anims].esp
[48]     Vioxsis_Strap-Ons.esp
[49]     MWHitFx.esp
[4A]     QuickTrade.esp
[4B]     win1897.esp
[4C]     LooksMirror.esp
[4D]     TheKite_HCD_SynthUniform.esp
[4E]     FemSynth.esp
[4F]     VtawWardrobe6.esp
[50]     VtawWardrobe8.esp
[51]     VtawWardrobe4.esp
[52]     VtawUtilityPack1.esp
[53]     DP_CaravanShotgun.esp
[54]     3dscopes-replacer.esp
[55]     CompanionIvy_quest.esp
[56]     RealHandcuffs.esp
[57]     Jackhammer.esp
[58]     CompanionIvy_Mags.esp
[59]     rxl_bp70_animations.esp
[5A]     9mmPistol.esp
[5B]     F4NVServiceRifleRedux.esp
[5C]     cambridgefacility.esp
[5D]     Wana_SA58.esp
[5E]     VaultTecStory.esp
[5F]     wd_huntingrifle.esp
[60]     llamaCompanionHeatherv2.esp
[61]     M60-M60E3.esp
[62]     M1Garand.esp
[63]     BullpupR91.esp
[64]     EM2.esp
[65]     FO4 NPCs Travel.esp
[66]     Minigun.esp
[67]     LeeEnfieldNo4MkI.esp
[68]     InstituteArsenalOverhaul.esp
[69]     MartiniHenryICI.esp
[6A]     Zanthir_TasteOfBlues.esp
[6B]     DWT_TrashcanCarla_and_Guards.esp
[6C]     HuntingShotgun.esp
[6D]     TU3SD4Y'S Hammer of Mass Destruction.esp
[6E]     AlexMakarovPistol.esp
[6F]     SelectShotgun.esp
[70]     AAF_BadEnd_Animations.esp
[71]     SSEX.esp
[72]     WM Chinese Assault Rifle - Standalone.esp
[73]     Nate US Army Reserve Equipment HMR.esp
[74]     Automag.esp
[75]     HuntingRevolver.esp
[76]     M1A.esp
[77]     BH_StG44.esp
[78]     InstituteBallisticPistol.esp
[79]     MutantMenagerie_Scripts.esp
[7A]     TheKite_CharredVaultSuit.esp
[7B]     TheKite_ScoopDigger.esp
[7C]     TheKite_CaitSet.esp
[7D]     TheKite_VTS.esp
[7E]     TheKite_MilitiaWoman.esp
[7F]     GreaseGunSMG.esp
[80]     45autoPistol.esp
[81]     Yona_Weapon_DefenseGun.esp
[82]     VtawWardrobe1.esp
[83]     VtawWardrobe2.esp
[84]     VtawWardrobe5.esp
[85]     VtawWardrobe7.esp
[86]     SigSauer127.esp
[87]     F4CW10mmSMG.esp
[88]     The Eyes Of Beauty.esp
[89]     TheEyesOfBeauty.esp
[8A]     AAMWA2k.esp
[8B]     Lucky Rabbit Foot In Vault 111.esp
[8C]     Patch Ivy-XDI.esp
[8D]     Companion_Ivy_RealSex_Mod.esp
[8E]     Custom Moans.esp
[8F]     ZaZOut4.esp
[90]     PKMnv.esp
[91]     RPD.esp
[92]     Mac10.esp
[93]     RussianAssaultPack.esp
[94]     Mosin.esp
[95]     [BFV]Kar98k.esp
[96]     PigAAMBeretta.esp
[97]     ImiGalil.esp
[98]     L96A1.esp
[99]     ImiUzi.esp
[9A]     SV-98.esp
[9B]     [BFV]M1918BAR.esp
[9C]     MG42.esp
[9D]     TU3SD4Y'S Pickaxe.esp
[9E]     G3Family.esp
[9F]     Mossberg500.esp
[A0]     FOLON_Lewis_No TR_LLI.esp
[A1]     1FOM_FireAxe.esp
