[00]     Fallout4.esm
[01]     DLCRobot.esm
[02]     DLCworkshop01.esm
[03]     DLCCoast.esm
[04]     DLCworkshop02.esm
[05]     DLCworkshop03.esm
[06]     DLCNukaWorld.esm
[07]     Unofficial Fallout 4 Patch.esp
[08]     WorkshopFramework.esm
[09]     HUDFramework.esm
[0A]     SS2.esm
[0B]     XDI.esm
[0C]     SS2_XPAC_Chapter2.esm
[0D]     SouthOfTheSea.esm
[0E]     CWPointLookoutFO4.esm
[0F]     SettlementKeywords.esm
[10]     TrueStormsFO4.esm
[11]     Darlene.esm
[12]     CBBE.esp
[13]     SS2Extended.esp
[14]     SS2WastelandVenturers.esp
[15]     SS2_SIMPDDDD.esp
[16]     [SS20Addon] SimSettlements SuperStructures.esp
[17]     ohSIM_Sim2_Settlements_Scrappers_Addon.esp
[18]     SS2-Jampads2.esp
[19]     SS2_ruined_simsettlement_addonpack.esp
[1A]     JunkTownTwo.esp
[1B]     SS2-PraRandomAddon.esp
[1C]     SS2_Addon_R2R.esp
[1D]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[1E]     SS2WastelandReconstructionKit.esp
[1F]     Hunkered Down - No AtomCatsGarage.esp
[20]     the library.esp
[21]     The House.esp
[22]     Vault4.esp
[23]     WilkesEstate.esp
[24]     Phase4DLC.esp
[25]     OutcastsAndRemnants.esp
[26]     ProjectValkyrie.esp
[27]     Depravity.esp
[28]     FatherCompanion.esp
[29]     Miami Misadventures EP1.esp
[2A]     3DNPC_FO4.esp
[2B]     RaiderOverhaul.esp
[2C]     FarHarborStory.esp
[2D]     BetterFarHarbor_Open.esp
[2E]     ImmersiveDrumlinDiner.esp
[2F]     DCGuard_Overhaul.esp
[30]     OldTimeReligion.esp
[31]     Children of Ug Qualtoth.esp
[32]     KellyManor.esp
[33]     Rsiyo'sLocationPack.esp
[34]     LimaOutpost.esp
[35]     Firelance2.5.esp
[36]     0_Vault120.esp
[37]     AtomicRadio.esp
[38]     Tina's Candy Land.esp
[39]     Minutemen Paint Job.esp
[3A]     Natural Grasses & Groundcovers.esp
[3B]     DarkerNightsDetection.esp
[3C]     PD_LowerWeapon.esp
[3D]     Configurable Artillery.esp
[3E]     [ARRETH] FGEP.esp
[3F]     LooksMirror.esp
[40]     AzarPonytailHairstyles.esp
[41]     Eli_Armour_Compendium.esp
[42]     RecruitableSettlers.esp
[43]     CombinedArmsNV.esp
[44]     CombinedArmsEXPack.esp
[45]     CheatTerminal.esp
[46]     BetterSettlers.esp
[47]     MoreVariedBodyShapesAndSkins.esp
[48]     PhotoMode.esp
[49]     LooksMenu.esp
[4A]     3DNPC_FO4Settler.esp
[4B]     InstituteSettlements2.esp
[4C]     SS2_FDK_TinyLiving.esp
[4D]     RecruitableSettlersFH.esp
[4E]     FO4 NPCs Travel.esp
[4F]     SettlementMenuManager.esp
[50]     TheEyesOfBeauty.esp
[51]     SkipHSH1_6.esp
[52]     TrueStormsFO4-FarHarbor.esp
[53]     TrueStormsFO4-NukaWorld-FH-Compat.esp
[54]     DarkerNights.esp
[55]     Better Manufacturing.esp
[56]     Better Manufacturing - Menu Organization.esp
[57]     ManufacturingExtended.esp
[58]     DLC items to manufacturing.esp
[59]     Better Manufacturing - Manufacturing Extended Expanded Patch WO.esp
[5A]     EveryonesBestFriend.esp
[5B]     Ketaros_Treasures.esp
[5C]     3DNPC_FO4_DLC.esp
[5D]     KSHairdos.esp
[5E]     GCM.esp
[5F]     cVc Fishery.esp
[60]     DCRE.esp
[61]     Hairstyles for Male and Female.esp
[62]     ZerasPaintings.esp
[63]     Graffity2ElectricBoogaloo.esp
[64]     Lore Friendly Posters.esp
[65]     ImmersiveVendors.esp
[66]     NukaRDC.esp
[67]     KSHairdos_oel.esp
[68]     LooksMenu Customization Compendium.esp
[69]     HiPolyFaces.esp
[6A]     FilledBrahminFeedTroughs.esp
[6B]     Nexus_PMC.esp
[6C]     LMBTOverlays.esp
[6D]     OCDecorator.esp
[6E]     OCDecoratorDLC.esp
[6F]     OCDispenser.esp
[70]     RutahTattooPack_FO4.esp
[71]     Quieter Settlements - Contraptions.esp
[72]     Quieter Settlements - Vanilla.esp
[73]     Quieter Settlements - Wasteland Workshop.esp
[74]     RealNameSettlers.esp
[75]     Cho1SS2FlagsMod.esp
[76]     KSHairdosExtra.esp
[77]     SettleObjExpandPack.esp
[78]     TrueStormsFO4-EarlierSunsets.esp
[79]     TrueStormsFO4-EarlierSunsetsFH.esp
[7A]     Vault-Tec Workshop Overhaul Redux.esp
[7B]     The Eyes Of Beauty.esp
[7C]     Vault88 - Essentials.esp
[7D]     WorkingNCMachine.esp
[7E]     cVc Dead Wasteland 6.esp
[7F]     Wasteland Heroines Replacer All in One_2.0.esp
[80]     cVc Dead Wasteland 6 DLC.esp
[81]     cVc Dead Wasteland 6 DLC3.esp
[82]     SigSauer127.esp
[83]     Backpacks of the Commonwealth.esp
[84]     jDS__HP_Skull_Mask.esp
[85]     Mk41GyrojetHMG.esp
[86]     CorvalhoWidowShotgun.esp
[87]     LAER.esp
[88]     F4NVServiceRifleRedux.esp
[89]     AER15.esp
[8A]     SubmersiblePowerArmorRedux.esp
[8B]     AtomsGloryThreads.esp
[8C]     DX_Black_Widow.esp
[8D]     RedShiftPowerArmor.esp
[8E]     ACR-W17.esp
[8F]     DX_Atom_Girl_Outfit.esp
[90]     DX_Banshee_Recon_Armor.esp
[91]     CF_AtomicWarlord.esp
[92]     CF_AtomicWarlord_CBBE.esp
[93]     Consistent Power Armor Overhaul.esp
[94]     Cranky.esp
[95]     Enclave-X02.esp
[96]     TFRangerGear.esp
